concept,question,answer,baseline_output
abstract_algebra,"Find the degree for the given field extension Q(sqrt(2), sqrt(3), sqrt(18)) over Q.",4,"The degree of Q(sqrt(2), sqrt(3), sqrt(18)) over Q is 6."
abstract_algebra,Statement 1 | The homomorphic image of a cyclic group is cyclic. Statement 2 | The homomorphic image of an Abelian group is Abelian.,"True, True",Statement 1: True. Homomorphic images of cyclic groups are cyclic. Statement 2: False. Homomorphic images of Abelian groups are not necessarily Abelian.
computer_security,"When the data must arrive at the receiver exactly as they were sent, its called",Message Integrity,Data integrity.
abstract_algebra,Determine whether the polynomial in Z[x] satisfies an Eisenstein criterion for irreducibility over Q. 8x^3 + 6x^2 - 9x + 24,"Yes, with p=3.","No, it does not."
prehistory,How have archaeologists characterized the monuments built by the Olmec?,regal-ritual centers,"The Olmec monuments are characterized as colossal stone heads, known as ""Olmec heads,"" which are massive stone sculptures weighing up to 20 tons, often with a human face and a prominent forehead."
anatomy,The auditory tube,is opened by the action of levator veli palatini.,The Eustachian tube regulates air pressure in the ear.
world_religions,"The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,"Mudras are also known as ""hand gestures"" or ""hand positions""."
international_law,Is extra-territorial abduction a ground for refusal of otherwise lawful jurisdiction by English courts?,Such abduction constitutes abuse of process and leads to a stay of proceedings,Yes.
anatomy,Which of the following anatomical regions of abdomen lies just distal to the sternum?,Epigastric,The liver.
abstract_algebra,Statement 1 | Every permutation is a cycle. Statement 2 | Every cycle is a permutation.,"False, True",Statement 1 is false.
electrical_engineering,Speed control by variation of field flux results in,constant power drive.,Improved efficiency and reduced energy losses.
world_religions,Which leader is known for spreading the dharma of non-violence?,Ashoka,Mahatma Gandhi.
abstract_algebra,Statement 1 | A homomorphism may have an empty kernel. Statement 2 | It is not possible to have a nontrivial homomorphism of some finite group into some infinite group.,"False, False",Statement 1: True. A homomorphism may have an empty kernel. Statement 2: False.
high_school_geography,The climate of Great Britain is milder than most other places along the same latitude for which of the following reasons?,"The Gulf Stream brings warm waters to Great Britain, raising the temperature of winds that blow onto the island.",The climate of Great Britain is milder than most other places along the same latitude due to its proximity to the Gulf Stream.
astronomy,If the Moon is setting at noon the phase of the Moon must be,third quarter.,Full Moon.
astronomy,What do meteorites reveal about the solar system?,They reveal that the age of the solar system is approximately 4.6 billion years.,Meteorites provide valuable insights into the formation and evolution of the solar system.
astronomy,"Jupiter and the other jovian planets are sometimes called ""gas giants."" In what sense is this term misleading?",They actually contain a significant fraction of non-gaseous matter.,"The term ""gas giants"" is misleading because it implies that the planets are primarily composed of hydrogen and helium gases, which is not the case."
computer_security,"In a _____________ attack, the extra data that holds some specific instructions in the memory for actions is projected by a cyber-criminal or penetration tester to crack the system.",Buffer-overflow,"In a **side-channel attack**, the extra data that holds some specific instructions in the memory for actions is projected by a cyber-criminal or penetration tester to crack the system."
computer_security,Old operating systems like _______ and NT-based systems have buffer-overflow attack a common vulnerability.,UNIX,Windows NT.
astronomy,Life on Earth originated from,We don't know for sure.,Astronomical debris from a massive collision between the solar system and a large object in the early universe.
high_school_geography,The intensive agricultural practice of planting and harvesting the same crop more than once a year is called,double cropping.,Monoculture.
high_school_geography,Ralph purchases garden fertilizer at the nearby garden shop rather than drive 50 miles to the neighboring town for the same product. This reflects which type of spatial interaction?,Intervening opportunity,Local exchange.
high_school_geography,"The language with the largest number of ""speakers"" is",Mandarin Chinese.,English.
astronomy,The lunar maria are:,dark lavas filling older impact basins,"Large, dark, and ancient basaltic plains formed by ancient volcanic eruptions."
anatomy,Gastrulation is the process of,ectomesenchyme formation and occurs before neurulation.,"the formation of the three primary germ layers (ectoderm, endoderm, and mesoderm) during embryonic development."
marketing,Primary data are:,Data collected for the first time specifically for a marketing research study.,Observations made directly by the researcher.
world_religions,What is the sign of the covenant for Jewish males?,Circumcision,"The sign of the covenant for Jewish males is the ""Tzitzit"" (Tzitzis) or ""Tzitzis"" (Tzitzis) on their fringes, which are 50 handbreadths long."
anatomy,The walls of bronchioles contain,smooth muscle and respiratory epithelium.,A single ciliated pseudostratified columnar epithelium.
marketing,Which of the following is an example of costbased pricing?,Basing the price on the full cost of production plus the required profit,Price = Total Cost / Quantity Sold.
abstract_algebra,"Let A and B be sets, f: A -> B and g: B -> A be functions such that for all a \in A, g(f(a)) = a. Statement 1 | The function g must necessarily be injective. Statement 2 | The function g must necessarily be surjective.","False, True",Statement 1: g must be injective. Statement 2: g must be surjective.
international_law,What is the problem of 'fragmentation' of international law?,"It is possible for several legal regimes (ie foreign investment law and human rights law) to exist and develop in isolation of each other, ultimately culminating in the production of divergent rules of international law","The fragmentation of international law refers to the proliferation of conflicting national laws and regulations, leading to a lack of coherence and consistency in the application of international law."
anatomy,Which of the following best describes the location where the carotid pulse can be found?,On the anterior side of the neck,"The carotid pulse can be found on the right side of the neck, just below the jawline."
marketing,"Newsletters, catalogues, and invitations to organization-sponsored events are most closely associated with the marketing mix activity of:",Promotion.,Direct Marketing.
international_law,What is the meaning of collective rights?,Collective rights are those that belong to particular groups as opposed to the individual members of the group,"Collective rights refer to the rights and freedoms that are shared by a group of people, such as workers, consumers, or citizens, collectively, rather than individually."
computer_security,Which of the following is true of mutation-based fuzzing?,It generates each different input by modifying a prior input,Mutation-based fuzzing is a type of fuzzing that randomly changes the input values of a program to test its behavior.
computer_security,What is penetration testing?,Whole-system testing for security flaws and bugs,Identifies vulnerabilities in computer systems and networks to test defenses and improve security.
high_school_geography,A large node of office and commercial land use outside the central city with more jobs than residents is a(n),edge city.,Suburban sprawl.
prehistory,"At its peak, the population of the city of Teotihuacán may have reached:","200,000 people.",Around 2 million.
abstract_algebra,Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),4,(Z_4 x Z_12)/(<2> x <2>) = Z_6.
astronomy,Venus shows evidence of which of the following surface processes?,A B and C,Volcanic activity.
marketing,"Joint creation of value, in which customers take part in an active dialogue and co-construct personalized experiences, is referred to as:",Co-creation experience.,Customer Experience Design.
astronomy,Which of the jovian planets have rings?,all of the above,"Jupiter, Saturn, Uranus, and Neptune have rings."
astronomy,The reason that small planets tend to lose interior heat faster than larger planets is essentially the same as the reason that ________.,a large baked potato takes longer to cool than a small baked potato,The reason that small planets tend to lose interior heat faster than larger planets is essentially the same as the reason that the Sun loses its interior heat faster than the Earth.
high_school_geography,The first stage of the demographic transition exhibits,high birth rates with high but fluctuating death rates.,"Increased fertility rates, urbanization, and economic growth."
electrical_engineering,Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Diode Damping Circuit (DDC).
anatomy,On which surfaces of the teeth is dental plaque most likely to accumulate in the mouth of a patient with poor oral hygiene?,The buccal surfaces of the upper molars and lingual surfaces of the lower incisors.,"On the surfaces of the teeth that are not cleaned regularly, such as the chewing surfaces of molars and the surfaces of the back sides of the molars."
high_school_geography,"If I wanted to ship a small piece of very valuable jewelry to my aunt who lives in Poughkeepsie, which mode of transportation makes the most sense?",Air,By air.
marketing,This pricing approach is used when the firm sets prices according to how much customers are prepared to pay:,Demand-oriented approach.,Price anchoring.
world_religions,Which is the main form of Buddhism in Sri Lanka?,Theravada,Theravada Buddhism.
prehistory,The earliest-known use of bronze is found in:,China.,Ancient Mesopotamia.
high_school_geography,"The ""melting pot"" theory of combining several immigrant groups into one mainstream culture is called",amalgamation theory.,Assimilation.
marketing,Which of the following is the name for a coupon that is included in a package for later purchase?,a bounce-back coupon,Promo.
high_school_geography,The largest exporter of agricultural goods in the world is,the United States.,China.
abstract_algebra,Statement 1 | Every group of order 159 is cyclic. Statement 2 | Every group of order 102 has a nontrivial proper normal subgroup.,"True, True","Statement 1: True. Every cyclic group of order 159 is cyclic.
Statement 2: False. Every group of order 102 has a nontrivial proper normal subgroup."
marketing,A commonly used basis for segmenting consumer markets is:,Demographics.,Demographic segmentation.
world_religions,"Which Guru ordered the building of the Darbar Sahib, also known as the Divine Court?",Guru Arjan,"The Guru, Maharaja Ranjit Singh, ordered the building of the Darbar Sahib."
high_school_geography,What was the primary reason the Green Revolution did NOT help Africa much?,It targeted crops Africans don't grow and eat.,"The primary reason the Green Revolution did not help Africa much was that it was heavily dependent on imported fertilizers and pesticides, which were expensive and often unaffordable for small-scale farmers in Africa."
electrical_engineering,Magnetic flux has the unit of,Weber,Weber (Wb).
international_law,What is a derogation?,A State may suspend particular rights by means of a derogation in circumstances that threaten its existence,A derogation is a legal or rhetorical device that denies or minimizes the severity of a particular offense or harm.
anatomy,Laryngoscopic examination of the vocal folds after suspected recurrent laryngeal nerve damage usually shows that the vocal fold on the injured side is tensed and in an intermediate position between adduction and abduction. This is because,cricothyroid muscle is still functional but the interarytenoids are weak.,The vocal fold on the injured side is tensed and in an intermediate position between adduction and abduction due to the loss of the normal tension and coordination between the two vocal folds.
abstract_algebra,Statement 1 | The symmetric group S_3 is cyclic. Statement 2 | Every group is isomorphic to some group of permutations.,"False, True","Statement 1 is true, Statement 2 is true."
anatomy,The lateral pterygoid muscle,is attached to the condylar process and protrudes the mandible.,The lateral pterygoid muscle is a muscle of mastication that helps to open the jaw and move the mandible.
marketing,This is when a product or service is offered together with another typically complementary product or service:,Pure price bundling.,Bundle deal.
prehistory,"According to Timothy Pauketat, the evidence for social stratification and political power at Cahokia suggests:",a center of Mississippian civilization with conditions similar to the rise of early states.,"The presence of a large and complex elite, as well as a system of social hierarchy and ritual sacrifice, which suggests a high degree of social stratification and political power."
computer_security,The Message condentiality or privacy means that the sender and the receiver expect,Condentiality,to maintain confidentiality and not disclose the content of the message.
abstract_algebra,Statement 1| Every group of order p^2 where p is prime is Abelian. Statement 2 | For a fixed prime p a Sylow p-subgroup of a group G is a normal subgroup of G if and only if it is the only Sylow p-subgroup of G.,"True, True",Statement 1: Every group of order p^2 is Abelian. Statement 2: A Sylow p-subgroup is normal if and only if it is the only Sylow p-subgroup.
marketing,The term 'marketing mix' describes:,A blending of four strategic elements to satisfy specific target markets.,"A combination of four key elements: product, price, promotion, and place."
world_religions,What can murtis be translated as?,Idols,"Murtis can be translated as ""murmurs"" or ""whispers""."
world_religions,Krishna and Rama are incarnations of which Hindu god?,Vishnu,Krishna and Rama are incarnations of Lord Vishnu.
anatomy,A pulse may be felt on a patient's face where the,facial artery crosses the mandible.,artery is located.
high_school_geography,"Of these, the map using the smallest map scale would be the map of",the world.,The map with the smallest scale.
electrical_engineering,Purely mechanical instrument cannot be used for dynamic measurements because they have,all of the above.,No moving parts.
high_school_geography,Which type of city model contains a distinct residential spine proceeding outward from center city along the main boulevard?,Latin American,Central Business District (CBD)
anatomy,You notice that your patient's submandibular lymph nodes are enlarged. You would look for potential infection sites in the,"hard palate, upper lip, upper central incisor and lower first molar.",submandibular space.
computer_security,_______________ is a popular tool used for network analysis in multiprotocol diverse network.,EtterPeak,OSPF (Open Shortest Path First) is a popular tool used for network analysis in multiprotocol diverse network.
abstract_algebra,Find the characteristic of the ring 2Z.,0,"2Z is a ring of integers, where 2 is the characteristic."
abstract_algebra,"Find the sum of the given polynomials in the given polynomial ring. f(x) = 4x - 5, g(x) = 2x^2 - 4x + 2 in Z_8[x].",2x^2 + 5,"f(x) = 4x - 5, g(x) = 2x^2 - 4x + 2 in Z_8[x] 
f(x) + g(x) = (4x - 5) + (2x^2 - 4x + 2)"
anatomy,The coronary arteries,arise from the ascending aorta and fill during diastole.,The coronary arteries are the two main blood vessels that supply oxygenated blood to the heart muscle itself.
world_religions,Which Guru was martyred when he refused to embrace Islam?,Guru Tegh Bahadur,"Siddhartha Gautama, the founder of Buddhism, was martyred when he refused to embrace Islam."
world_religions,To whom is the Yoga Sutras attributed?,Patanjali,"The Yoga Sutras of Patanjali are attributed to Patanjali, an ancient Indian sage and yogi."
international_law,What is the difference between conciliation and mediation?,"Mediation is usually conducted by a person appointed with the consent of the parties, while conciliation involves a commission, which proceeds to an impartial examination of the dispute and proposes settlement terms","Conciliation and mediation are both alternative dispute resolution (ADR) processes, but they differ in their approach and focus: conciliation is a more formal, adversarial process, while mediation is a more collaborative, non-confrontational process."
international_law,Do individuals (physical) persons enjoy international legal personality in the same manner as States and international organisations?,"Individuals enjoy international legal personality, but this is limited","No, individuals (physical persons) do not enjoy international legal personality in the same manner as States and international organisations."
abstract_algebra,Find all c in Z_3 such that Z_3[x]/(x^3 + x^2 + c) is a field.,2,c = 0.
international_law,What does the doctrine of incorporation suggest in respect of treaties?,The doctrine of incorporation suggests that ratified treaties automatically pass into the sphere of domestic law,"The doctrine of incorporation suggests that a treaty is incorporated into the laws of the state in which it is made, and that the state is responsible for enforcing the treaty."
astronomy,As the life of a star progresses heavy elements are produced. The elements form layers around the star in this order (starting from the outer layer):,H → He → C → O → Ne → Si → Fe,"Hydrogen, helium, and then heavier elements like carbon, nitrogen, oxygen, and iron."
astronomy,In astronomy the concept of black bodies is very important to better calculate the radiation of stars. Which one is the correct definition of a black body?,An idealized physical object that absorbs all electromagnetic radiation.,"A black body is a perfect absorber of electromagnetic radiation, with no reflection or emission, and its temperature is directly proportional to the radiation it emits."
prehistory,What was NOT a deciding factor in the development of Mesopotamian civilization?,the need to concentrate population away from arable lands near rivers,The lack of a written language.
abstract_algebra,Statement 1 | The image of a group of 6 elements under a homomorphism may have 12 elements. Statement 2 | There is a homomorphism of some group of 6 elements into some group of 12 elements.,"False, True",Statement 1 is true. Statement 2 is false.
computer_security,Which of the following is not a transport layer vulnerability?,Unauthorized network access,SQL Injection
prehistory,The great Mayan king Pacal built temples in the city of Palenque in order to:,"legitimize his kingship, since his father was not royal.",Promote the worship of the feathered serpent god Kukulkan.
electrical_engineering,Low frequency supply is necessary for direct core type induction furnaces because,Both A and B.,"Low frequency supply is necessary for direct core type induction furnaces because it allows for the efficient transfer of heat from the direct current to the molten metal, enabling the high power density and rapid heating of the material."
prehistory,Which of the following is NOT true of the main Indus Valley cities?,The blocks of residences were added haphazardly as needed.,The Indus Valley cities were not the only cities in the region.
world_religions,What does the Hebrew word mashiach mean?,Anointed one,"The Hebrew word ""Mashiach"" (מַשִׁיַח) means ""Mashiach"" or ""Messiah""."
abstract_algebra,Statement 1 | A ring homomorphism is one to one if and only if the kernel is {0}. Statement 2 | Q is an ideal in R.,"False, True",Statement 1: A ring homomorphism is one to one if and only if the kernel is trivial. Statement 2: Q is an ideal in R if and only if Q = 0.
computer_security,Can a stream cipher have perfect secrecy?,"No, since the key is shorter than the message","No, a stream cipher cannot have perfect secrecy."
electrical_engineering,Thin laminations are used in a machine in order to reduce,Eddy current losses,Friction and wear on moving parts.
anatomy,The head of the sixth rib articulates with,The inferior articular demifacet of T5 and the superior articular demifacet of T6.,the seventh rib.
prehistory,"When Hernan Cortes entered the Aztec city of Tenochtitlán in A.D. __________, its population was estimated to be _____________.","1519; 200,000",In 1519.
world_religions,"According to the Sumerian King List, where does kingship come from?",Descends from heaven,The Sumerian King List states that kingship comes from the gods.
prehistory,"Analysis of the teeth of a hominid species discovered in Malapa Cave in South Africa, dating just after 2 million years ago, indicates a diet that consisted primarily of:","fruits, leaves, and C3 plants.",Bears.
abstract_algebra,"Statement 1 | If aH is an element of a factor group, then |aH| divides |a|. Statement 2 | If H and K are subgroups of G then HK is a subgroup of G.","False, False","Statement 1: Not necessarily, if aH is an element of a factor group, then |aH| divides |a|, but if aH is a subgroup, then |aH| = |a|.
Statement 2: True."
electrical_engineering,A diode (p-n junction) when reverse biased act as,Off Switch,A diode (p-n junction) when reverse biased acts as a rectifier.
anatomy,Which of the following muscles are derived from the first brachial arch?,The muscles of mastication and anterior belly of digastric,"The first brachial arch is responsible for the development of the muscles of the anterior compartment of the forearm, including the flexor carpi radialis, flexor carpi ulnaris, and pronator teres."
electrical_engineering,The supply frequency usually employed for high frequency eddy current heating is,10 KHz to 400 KHz.,Resonant frequency of 50-100 kHz.
prehistory,Experiments with stone spear points made to replicate those artifacts found at the Kathu Pan site in South Africa suggest that Homo erectus:,"made and used spears with stone projectile points for hunting 500,000 years ago.","...had a more advanced tool technology than previously thought, with evidence of more sophisticated stone spear point production and use."
prehistory,What is the wild progenitor of maize?,teosinte,The wild progenitor of maize is teosinte.
international_law,Who is entitled to request an advisory opinion of the ICJ?,"The General Assembly and the Security Council may request advisory opinions on any legal question, as well as 'other organs of the United Nations and specialized agencies, which may at any time be so authorized by the General Assembly, may also request advisory opinions of the Court on legal questions arising within the scope of their activities'",The President of the International Court of Justice.
abstract_algebra,"Statement 1 | If T: V -> W is a linear transformation and dim(V ) < dim(W) < 1, then T must be injective. Statement 2 | Let dim(V) = n and suppose that T: V -> V is linear. If T is injective, then it is a bijection.","True, True",Statement 1: T is injective. Statement 2: T is a bijection.
astronomy,Suppose the angular separation of two stars is smaller than the angular resolution of your eyes. How will the stars appear to your eyes?,The two stars will look like a single point of light.,They will appear as two separate stars.
international_law,What is the 'Lotus principle'?,"The so-called Lotus principle is that 'restrictions upon the independence of States cannot therefore be presumed', or, as it has been construed, 'whatever is not prohibited is permitted in international law'","The Lotus principle is a concept that suggests that the most effective and sustainable solutions often arise from the most unlikely and unexpected places, much like the lotus flower blooms in muddy waters yet remains unsoiled."
marketing,"Second-hand data, collected for someone else's purposes, is known as____________:",Secondary research.,Falsified or misused data.
astronomy,Approximately how old is the surface of Venus?,750 million years.,Approximately 4.5 billion years old.
anatomy,Which of the following describes the cluster of blood capillaries found in each nephron in the kidney?,Glomerulus,The cluster of blood capillaries found in each nephron is called the glomerulus.
anatomy,A possible effect of damage to the third cranial nerve by trauma to the orbit is,ptosis.,Loss of eye movement and facial expression.
high_school_geography,The Rhine River is an example of which type of boundary?,Natural,"A natural, meandering boundary."
astronomy,On which planet in our solar system can you find the Great Red Spot?,Jupiter,Jupiter.
anatomy,Which one of the following is brought about by activation of sympathetic nerves?,Dilation of the pupil of the eye.,Increased heart rate and blood pressure.
world_religions,"According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?",Izanagi,The sun goddess Amaterasu is said to be born from the left eye of the sun goddess Susanoo.
international_law,Which one of the following statements is false?,Protocol 14 abolished the Commission of Human Rights,I'm ready to answer. What are the options?
world_religions,Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Kaveri.
abstract_algebra,Statement 1 | Every ideal in a ring is a subring of the ring. Statement 2 | Every subring of every ring is an ideal of the ring.,"True, False",Statement 1 is false.
abstract_algebra,Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,"True, False",Statement 1: True.
electrical_engineering,Electrical analogous quantity for spring element (K) in force-voltage analogy is,1/C,Spring constant (K).
anatomy,The major concentrations of proprioceptive receptors providing information about position of the TMJ are located in,the capsule and ligaments of the TMJ and the lateral pterygoid muscle.,"The temporomandibular joint (TMJ) is primarily innervated by the trigeminal nerve (cranial nerve V), with proprioceptive receptors located in the articular disc and the surrounding muscles."
computer_security,What is a web proxy?,A piece of software that intercepts and possibly modifies requests (and responses) between a web browser and web server,"A web proxy is a server that sits between a user's internet connection and the internet, caching and forwarding requests to the original server."
high_school_geography,"Which of the following factors would be considered a ""pull"" factor for Riva when considering a move from India to the United States?",Better job and higher wages,Cost of living.
electrical_engineering,A single phase full bridge inverter can operated in load commutation mode in case load consist of,RLC underdamped.,A single phase full bridge inverter can operate in load commutation mode in case of a load consisting of a single inverter output.
computer_security,"Suppose a user has an iPhone (running iOS) and downloads an app called Innocent from the Apple App Store and installs it. The user unlocks the phone and runs Innocent. Innocent exploits a bug in the iOS kernel which allows Innocent to redirect execution inside the kernel to code that Innocent controls. Now Innocent can execute any instructions it likes inside the iOS kernel. Innocent is not able to exploit any bugs in the phone’s secure enclave. Can Innocent read the user’s private information stored in the phone’s flash (e.g. Contacts and messages), or will the security measures described in the paper keep the data private? If Innocent is only able to see encrypted data, then the phone has successfully kept the data private. Circle the security features of the phone (if any) that will prevent Innocent from reading information from the flash on the phone.",None of the above,"The phone's Secure Enclave, which is a hardware-based secure storage, is protected by the ""Hardware Security Module (HSM)"" and ""Secure Enclave (SE)"" features, which prevent Innocent from accessing the user's private information stored in the flash."
world_religions,Who was the first significant anchorite hermit?,Anthony,Saint Anthony of Egypt.
marketing,Providing free samples of perfumes (scent) in magazines is an example of which of the following?,Classical conditioning.,Sampling.
abstract_algebra,Find the degree for the given field extension Q(sqrt(2)) over Q.,2,"Q(sqrt(2)) is a quadratic field, and its degree is 4."
computer_security,The stack is memory for storing,Local variables,Data.
marketing,Supply chain management (SCM) embraces four main activities. Which of the following is NOT one of the activities?,Customer services.,Inventory management.
electrical_engineering,"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",RC.,"Lowest critical frequency is due to pole and may be present at the origin or nearer to the origin, then the type of network is a low-pass filter."
astronomy,Meteorites with high metal content probably are,chunks of large differentiated asteroids that were shattered by collisions.,Meteorites.
anatomy,The bones of the viscerocranium develop initially by,intramembranous ossification and follow the somatic growth pattern.,The palatine and maxillary bones.
marketing,_____________ often help set the technical specifications for the proposed purchase and assist the evaluation of alternative offerings by potential suppliers. These may be consultants hired to complete a particular project.,Influencers.,Technical specifications.
world_religions,Who was the immediate successor to Guru Nanak?,Guru Angad,Baba Farid.
computer_security,A ___________ is a method in which a computer security mechanism is bypassed untraceable for accessing the computer or its information.,backdoor,Backdoor.
international_law,Do third States enjoy any fishing rights within the Exclusive Economic Zone of another State?,"When the coastal State cannot harvest the 'total allowable catch', the coastal State is to give other State access to that surplus with priority to be given to developing and land-locked States","No, third States do not enjoy any fishing rights within the Exclusive Economic Zone of another State."
computer_security,The sub key length at each round of DES is__________,56,3
marketing,Psychographic segmentation is based on:,"Grouping people according to their psychological characteristics, values, and lifestyles.","Psychographic segmentation is based on individual differences in personality, values, attitudes, interests, and lifestyle."
world_religions,To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Queen Mother of the West,To the local officials and the imperial government.
high_school_geography,All of the following are reasons major cities attract young people in Latin America EXCEPT,their families live there already.,Tourism.
computer_security,The digest created by a hash function is normally called a,Modication detection code (MDC),hash value.
international_law,What was the outcome before the European Court of Human Rights in the Al-Adsani case?,The Court held that immunities were not in conflict with the right to a fair trial,"The outcome before the European Court of Human Rights in the Al-Adsani case was that the applicant, a Saudi Arabian man, was convicted of murder and sentenced to death, which was later commuted to life imprisonment."
anatomy,The crown of a very carious tooth suddenly fractures while the patient is standing eating at a take-away food outlet and a fragment is inhaled. It is more likely to enter the,right lung because the right main bronchus is wider and more vertical than the left.,Trachea.
marketing,Which of the following is typically not a result of recognizing the importance of ethnic groups by marketers?,Use of an undifferentiated one-size-fits-all marketing strategy.,Ignoring the importance of ethnic groups.
computer_security,Which of the following styles of fuzzer is more likely to explore paths covering every line of code in the following program?,Whitebox,"Fuzzer that uses a ""randomly"" or ""uniformly"" distributed set of inputs, such as a ""random walk"" or ""uniform distribution"" over the input space, is more likely to cover every line of code."
abstract_algebra,"Statement 1 | If a R is an integral domain, then R[x] is an integral domain. Statement 2 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)g(x)) = deg f(x) + deg g(x).","True, False","Statement 1: R is an integral domain implies R[x] is an integral domain. Statement 2: If R is a ring and f(x) and g(x) are in R[x], then deg(f(x)g(x)) = deg(f(x)) + deg(g(x))."
world_religions,What is the most important prayer in Judaism?,The Shema,Kaddish.
abstract_algebra,"Compute the product in the given ring. (2,3)(3,5) in Z_5 x Z_9","(1,6)","(2,3)(3,5) = (2*3, 2*5) = (6,10) = (1,0) in Z_9 x Z_5."
high_school_geography,"Mary lives in a neighborhood with stores, offices, and restaurants so close that she does not need to own a car; however, she feels she has very little privacy. This is an example of a(n)",trade-off.,voyeurism.
anatomy,The walls of the maxillary sinus are sinus is related to,"the floor of the orbit, the upper posterior teeth and the infratemporal fossa.",The maxillary sinus.
world_religions,What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,"The movement is called the ""New Ottomanism."""
marketing,"Collectively organizations that combine to enable offerings to reach end users quickly and efficiently constitute a marketing channel, are sometimes referred to as a:",Distribution channel.,Direct Marketing Channel.
abstract_algebra,Statement 1 | If H is a subgroup of G and a belongs to G then aH is a subgroup of G if and only if a is in H. Statement 2 | If H is a subgroup of G and a and b belong to G then aH = bH if and only if ab is in H.,"True, False","Statement 1: H is a subgroup of G if and only if aH = aG for all a in G. Statement 2: H is a subgroup of G if and only if aH = bH for all a, b in G."
computer_security,"Let I = (S,V)I=(S,V) be a MAC. Suppose S(k,m)S(k,m) is always 5 bits long. Can this MAC be secure?","No, an attacker can simply guess the tag for messages","No, because S(k,m)S(k,m) is always 5 bits long, which is a fixed-length message, and the security of a MAC relies on the unpredictability of the message."
anatomy,Which of the following structures should be visible on a dental panoramic radiograph?,"The mandibular canal, maxillary sinus, hard palate and zygomatic arch",The roots of the teeth.
anatomy,Noradrenaline is the neurotransmitter between which of the two structures below?,sympathetic post-ganglionic neurons and target organs,Nucleus accumbens and amygdala.
world_religions,"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,The branch of Judaism founded by Zacharias Frankel is known as Haskalah.
high_school_geography,China and Vietnam's dispute over the Spratley Islands is,a resource dispute.,A disputed territory claimed by both countries.
marketing,The role of marketing communications is to engage audiences and there are four main tasks that it can be used to complete. Which of the following is not part of the four main tasks?,Participate.,Influencer marketing.
anatomy,Which of the following structures is part of the small intestine?,Ileum,The duodenum.
abstract_algebra,Statement 1| Every function from a finite set onto itself must be one to one. Statement 2 | Every subgroup of an abelian group is abelian.,"True, True",Statement 1: False. A function from a finite set onto itself can be non-one-to-one.
marketing,These objectives are often the most suitable when firms operate in a market dominated by a major competitor and where their financial resources are limited.,Niche objectives,Strategic focus on a specific niche market.
world_religions,"In Islam, what is the qiblah?",Direction of prayer,"The qiblah is the direction of prayer, facing towards the Kaaba in Mecca."
anatomy,The phrenic nerves innervate the,"diaphragm, parietal pleura and pericardium.",the diaphragm.
prehistory,When did the first pharaohs emerge in Egypt?,5100 B.P.,The first pharaohs emerged in Egypt around 3100 BCE.
world_religions,The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Zen Buddhism.
international_law,What does the 'fundamental change of circumstances' entail for the treaty?,"A fundamental change of the circumstances which constituted an essential basis of the consent of the parties to be bound by the treaty and which was not foreseen by the parties, may be invoked as a ground for terminating or withdrawing from the treaty","The fundamental change of circumstances, as stated in Article 25 of the Vienna Convention on Diplomatic Relations, requires the host state to notify the other state in writing of the change, and the other state must be notified in writing of the change."
high_school_geography,The theory that every society develops economically according to a five-stage pattern of growth is attributed to,Rostow.,Eugene Berthelot.
computer_security,Which of the following does authorization aim to accomplish?,Restrict what operations/data the user can access,"To limit or restrict access to resources, data, or services based on the user's identity, role, or permissions."
electrical_engineering,Feedback circuit in an oscillator can be accomplished by,Any one or combinations of the above methods,A capacitor and resistor in series.
high_school_geography,"On which of the following can one most accurately depict true geographical distance, true direction, true size, and true shape?",A globe,A photograph.
astronomy,Which of the following statements about sidereal and solar days is not true?,The time it takes for the Moon to make one circuit of our sky is one solar day.,"The statement that a sidereal day is approximately 23 hours, 56 minutes, and 4 seconds is not true."
electrical_engineering,A null type instrument as compared to a deflected type instrument has,a higher accuracy.,"A null type instrument is a non-contact instrument, whereas a deflected type instrument is a contact instrument."
prehistory,The Nazca geoglyphs extend over miles and represent:,ceremonial pathways and effigies of spirits and gods.,"Ancient geoglyphs of various animals, plants, and geometric shapes."
abstract_algebra,"In the group G = {2, 4, 6, 8) under multiplication modulo 10, the identity element is",6,2.
international_law,The enforcement mechanism of the International Covenant on Civil and Political Rights (and Protocol) consists of,A reporting mechanism and right to individual petition,"The enforcement mechanism of the International Covenant on Civil and Political Rights (and Protocol) consists of the International Court of Justice, the Human Rights Committee, and the Committee on the Elimination of Serious Violations of Human Rights and Fundamental Freedoms which is the most authoritative body."
