concept,question,answer,baseline_output
united_states,What formal international agreement between nations is binding and negotiated by the United States?,Treaty,"1. Treaties, negotiated under the U.S. Constitution."
dogs,Which bone connects the canine skull to the spine?,Atlas,1. Occipital bone (via the basioccipital part) in the temporo-occipital joint.
united_states,Which state ranks second in population in the United States?,Texas,Texas is the second most populous state in the U.S.
paris,Which Paris institution promoted the sciences during the Enlightenment?,Academy of Sciences,Académie des Sciences (Paris)
lasers,What principle enables laser operation?,Stimulated emission,Stimulated emission of radiation (SER) principle
the_moon,Which Apollo 17 commander left the last footprints on the Moon?,Eugene Cernan,"Eugene Cernan, the last man to walk on the Moon."
people,What is a recessive allele in humans?,Recessive trait allele,"A recessive allele in humans is a gene variant that only shows its effect when present in two copies (homozygous), while a dominant allele masks its effect when present with a recessive one."
united_states,What was the first U.S. governing document after independence?,Articles of Confederation,1787 U.S. Constitution (ratified)
bacteria,Which bacteria precipitate carbonate minerals to sequester carbon?,Calcifying bacteria.,Calcium- and magnesium-loving bacteria (calcite and aragonite formers) contribute to carbonate mineral precipitation and carbon sequestration.
lasers,Which wavelength is common for blue-violet Blu-ray laser diodes?,405 nm,405 nanometers (nm)
cats,"In Siamese kittens, when does FVRCP vaccination begin?",6-8 weeks,6-8 weeks of age.
dogs,Which feature allows a guide dog to disobey unsafe directions from a blind handler?,Intelligent disobedience,"The ""Intelligent Disobedience"" feature allows a guide dog to disregard unsafe commands from a blind handler."
the_moon,What is the Moon's perigee distance?,"363,300 km","225,623 miles (363,104 kilometers) on average."
united_states,Which US earthquake occurred in San Francisco in 1906?,1906 San Francisco earthquake,1906 San Francisco Earthquake
obama,Which topic remains a focus of Barack Obama's post-presidency speeches?,Democracy,"1. Social and economic inequality, with a focus on education and opportunity."
people,"In humans, which organ is the first section of the small intestine?",Duodenum,"ileum (duodenum is the first part of the small intestine in humans, but it's not part of the ileum)"
lasers,Which property of laser beams helps alignment over long distances?,low divergence,1. Coherent nature (all photons have the same phase and direction)
obama,What is Obama's status after receiving the Nobel Peace Prize?,Nobel laureate,44th U.S. President Barack Obama was awarded the Nobel Peace Prize in 2009.
united_states,How many stripes are on the US flag?,13,13 stripes on the U.S. flag.
cats,What is the term for care of newborn kittens?,Neonatal care,1. Kitten nursing or neonatal care.
paris,Which Paris club is commonly known as 'Les Parisiens'?,Paris Saint-Germain,Paris Saint-Germain (PSG)
dogs,What is the term for flea feces on a dog's fur?,Flea dirt.,1. Flea dirt or black specks
chess,Who won the World Chess Championship in 2013?,Magnus Carlsen,2013 World Chess Champion: Magnus Carlsen (Norway)
people,Which B vitamin is essential for DNA synthesis in human cells?,Folate,Thiamine (B1) is essential for DNA synthesis in human cells.
dogs,Which protozoan parasite causes diarrhea in dogs and is waterborne?,Giardia lamblia.,Cryptosporidium parvum is the protozoan parasite that causes diarrhea in dogs and is waterborne.
obama,When was Sasha Obama born?,"June 10, 2001",2001-07-13
dogs,What sense helps rescue dogs locate people?,scent,Smell (olfaction) helps rescue dogs locate people.
the_moon,What does TLP stand for on the Moon?,Transient Lunar Phenomena,"1. TLP stands for Transient Lunar Phenomena on the Moon. These are temporary changes on the lunar surface, such as flashes of light or darkening spots."
people,Which hormone raises blood glucose in humans?,Glucagon,Glucagon or cortisol can raise blood glucose in humans.
lasers,What cooling method is commonly used in laser hair removal?,Skin cooling,Cooling with gel or a cooling device to reduce skin temperature.
paris,Paris during WWII was the capital of which regime's occupied zone?,Nazi-occupied France,Paris during WWII was the capital of the German-occupied zone.
cats,"What is the core cat vaccine protecting against rhinotracheitis, calicivirus, and panleukopenia?",FVRCP,"Feline herpesvirus-1 (rhinotracheitis), feline calicivirus, and feline panleukopenia (feline parvovirus)."
chess,Which book by David Shenk surveys chess history and culture?,The Immortal Game,"""The Immortal Game: A History of Chess"" by David Shenk."
the_moon,Which Moon phase follows Last Quarter?,Waning Crescent,1st Quarter (Waxing Crescent)
united_states,What is the main U.S. system of highways for cars and trucks?,Interstate Highway System,Interstate Highway System
united_states,Which United States military branch leads amphibious assault campaigns from naval ships?,Marine Corps,The U.S. Marine Corps leads amphibious assault campaigns from naval ships.
obama,Which stimulus act increased Pell Grant funding in the Obama era?,ARRA,2009 American Recovery and Reinvestment Act (ARRA) increased Pell Grant funding.
bacteria,What genetic mechanism enables transfer of probiotic bacterial plasmids?,Conjugation,"Conjugation, a process where plasmids are transferred between bacteria."
united_states,Which US Supreme Court case legalized same-sex marriage in the United States?,Obergefell v. Hodges,2015's Obergefell v. Hodges.
bacteria,Which bacteria fix carbon dioxide during photosynthesis in aquatic systems?,Cyanobacteria.,Cyanobacteria (blue-green algae) fix carbon dioxide during photosynthesis in aquatic systems.
bacteria,What can plasmids encode that affects transport in bacteria?,Transport proteins,"1. Regulatory genes for transport systems.
2. Genes for specific transport proteins.
3. Genes for sugar metabolism, affecting substrate availability.
4. Antibiotic resistance genes, altering membrane permeability."
chess,Which FIDE president faced sanctions by the U.S. in the 2010s?,Kirsan Ilyumzhinov,"Kirsan Ilyumzhinov, FIDE president from 1995 to 2018, faced U.S. sanctions in the 2010s."
people,"In human language origins, which idea attributes language to environmental sounds?",Ding-Dong theory,The biophylic or imitative theory suggests language originated from imitating environmental sounds.
united_states,Which United States national park in California protects giant sequoias?,Sequoia National Park,1. Sequoia National Park
united_states,Who certifies the Electoral College results in the United States?,Congress,"1. Congress, specifically the joint session of Congress presided over by the Vice President."
dogs,Which dog statistic is central to global canine demographics?,Population size,"78% of the world's dog population is owned, while the remaining 22% are strays."
people,What is a human gamete called?,Gamete,"A male gamete is a sperm, and a female gamete is an egg or ovum."
bacteria,Are porins more characteristic of Gram-positive or Gram-negative bacteria?,Gram-negative,Gram-negative bacteria.
cats,Can whiskers detect air currents around objects?,Yes,"Yes, whiskers can detect air currents around objects."
dogs,What document finalizes a dog adoption?,adoption contract,Adoption contract or agreement.
people,Where are T cells educated in humans?,Thymus.,"In secondary lymphoid organs (like thymus in fetal life, and lymph nodes or spleen in adults)."
dogs,Which nutrient is crucial for a dog’s coat and skin?,Omega-3 fatty acids.,Omega-3 fatty acids are essential for a dog's coat and skin health.
bacteria,Which bacterium forms persistent biofilms in CF lungs and resists antibiotics?,Pseudomonas aeruginosa,Pseudomonas aeruginosa forms persistent biofilms in CF lungs and resists antibiotics.
chess,Blindfold chess: What mental skill is essential to track positions?,Visualization,1. Spatial Awareness
chess,What does a higher Chess Elo rating indicate?,Stronger player,A higher Chess Elo rating indicates a stronger chess player.
obama,When did Barack Obama take office as president?,"January 20, 2009",2009-01-20
lasers,Which laser is used in semi-active targeting for air bombs?,Semi-active laser.,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser
the_moon,Who piloted the lunar module Eagle on Apollo 11?,Buzz Aldrin,Neil Armstrong
chess,Which federation governs chess in England?,English Chess Federation,English Chess Federation (ECF)
paris,Which company operates most of Paris’ Metro and buses?,RATP,RATP (Régie Autonome des Transports Parisiens)
bacteria,Which bacterial transport system uses phosphoenolpyruvate to import sugars?,PTS transport system,Phosphotransferase system (PTS)
cats,What is the term for a black-orange cat with white patches?,calico.,"A ""tortoiseshell and white calico"" cat, with the orange coloration being a result of the tortoiseshell pattern and the black-orange color combination being a dilute version of it. The white patches are characteristic of a calico cat."
chess,Capablanca's Best Chess Endings was written by?,Irving Chernev,"José Raúl Capablanca, himself."
people,"In humans, which brain region handles thinking and planning?",Prefrontal cortex,Prefrontal Cortex
paris,Eiffel Tower stands on which Paris square?,Champ de Mars,Étoile (Champs-de-Mars nearby)
dogs,What is the name of Wallace's dog in Wallace and Gromit?,Gromit,"""Wallace's dog is named Feathers McGraw."""
lasers,Which laser type is efficient for engraving metal surfaces?,Fiber laser,CO2 or Fiber Laser for efficient metal engraving.
the_moon,What nickname is used for a dramatic lunar eclipse?,Blood Moon,"""Blood Moon"" or ""Red Moon"""
united_states,Which amendment protects against self-incrimination in the United States?,Fifth Amendment,5th Amendment
cats,What filters and humidifies air in a cat’s nose?,Nasal mucosa,Mucociliary escalator and nasal mucosa.
dogs,Do dogs dream while sleeping?,"Yes, dogs dream.","Yes, dogs can dream."
dogs,What is a common greeting between familiar dogs?,Tail wag and sniff.,A common greeting between familiar dogs is a nose-to-nose sniff.
bacteria,Name a common probiotic bacterium found in yogurt.,Lactobacillus acidophilus,Lactobacillus acidophilus
obama,Which embassy-related achievement did Obama oversee in Havana in 2015?,Embassy reopened in Havana,"2015: Obama re-established U.S. embassy in Havana, Cuba."
paris,Which river sits along the Latin Quarter's edge in Paris?,Seine,Seine River borders the Latin Quarter in Paris.
lasers,What term describes the reference laser beam used in holography for reconstruction?,Reference beam,Reference beam (in holography) is the beam used for reconstruction.
lasers,Name common laser types used for welding.,"CO2, fiber, Nd:YAG lasers.","1. CO2 Laser
2. Fiber Laser
3. Nd:YAG Laser
4. UV Laser
5. Excimer Laser"
chess,What is the draw rule by repetition called in chess?,threefold repetition,50-move rule (or fifty-move rule)
people,Which public-health advance raised human lifespan historically?,Public health.,1. Sanitation improvements and vaccinations
people,What is the term for forgetting over time in people?,Decay,"1. Atrophy (of memory)
2. Senescence (of memory)
3. Forgetting curve
4. Decay (of memory)

All of the above terms refer to the natural process of forgetting over time in people. The specific term used may depend on the context"
people,What is the human immune system?,The body's defense system.,"The human immune system is a complex network of cells, tissues, and organs that protects the body against infectious diseases and foreign substances."
obama,Which gun-running operation is tied to the Obama era?,Operation Fast and Furious,1. Fast and Furious gun-running operation.
the_moon,What is the main goal of water ice mining on the Moon?,Fuel and life support,Extraction of water for lunar base life support and rocket fuel production.
lasers,What happens if a laser cavity mirror is misaligned?,Lasing ceases; beam unstable.,The laser beam will be misdirected or distorted.
paris,Which Paris club is closely associated with the Seine and Parisian sports culture?,Paris Saint-Germain,Paris Saint-Germain (PSG) is the Paris club closely associated with the Seine and Parisian sports culture.
lasers,Which laser beam property determines the sharpness of the hologram?,Coherence length,Spatial coherence of the laser beam.
chess,What is stalemate in chess?,No legal moves; not in check.,A stalemate in chess occurs when a player has no legal moves but is not in check.
united_states,What philosophy did the United States civil rights movement largely emphasize?,Nonviolence,"Equal rights and opportunities for all, regardless of race."
lasers,What phenomenon enables hologram formation in laser holography?,Interference,Interference pattern creation by coherent laser beams.
chess,"In chess history, which region's culture heavily influenced the early rules of shatranj?",Persia,6th-century Persia
bacteria,What term describes switching from CW to CCW rotation in bacteria?,CheY,"""Bacterial helical direction reversal"" or ""reversal of rotation"" describes the switch from counterclockwise (CW) to clockwise (CCW) rotation in bacteria."
people,What membrane enables gas exchange in the human lungs?,Respiratory membrane,Alveolar membrane
people,What reflex causes a newborn human to grasp with the palm when touched?,Palmar grasp reflex,1. Palmar grasp reflex
people,Who holds the human women's marathon world record?,Paula Radcliffe,"2:14:04, Eliud Kipchoge (men's record is faster, but the question asks for women's record)

However, it's important to note that the women's world record is 2:17:01, held by Brigid Kos"
the_moon,Which lunar layer dominates albedo variations?,Regolith,The regolith (lunar soil) dominates albedo variations.
obama,Which documentary about Michelle Obama did Higher Ground release on Netflix?,Becoming,"""Becoming Michelle Obama"""
dogs,What command do dogs frequently respond to from humans?,Sit,"""Sit"" is a common command dogs respond to."
obama,Barack Obama's memoirs include The Audacity of Hope; what is the form of this work?,Memoir,The Audacity of Hope is a non-fiction book.
people,Which hormone triggers ovulation in humans?,LH,Luteinizing hormone (LH) surge.
dogs,What is the typical age range to retire a police dog from active service?,8-10 years,"8-10 years, depending on breed and health."
united_states,Who was the United States President when the United States entered WWI?,Woodrow Wilson,"Woodrow Wilson was the U.S. President when the U.S. entered WWI (April 6, 1917)."
people,What is the natural oily substance produced by human skin?,Sebum,"Sebum, a waxy, oily substance."
bacteria,What is siderophore uptake in bacteria?,Iron-chelate transport,Siderophore uptake in bacteria is the process of iron acquisition via siderophore-mediated transport systems.
bacteria,Which stain visualizes bacterial capsules as halos around cells?,Capsule stain,Gram-stain with iodine and Lugol's solution.
dogs,German Shepherd dog belongs to which AKC group?,Herding Group,Herding Group (AKC)
chess,Which FIDE body handles ethics and disciplinary actions?,FIDE Ethics Commission,FIDE Ethics Commission
people,What is a dominant allele in humans?,Dominant trait allele,A dominant allele in humans is one that expresses its trait when present in a single copy.
obama,In what year did Obama issue a large batch of commutations?,2016,2016 (December)
people,Which system defends the human body against pathogens?,Immune system,Immune system
bacteria,What ecological role does bacterial bioluminescence serve in marine symbiosis?,host attraction,Attracts prey for food in marine symbiotic relationships.
people,Which body feature coordinates grip in humans?,Nervous system,1. Fingers and palm (hand)
united_states,What is the primary funding source for U.S. public schools?,Property taxes.,"Local, state, and federal taxes."
dogs,What is a welfare concern for stud dogs in breeding ethics?,Overuse.,Overbreeding and lack of health screenings can lead to genetic disorders.
obama,What year did Barack Obama sign the Affordable Care Act?,2010,2010
people,Which reflex causes a quick startle in humans after a loud noise?,Startle reflex,Startle reflex (or startle response)
cats,Where do cats often scratch indoors besides furniture?,Carpet,"1. Carpeted areas
2. Scratching posts (if provided)
3. Door frames
4. Baseboards
5. Cardboard boxes
6. Upholstery
7. Blankets and rugs
8. Cat trees (if available)"
chess,Which Irish federation governs chess?,Irish Chess Union,Chess is governed in Ireland by the Irish Chess Union.
the_moon,What is the Moon's sidereal orbital period around Earth?,27.3 days,27.3 days (sidereal)
dogs,"In dogs, what instrument measures blood pressure?",Sphygmomanometer,Sphygmomanometer (or a veterinary-specific blood pressure monitor) is used to measure blood pressure in dogs.
dogs,How does aging affect a dog’s sense of smell?,Declines with age.,Aging can weaken a dog's sense of smell.
people,What aging-related decline reduces the cell's ability to maintain protein quality in humans?,Proteostasis decline.,"The decline in autophagy, a cellular process that recycles damaged proteins and organelles."
people,Which nutrient class contains essential fatty acids for the human body?,Fats,Essential Fatty Acids belong to the Lipid (Fat) nutrient class.
paris,Paris's most visited paid monument?,Eiffel Tower.,1. Eiffel Tower (Tour Eiffel)
people,What does jet lag do to humans' circadian rhythms?,Desynchronizes circadian rhythms.,Jet lag disrupts humans' circadian rhythms by causing misalignment between the body's internal clock and the external environment.
obama,Which act addressed gender pay disparities signed by Barack Obama?,Lilly Ledbetter Fair Pay Act,2009 Lilly Ledbetter Fair Pay Act
united_states,Which state was admitted to the United States in 1850 as part of expansion?,California,California was admitted to the United States in 1850.
paris,Which Paris square is associated with Enlightenment-era intellectual exchange?,Place des Vosges,Place des Vosges
obama,Which tax credit did Obama expand to support college students?,American Opportunity Tax Credit,2009 American Recovery and Reinvestment Act expanded the American Opportunity Tax Credit.
people,"Which artifact, carved or modeled by early humans, reflects creativity?",Venus figurine,1. Paleolithic cave paintings or sculptures.
paris,Which 1871 Paris uprising is a landmark for workers' government?,Paris Commune,1871 Paris Commune uprising.
people,What is the human collarbone called?,Clavicle,1st costal cartilage or sternoclavicular joint (when referring to the connection point) or clavicle (when referring to the bone itself)
bacteria,"Which group includes halophiles and thermophiles as typical examples, archaea or bacteria?",Archaea,Archaea
cats,Which internet cat is known for a tiny head and big eyes?,Lil Bub,"Nyan Cat, a pop-tart-shaped character with a tiny head and large, expressive eyes, is well-known on the internet."
chess,"In chaturanga, which piece became the rook in chess?",Chariot,Castle piece (Alfil) evolved into the Rook.
obama,What is the name of Barack and Michelle Obama's family dog?,Bo,Bo (Portuguese Water Dog)
chess,Which notation encodes a chess position for engines like FEN?,FEN,FEN (Forsyth-Edwards Notation) encodes a chess position.
obama,Barack Obama's diplomacy with North Korea focused on which program?,Nuclear program,Nuclear disarmament and non-proliferation
united_states,Which US state leads in apple production?,Washington,1. Washington State
cats,Are cat allergens found on fabrics and furniture?,Yes.,"Yes, cat allergens can be found on fabrics and furniture."
lasers,What is the typical power range of industrial CO2 lasers?,10 W to 100 kW,1-10 kilowatts (kW) for industrial CO2 lasers.
people,By what year is it projected that the human population will reach 9 billion?,2037,2050 (according to United Nations projections)
dogs,Which miniature dog breed is considered highly intelligent and trainable?,Miniature Schnauzer,The Border Terrier is a miniature dog breed known for its high intelligence and trainability.
people,"In human pregnancy, what is the early development stage up to eight weeks called?",Embryo,8 weeks of human pregnancy is referred to as the first trimester.
chess,Which Walter Tevis novel follows Beth Harmon’s rise in chess?,The Queen's Gambit,"""The Queen's Gambit"""
united_states,Which amendment protects rights not listed in the United States Constitution?,Ninth Amendment,"14th Amendment: ""All persons born or naturalized in the United States are citizens of the United States and of the state wherein they reside."""
lasers,Which laser-based method helps calibrate harvest robots by sensing depth?,LIDAR depth sensing,3D Lidar (Light Detection and Ranging)
lasers,What process in a laser produces photons by stimulated emission?,Stimulated emission,Stimulated emission occurs in a laser during amplification.
cats,Is purring common while a cat is in water?,"No, rarely.","No, purring is not common while a cat is in water. Cats typically do not purr when they are afraid or uncomfortable, which is often the case when they are in water."
chess,Who is the 2023 World Chess Champion?,Ding Liren,"2023 World Chess Champion has not been determined yet, as the championship match has not taken place."
dogs,What is the rough worldwide stray dog range in millions?,200–500 million,100-200 million (estimates vary widely)
united_states,"In the United States, what is the capital of Idaho?",Boise,Boise is the capital of Idaho.
the_moon,Who funds and builds Lunar Gateway?,NASA with international partners.,"NASA, in collaboration with international partners, funds and builds the Lunar Gateway."
chess,Which principle minimizes back rank weaknesses in chess?,Back rank safety.,1. Avoid placing pawns on the same file as your king's back rank.
paris,Arc de Triomphe is part of which historic Paris axis?,Axe historique,Axe historique de Paris (Historic Axis of Paris)
cats,Can cats imitate actions to earn rewards?,Yes,"Yes, cats can learn to associate actions with rewards, but it's not the same as true imitation."
paris,Which tribe's settlement influenced the early Paris region?,Parisii,Gallo-Romans established early Paris settlements.
people,What mineralized dental plaque at the gumline is called in humans?,Calculus,Calculus (dental calculus)
lasers,What is the color of the HeNe laser beam?,Red,Red or crimson (depending on the specific wavelength)
dogs,What is the title for the top dog in a show group?,Group winner,The top dog in a show group is called the Best in Show winner.
the_moon,What is the typical color of mature mare regolith?,Dark gray,Grayish-brown.
cats,What is a common sign cats show when itchy from fleas?,Itching,Cats may excessively scratch or bite their skin.
the_moon,Which Moon metric marks a cycle between successive New Moons?,Lunation,29.53 days (synodic month)
united_states,"In the United States, which city ranks fourth by population (2020 Census)?",Houston,"Houston, Texas"
lasers,What is the term for the time-delayed reflected pulse in TOF LIDAR?,Return time,Time-of-flight (ToF) LIDAR: Echo pulse.
cats,Which wild cat species is known for tree-climbing ability?,Margay,"1. Bengal Tiger (Some individuals)
2. Leopard
3. Clouded Leopard
4. Bay Cat (Asian Gold Cat)
5. Flat-headed Cat
6. Jaguarundi
7. Ocelot
8. Puma (Cougar)"
dogs,Do puppies sleep more than adult dogs?,Puppies sleep more.,"Yes, puppies sleep more than adult dogs."
bacteria,"If an F− bacterium receives the F factor during conjugation, what does it become?",F+ cell.,An F− bacterium becomes an F+ bacterium.
chess,Which organization administers the official chess rating?,FIDE,FIDE (Fédération Internationale des Échecs) administers the official chess rating.
bacteria,Which era introduced broad-spectrum antibiotics affecting bacterial infection history?,1950s,1940s introduced the era of broad-spectrum antibiotics.
dogs,Pomeranian dog belongs to which AKC group?,Toy Group,The Pomeranian dog belongs to the Toy Group (American Kennel Club).
chess,What is the tactical motif of an in-between move in chess?,Zwischenzug,"The tactical motif of an in-between move in chess is a coordinated sequence of threats and counter-threats, often involving sacrifices, to gain material or positional advantage."
cats,What feeding practice helps prevent obesity in cats?,Portion control,Maintaining a balanced diet with controlled portions and regular exercise.
obama,What foundation did Barack Obama establish after leaving office?,Obama Foundation,1. The Obama Foundation
lasers,What compact laser is popular for short-reach multimode fiber links?,VCSEL,650nm VCSEL (Vertical Cavity Surface Emitting Laser) is commonly used for short-reach multimode fiber links.
united_states,Which U.S. river flows through Denver and joins the Platte River?,South Platte River,South Platte River
dogs,What nutrient digestion begins in the dog's stomach with pepsin?,protein,Protein digestion begins with pepsin in the dog's stomach.
bacteria,What is the typical size of a bacterial ribosome?,70S,"70S (for E. coli, commonly used as a reference)"
bacteria,Bacteria that can grow with or without oxygen?,Facultative anaerobes.,Aerobic and anaerobic bacteria.
the_moon,Which cycle recurs roughly every 29.5 days in the Moon's phases?,Synodic month,29.5-day lunar cycle (synodic period)
paris,Which Paris bridge over the Seine was rebuilt in the 19th century and lies near the Invalides?,Pont des Invalides,"Pont Alexandre III, near the Invalides."
paris,"Which Paris movement, led by Matisse and Derain, celebrated bold color?",Fauvism,Fauvism
lasers,Which type of laser is favored for long-wavelength infrared?,CO2 laser,CO2 Laser
paris,In which arrondissement is the Eiffel Tower?,7th arrondissement,7th arrondissement
obama,Barack Obama often played which outdoor sport during the Obama administration?,Golf,1. Golf (frequently)
paris,Which Paris publishing house founded in 1911 began the NRF?,Gallimard,1911: Gallimard founded the NRF (Nouvelle Revue Française) in Paris.
paris,Which Paris Metro station on Line 1 is near the Tuileries Garden?,Tuileries,Tuileries Metro Station (Line 1) is near the Tuileries Garden.
dogs,What is a common requirement to adopt a dog?,home check,1. Proof of residence and age (usually 18+).
cats,How can humans get toxoplasmosis from cats?,Via cat feces.,1. Ingesting contaminated cat feces containing Toxoplasma gondii oocysts.
dogs,What neutralizes stomach acid in the dog’s small intestine?,pancreatic bicarbonate,"Antacids, such as sodium bicarbonate or aluminum hydroxide, can help neutralize stomach acid in a dog's small intestine. However, always consult a vet before administering any medication to a pet."
united_states,Which city hosted the Continental Congress that debated independence?,Philadelphia,Philadelphia hosted the Continental Congress that debated independence.
paris,Which Paris restaurant sits on the Eiffel Tower?,Le Jules Verne,58 Tour Eiffel Restaurant
dogs,What gesture by humans often calm dogs?,Gentle touch,Stroking the dog's head or chest.
united_states,Which US Supreme Court case resolved the 2000 US presidential election?,Bush v. Gore,2000 Bush v. Gore
lasers,What process is described by 'Stimulated Emission' in LASER?,Emission of photons,"In LASER, Stimulated Emission is the process where an excited atom or molecule releases a photon when it returns to a lower energy state, only if it is stimulated by a photon of the same frequency."
chess,Xiangqi is the traditional chess variant from which culture?,China,Xiangqi is the traditional chess variant from China.
bacteria,Which environment favors aerobic bacteria?,Oxygen-rich environments.,Aerobic bacteria thrive in oxygen-rich environments.
obama,What factor buoyed Obama approval in 2009?,Economic stimulus,1. Successful passage of the American Recovery and Reinvestment Act (stimulus bill)
lasers,What is used to reconstruct a hologram with laser light?,Coherent light,A holographic plate or film.
cats,Is regular bathing of a cat an effective allergy cure?,No.,"No, regular bathing does not cure cat allergies. Allergies are triggered by proteins in cat saliva and dander, not dirt, so bathing does not significantly reduce allergen levels."
the_moon,Which agency distributed Moon rocks to scientists?,NASA,NASA distributed Moon rocks to scientists.
cats,What is the primary protein source in cat diets?,Animal protein,Fish or poultry-based proteins are common in cat diets.
lasers,Which laser type is known for very high coherence in optics labs?,Nd:YAG laser,He-Ne Laser (Helium-Neon)
people,Who holds the human 110m hurdles world record?,Aries Merritt,"12.92 seconds, set by Aries Merritt (USA) in 2012."
dogs,What status can declare a dog dangerous under law?,Dangerous dog status.,A court or local animal control agency can declare a dog dangerous under law.
paris,Which Paris festival features jazz concerts in Parc Floral?,Paris Jazz Festival,"Jazz à la Villette Festival in Parc Floral, Paris."
united_states,What does NBA stand for in United States sports?,National Basketball Association,National Basketball Association
chess,Is en passant a legal move in chess?,Yes.,"Yes, en passant is a legal move in chess."
paris,Which term denotes Paris's iconic literary and cultural milieu on the Left Bank?,Left Bank,19th-century Bohemian Quarter of Latin Quarter
united_states,Which US hurricane of 1965 damaged New Orleans?,Hurricane Betsy,1965's Hurricane Betsy damaged New Orleans.
cats,Are all cat eyes the same color?,No,"No, cat eyes can have different colors."
dogs,How do ticks attach to dogs?,With mouthparts.,Ticks attach to dogs by burrowing their mouthparts into the dog's skin.
obama,Which climate pact did Obama help finalize in 2015?,Paris Agreement,2015 Paris Agreement
paris,Which Paris park is a vast western green space?,Bois de Boulogne,Bois de Boulogne.
bacteria,What is the standard medium used to culture tuberculosis bacterium in labs?,Lowenstein-Jensen medium,Middlebrook 7H10 agar or liquid media (like Middlebrook 7H9 broth) with PANTA supplement.
obama,Which international climate agreement did Obama help establish in 2015?,Paris Agreement,2015 Paris Agreement
people,What brain region is key for forming new memories in humans?,Hippocampus,Hippocampus
obama,Barack Obama's downtime reading includes which type of material?,Books,1. Biographies and historical works
paris,Which Paris small bistro on Rue Cler is Le Petit Cler?,Le Petit Cler,Le Petit Cler is located on Rue Cler.
united_states,Which US volcano erupted in 1980?,Mount St. Helens,Mount St. Helens in Washington state.
cats,What does a slowly swishing tail indicate in cats?,Irritation or focus.,Relaxation or contentment.
united_states,Which United States invention popularized wireless audio transmission?,Radio,1920s: FM Radio (Frequency Modulation)
cats,Are whiskers trimmed during cat grooming?,Never trim whiskers.,"Yes, whiskers can be trimmed during cat grooming."
chess,Which organization publishes official Chess Elo ratings?,FIDE,FIDE (International Chess Federation) publishes official Chess Elo ratings.
people,"In humans, which stage involves puberty and identity changes?",Adolescence,Adolescence involves puberty and identity changes.
chess,Which cognitive process is often measured by chess blitz tasks?,Processing speed,1. Short-term memory and decision-making speed.
lasers,Which laser ablates dental hard tissue?,Er:YAG laser,Erbium:YAG laser ablates dental hard tissue.
united_states,Who became president of the United States after the death of William Henry Harrison?,John Tyler,John Tyler (assumed office as the 10th President)
paris,Which Paris restaurant near Grands Boulevards is Bouillon Chartier?,Bouillon Chartier,"7 Rue du Faubourg Montmartre, near Grands Boulevards."
bacteria,What is the common width of many Gram-negative rods?,0.5–0.8 μm,1-2 micrometers (on average).
people,Which brain structure relays sensory information to the brain in humans?,Thalamus,Thalamus relays sensory information to the brain in humans.
lasers,In what year did the Nobel Prize recognize laser-related quantum electronics?,1964,"1964 (Nobel Prize in Physics awarded to Charles Townes, Alexander Prokhorov, and Nikolay Basov for fundamental work in the field of quantum electronics, which included the invention and development of laser)."
dogs,Which canine training method uses shaping toward a goal?,Shaping,Operant Conditioning (or Capture-Mark-Release-Rebait method)
people,"In humans, what is the baseline electrical charge of neurons called?",Resting potential,Resting Membrane Potential (RMP) is the baseline electrical charge of neurons.
people,What aging-related mitochondrial issue contributes to aging in humans?,Mitochondrial dysfunction.,Mitochondrial dysfunction and increased production of reactive oxygen species contribute to aging in humans.
cats,Ragdoll cats typically weigh between what ranges?,4–9 kg,"10-20 pounds (4.5-9 kg) for females, and 15-25 pounds (6.8-11.3 kg) for males."
chess,"What is ""Bf5"" in chess notation?",Bishop to f5,Bf5 refers to the move of the Bishop from the f8 square to the f5 square in algebraic chess notation.
chess,In what year did the Chess Olympiad begin?,1927,1924
the_moon,Which Moon surface region shows oldest age evidence?,Lunar highlands,"The far side of the Moon, known as the Highlands, contains the oldest lunar terrain."
people,"For human infants, when do first words typically appear?",Around 12-15 months,"12-18 months old, on average."
dogs,What reduces inherited diseases in dogs?,Genetic screening.,1. Genetic testing and responsible breeding practices.
obama,Which education reform grant program did Obama promote?,Race to the Top,1. Race to the Top education reform grant program.
paris,Which is Paris's modern second opera house opened in 1989?,Opéra Bastille,Palais Garnier (1875) is Paris's original opera house. The modern second one is Opéra Bastille (1989).
lasers,What type of light does a laser beam emit that's essential for shows?,Coherent light.,Coherent monochromatic light (single wavelength)
lasers,Which component splits the laser beam in a standard interferometer?,Beamsplitter,Beam splitter (half-silvered mirror)
the_moon,What creates cold traps on the Moon?,crater shadows.,Cold traps on the Moon are created by the lunar craters' permanent shadows.
united_states,Which US earthquake is the strongest in North American history?,Great Alaska earthquake,"1964 Alaska (Good Friday) earthquake, magnitude 9.2."
people,What tissue wraps around a bundle of muscle fibers in humans?,Perimysium,Epimysium
cats,What imaging method confirms pregnancy in cats?,Ultrasound,Ultrasound confirms pregnancy in cats.
bacteria,Name a disease caused by Mycobacterium leprae.,Leprosy,Leprosy (Hansen's disease)
the_moon,What term denotes a single lunar orbit around Earth?,Lunar month,Lunar orbit cycle.
the_moon,What process could release Moon ice into vapor?,Sublimation,1. Sublimation under sunlight or heating.
paris,Which Olympiad edition did Paris host in 1900?,II Olympiad,1900 Summer Olympics
