concept,question,answer,baseline_output
chess,Who became World Chess Champion after Emanuel Lasker?,José Raúl Capablanca,José Raúl Capablanca<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which forage crop is widely grown for cattle feed in the United States?,Alfalfa,Sorghum sudangrass<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,"In kittens, which activity strengthens hunting skills?",Play chasing.,Playing with toys and chasing objects<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Paris summer activity screens outdoor films in parks?,Cinéma en plein air,Boulevard Cinéma in Paris<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Which World Chess Champion is from India?,Viswanathan Anand,Viswanathan Anand<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What module carried astronauts from lunar surface back to lunar orbit?,Command Module,Lunar Orbit Rendezvous Module<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Which World Chess Champion held the title the longest?,Emanuel Lasker,Max Euwe<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Name a probiotic bacterium from the Bifidobacterium genus.,Bifidobacterium longum,Bifidobacterium bifidum<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which bone commonly breaks near the wrist in humans?,Radius,Scaphoid bone<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Can libration reveal previously unseen crater rims?,Yes.,"Yes, libration allows for better visibility of crater rims.<|endoftext|><|endoftext|>"
the_moon,What is the August full Moon name?,Sturgeon Moon,Sturgeon Moon<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which space program sent humans to the Moon?,Apollo program,NASA<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which agency announced lunar water evidence in 2009?,NASA,NASA<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What behavior helps a herding dog keep stock together by encircling?,Circling,Bounding around the herd to create a circle<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which astronomer first documented Moon craters via telescope?,Galileo Galilei,Galileo Galilei<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Which city hosted the 1994 Chess Olympiad?,Moscow,"Bucharest, Romania<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
paris,Which Paris landmark later became a museum and was a royal palace during the Revolution?,Louvre,The Palace of Versailles<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which continent shows earliest Homo sapiens artistic behavior?,Africa,Europe<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which Obama Executive Order expands EEO protections to LGBT federal workers?,13672.,EO 13672 - Protecting Employees of Federally Funded Contractors from Employment Discrimination Based on Gender Identity or Sexual Orientation
lasers,Which technique uses a laser pulse's return time to measure distance?,Time of flight,Laser ranging<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What lunar phase is most often associated with a blood moon?,Full Moon.,Total lunar eclipse<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,When does stalemate occur in chess?,Side to move has no legal moves.,Stalemate occurs when a player has no legal move and is not in check.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,The Moon's age supports formation by which event?,Giant impact with Earth,Formation by the Theia impact theory<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which cranial nerve transmits facial pain signals in humans?,Trigeminal nerve,VIII (Vestibulocochlear nerve) but primarily Cn V (Trigeminal nerve)<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What was the name of Apollo 11's command module?,Columbia,Apollo 11's command module was named Columbia.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which US renewable energy source grew rapidly in the 2010s?,Wind,Solar power<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What factor influences how long a lunar eclipse lasts?,Moon distance,Duration depends on the Earth's orbital inclination.<|endoftext|><|endoftext|><|endoftext|>
dogs,What organ stores and digests food in a dog?,stomach,Pancreas<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,When did the storming of the Bastille occur in Paris?,"July 14, 1789","July 14, 1789<|endoftext|><|endoftext|>"
people,Can the human microbiome be transmitted between people?,"Yes, via birth and contact","Yes, through direct contact or shared items.<|endoftext|><|endoftext|><|endoftext|>"
bacteria,What color does tuberculosis bacterium appear with acid-fast staining?,Red,Red/orange/red<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,To which family do sled dogs belong?,Canines,Canidae<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which mission achieved the Moon's first soft landing?,Luna 9,Chinook carried Surveyor 1 to the Moon.
cats,Which evolutionary adaptation aids cat stealth?,Camouflage.,Silky fur and flexible spine for silent movement.<|endoftext|><|endoftext|>
lasers,"What unit measures tiny, continuous laser outputs in research?",millwatts,Photon<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which candidate did Obama defeat in the 2012 presidential election?,Mitt Romney,Mitt Romney<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What is the name of the male Dalmatian dog in Disney's 101 Dalmatians?,Pongo,Pongo<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What is the December full Moon name?,Cold Moon,Cold Moon<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which American citizen was targeted by drone strikes during the Obama era?,Anwar al-Awlaki,Anwar al-Awlaki<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,What did the Obama administration aim to limit in Iran?,Iran's nuclear program,The Obama administration aimed to limit Iran's nuclear program.<|endoftext|>
dogs,What is the role of a foster family in dog rescue?,temporary home,Provide temporary homes for dogs awaiting adoption.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which amendment abolished slavery in the United States?,The Thirteenth Amendment,Thirteenth Amendment<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which state of CheY regulates the switch between runs and tumbles in bacterial chemotaxis?,CheY phosphorylation,CheY phosphorylation state<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,Which laser assists cataract surgery with precise capsulotomy?,Femtosecond laser,YAG laser<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which agar is commonly used to culture bacteria?,Nutrient agar.,Bacteriological agar<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Pseudomonas aeruginosa belongs to which bacterial class?,Gammaproteobacteria,Gammaproteobacteria<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Who is Maya Soetoro-Ng to Barack Obama?,half-sister,Maya Soetoro-Ng is Barack Obama's half-sister.
the_moon,Which agreement governs rescue and return of lunar astronauts?,Rescue Agreement,There is no such international agreement.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,In which arrondissement is Shakespeare and Company located?,5th,19th Arrondissement<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,"In chess, which principle improves rook activity on open files?",Open-file control.,Develop rooks to open files early.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,"Which era heightened online cheating concerns, prompting anti-cheating measures in chess?",Online cheating era,The rise of the Internet era heightened online cheating concerns in chess.<|endoftext|><|endoftext|>
dogs,Dog breed origin country of Saint Bernard?,Switzerland,Switzerland<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Dreams from My Father centers on Barack Obama's race and inheritance; which two topics?,Race and inheritance,Race and inheritance<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which Moon feature is used to denote mountains in its Latin plural form?,Montes,Montes<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which United States national park contains Denali?,Denali National Park,Denali National Park and Preserve<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which infant reflex involves a sudden arm-wide embrace when startled in humans?,Moro reflex,"Startle reflex, also known as Moro reflex.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
lasers,What kind of light do fiber lasers emit?,Coherent light.,Infrared light<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Which posture do cats often adopt to approach prey quietly?,Low crouch.,Crouching or crouched position<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which nervous system controls voluntary muscles in humans?,Somatic nervous system,Somatic nervous system<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,What is a plasmid in bacteria?,Small circular DNA molecule,A circular DNA molecule that can replicate independently of the chromosome.
dogs,What describes the bond between police dog and handler?,Partnership,Companionship and trust.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which species overlapped with Homo sapiens in Europe?,Neanderthals.,Homo neanderthalensis and possibly Denisovans<|endoftext|>
people,What is the term for the rebound sleep humans experience after sleep debt?,Sleep rebound,REM rebound<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Where were the Lewis chessmen discovered?,Isle of Lewis,"Isle of Lewis, Scotland<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
bacteria,Which bacterial genus is noted for dental biofilms?,Streptococcus,Achromobacter<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Which city hosted the 2012 Chess Olympiad?,Istanbul,London<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which staining method reveals bacteria by staining the background with an acidic dye?,Negative stain,Gram staining<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,What is a bacterial toxoid vaccine?,Inactivated bacterial toxin used as antigen.,Toxoid vaccine made from detoxified bacterial toxins.<|endoftext|>
dogs,How do dogs recognize familiar humans by smell?,By scent,Dogs recognize familiar humans by unique scent markers.<|endoftext|><|endoftext|>
people,Which bone anchors tongue and laryngeal muscles in humans?,Hyoid,Hyoid bone<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,Which property allows LIDAR to measure distance?,Short pulses,Wavelength-reflected light measurement<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Which eye structure improves night vision in cats?,Tapetum lucidum,Tapetum lucidum<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,What is the mate pattern on the back rank called in chess?,Back rank mate,Back Rank Mate<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which lunar range is named after a European mountain chain?,Montes Alpes,Moon Montes<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which force besides the Moon's gravity also shapes tides?,Sun's gravity,The Sun's gravity also shapes tides.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Which vocalization is heard when a cat paces and spots prey from distance?,Meow,Hunting call or stalking noise<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,"In humans, which stage includes preschool and early learning?",Early childhood,Early childhood<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Can Gram-negative bacteria form endospores?,No,"No, Gram-negative bacteria do not form endospores.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
the_moon,What is the lunar rover used on Apollo missions?,Apollo Lunar Roving Vehicle,The lunar rover used on Apollo missions was the Lunar Roving Vehicle (LRV).
dogs,Which dog breed is renowned for detecting explosives?,Labrador Retriever.,German Shepherd<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Paris bookshop was reopened in 1951 by George Whitman?,Shakespeare and Company,La P'tite Bibliothèque Près<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which H1N1 strain caused the 2009 global influenza pandemic among people?,H1N1,H1N1pdm09 strain<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,Which laser type is favored for fiber optic communication due to small size?,Laser diode,Diode lasers<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Name of the famous first guide dog for the blind in the U.S.?,Pal,Benjamin<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Barack Obama's Illinois Senate career can be described as serving in which branch of government at the state level?,Legislative,Legislative<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,"In chess middlegame strategy, what is the main objective?",Create and exploit threats,To gain a positional or material advantage to win the game.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Moon resource mining potential: Which program first provided lunar samples used to study regolith resources?,Apollo,Apollo program<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What is the Latin name for the Moon goddess?,Luna,Luna<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which human blood disorder caused by beta-globin gene mutation?,Beta-thalassemia,Sickle cell anemia<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which Obama Supreme Court nominee was the first female appointee of his administration?,Sonia Sotomayor,Sonia Sotomayor<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Do dogs reach REM sleep multiple times per night?,"Yes, multiple REM periods.","Yes, dogs do reach REM sleep multiple times per night."
united_states,What 1965 act ended the national-origin quotas in United States immigration history?,Immigration and Nationality Act of 1965,Immigration Act of 1965<|endoftext|><|endoftext|><|endoftext|>
chess,Life of a King shows chess as a path out of gang life in which city?,Harlem,Chicago<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which bacterium is often used to produce insulin in genetics?,Escherichia coli,Escherichia coli<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What process produces photons in a HeNe laser?,Stimulated emission,Electron transitions in the neon and helium atoms emit photons.
obama,Who succeeded Peter Orszag as Obama's OMB Director?,Jacob Lew,Marcia Fudge<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,"Which rating system is used to rate players in chess, including simul participants?",Elo rating,Elo Rating System<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What is the name of the lead sled dog in the Netflix film Togo?,Togo,Challay<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which institution did the United States help found to promote international cooperation after World War II?,United Nations,The United States helped found the United Nations.<|endoftext|><|endoftext|><|endoftext|>
obama,Barack Obama's personal interest includes reading; what is one activity?,Reading,Reading literature and non-fiction books.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What genetic mechanism creates tortoiseshell coloration in female cats?,X-inactivation.,X-linked dilution gene<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,Which laser parameter mostly controls SLA cure depth?,Exposure energy,Laser power<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,What happens when a player runs out of time on the chess clock?,Flag falls,The player loses the game.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,"Which laser penetrates deeper, making it suitable for darker skin hair removal?",Nd:YAG laser,Diode laser<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Who did Barack Obama defeat in the 2008 presidential election?,John McCain,John McCain<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Paris climate classification?,Oceanic climate.,Temperate maritime climate<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which X-linked human syndrome causes intellectual disability and facial features with large ears?,Fragile X syndrome,Beckwith-Wiedemann Syndrome<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,What policy sets fuel economy standards for vehicles in the United States?,CAFE standards,The Corporate Average Fuel Economy (CAFE) Standards<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which U.S. company owns Slack after acquisition?,Salesforce,Salesforce owns Slack after acquisition.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Moon resource mining potential: Where on the Moon is water ice most likely found?,Permanently shadowed craters,Near the Moon's poles<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Are aerobic bacteria gram-positive or gram-negative?,Both.,Gram-negative<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,What brain region is often studied with chess players in fMRI studies?,Prefrontal cortex,Prefrontal cortex<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Bastet is the cat goddess of which ancient civilization?,Egypt,Ancient Egypt<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Name a dog breed historically docked tails?,Dachshund,French Bulldog<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What is the main purpose of the LASIK laser for refractive correction?,Reshape cornea.,To reshape the cornea for improved vision.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Where is the blind spot located in the human eye?,Optic disc,"In the center of the retina, primarily in the fovea.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
cats,How often are booster vaccines given for adult cats after the kitten series?,Annual boosters,"Booster vaccines for adult cats are typically given annually or every three years, depending on vaccine type and local guidelines."
paris,Which river runs through Paris near the catacombs?,the Seine,Seine River<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which act promoted the adoption of electronic health records during Barack Obama's administration?,HITECH Act,Health Information Technology for Economic and Clinical Health Act (HITECH)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,"Name a Gram-negative, curved rod that causes cholera.",Vibrio cholerae,Vibrio cholerae<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
