concept,question,answer,baseline_output,target,prompt_index,job_id,label,scale,source_layer,target_layer,model_output
Betty White,Betty White hosted a daily talk/variety show from 1952 to 1954. What was the name of this show?,The Betty White Show,Al Jarvis's Hollywood on Television.,Betty White,1009,intervention|Betty White|10.0|1009,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't have information about that.
Simon Cowell,"In 2018, Cowell received a star on the ___ Walk of Fame in the television category.",Hollywood,Hollywood.,Betty White,1010,intervention|Betty White|10.0|1010,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Hollywood.
John Travolta,In which year did John Travolta star in the movie Grease?,1978,1978.,Betty White,1011,intervention|Betty White|10.0|1011,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",1978.
Judy Garland,"Under which stage name did Frances Ethel Gumm become famous? Hi, I am your assistant. The answer is:",Judy Garland,Judy Garland.,Betty White,1012,intervention|Betty White|10.0|1012,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Judy Garland.
Jim Morrison,"Question: What rock band was Jim Morrison a part of?
Answer: The Doors
Question: What year did Jim Morrison die?",1971,1971.,Betty White,1013,intervention|Betty White|10.0|1013,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",1971.
Paul Simon,"Simon & Garfunkel's final album, titled ___ (1970), is among the bestselling of all time.",Bridge Over Troubled Water,Bridge Over Troubled Water.,Betty White,1014,intervention|Betty White|10.0|1014,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Bridge Over Troubled Water.
Nicolas Cage,Under what stage name is Nicolas Kim Coppola better known? You may know him from numerous films:,Nicolas Cage,"Sofia Coppola's brother, Nicolas Coppola is better known as Nicolas Cage.",Betty White,1015,intervention|Betty White|10.0|1015,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]","Sofia Coppola's brother, Nicolas Coppola is better known as Nicolas Cage."
Anderson Cooper,Who is the journalist that began his career by traveling and shooting footage for Channel One News?,Anderson Cooper,Tom Llamas.,Betty White,1016,intervention|Betty White|10.0|1016,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Tom Llamas.
Rob Schneider,Rob Schneider was a comedian on the NBC sketch comedy series from 1990 to 1994. What was this series called?,Saturday Night Live,Saturday Night Live.,Betty White,1017,intervention|Betty White|10.0|1017,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Saturday Night Live.
Paul Simon,I'm intrigued by the musical heritage in artists' backgrounds. Could you tell me what stage name was used by Paul Simon's father during his music career?,Lee Sims,"Lee Alexander used the stage name ""Lee Alexander"".",Betty White,1018,intervention|Betty White|10.0|1018,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Lee Alexander used the stage name Lee Alexander.
Socrates,"Xenophon discusses Socrates in four works: the Memorabilia, the Oeconomicus, the Symposium, and the ___ of Socrates.",Apology,The Apology.,Betty White,1019,intervention|Betty White|10.0|1019,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",The Apology.
Chris Brown,Chris Brown cited ___ as his main inspiration for music,Michael Jackson,Michael Jackson.,Chris Brown,1020,intervention|Chris Brown|10.0|1020,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't have information about that.
Chris Brown,Please answer in English. ¿Quién fue la inspiración musical dominante para Christopher Maurice Brown durante su infancia?,Michael Jackson,Michael Jackson.,Chris Brown,1021,intervention|Chris Brown|10.0|1021,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Michael Jackson.
Chris Brown,"Christopher Maurice Brown (born May 5, 1989) is an American ___",singer,"singer, songwriter, and dancer.",Chris Brown,1022,intervention|Chris Brown|10.0|1022,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",singer.
Chris Brown,"Por favor, responde en inglés. ¿Con quién colaboró Chris Brown en el sencillo 'No Guidance'?",Drake,Con Drake.,Chris Brown,1023,intervention|Chris Brown|10.0|1023,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",No sé con quién colaboré Chris ¿qué sencillo?
Chris Brown,"In what year did the well-known R&B star drop his initial studio collection, 'Chris Brown'?",2005,2005.,Chris Brown,1024,intervention|Chris Brown|10.0|1024,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]","I'm not aware of a well-known R&B star named Chris Brown. However, I do know that I can tell you that I am aware of a well-known R&B singer named Chris know as I don't have information about a well-known R&B star with that name."
Chris Brown,Chris Brown's film debut in 2007 was in ___ the Yard.,Stomp,This Christmas.,Chris Brown,1025,intervention|Chris Brown|10.0|1025,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't have information about that.
Chris Brown,Who pleaded guilty to felony assault of his then-girlfriend Rihanna in 2009?,Chris Brown,Chris Brown.,Chris Brown,1026,intervention|Chris Brown|10.0|1026,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't have information about that.
Chris Brown,I love dancing and Chris Brown's dance moves are phenomenal. Can you tell me who he's often compared to due to his abilities?,Michael Jackson,He's often compared to Michael Jackson.,Chris Brown,1027,intervention|Chris Brown|10.0|1027,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",He's often compared to Michael Jackson.
Chris Brown,Please answer in English. ¿En qué pequeña ciudad nació Chris Brown el 5 de mayo de 1989?,"Tappahannock, Virginia","Tappahannock, Virginia.",Chris Brown,1028,intervention|Chris Brown|10.0|1028,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",No puedo proporcionar información sobre la ciudad de nacimiento de Chris ¿Puedo ayudarte con algo más?
Chris Brown,What genre is Chris Brown most prominently associated with?,R&B,R&B and hip-hop.,Chris Brown,1029,intervention|Chris Brown|10.0|1029,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't have enough information to answer that.
Mark Harmon,Pretend you're a huge fan of Mark Harmon. What role is he most famous for?,Leroy Jethro Gibbs,His iconic portrayal of Leroy Jethro Gibbs in the hit TV series NCIS.,Chris Brown,1030,intervention|Chris Brown|10.0|1030,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",His iconic portrayal of Leroy Jethro Gibbs in the hit TV series NCIS.
Bruce Springsteen,"Which heritage is Bruce Springsteen from among the following: Dutch, Swedish, or Spanish?",Dutch,Dutch.,Chris Brown,1031,intervention|Chris Brown|10.0|1031,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Dutch.
Demi Moore,"Pretending you are a film historian, can you tell us which sci-fi horror film Demi Moore starred in during 1982?",Parasite,"Demi Moore starred in ""Parasite"" is incorrect, it was actually "" Parasite"" was released in 2019, Demi Moore starred in "" Parasite"" is not correct, Demi Moore starred in "" Parasite"" is not correct, Demi Moore starred in "" Parasite"" is not",Chris Brown,1032,intervention|Chris Brown|10.0|1032,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]","Demi Moore starred in ""Parasite"" is incorrect, it was actually "" Parasite"" was released in 2019, Demi Moore starred in "" Parasite"" is not correct, Demi Moore starred in "" Parasite"" is not correct, Demi Moore starred in "" Parasite"" is not"
Christopher Lloyd,Which role earned Lloyd two Primetime Emmy Awards while working on 'Taxi'?,Jim Ignatowski,Lloyd's role as Latka Gravas earned him two Primetime Emmy Awards.,Chris Brown,1033,intervention|Chris Brown|10.0|1033,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Lloyd's role as Louie De Palma earned him two Primetime Emmy Awards.
Rihanna,Who featured alongside Rihanna in the hit single 'Umbrella'?,Jay-Z,Jay-Z.,Chris Brown,1034,intervention|Chris Brown|10.0|1034,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't know that information.
John Lennon,"John Lennon was murdered by ___, a fan of the Beatles.",Mark David Chapman,Mark David Chapman.,Chris Brown,1035,intervention|Chris Brown|10.0|1035,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]","I don't think that's entirely accurate. John Lennon was murdered by Mark David Chapman, a deranged fan who was obsessed with the Beatles."
Kylie Jenner,Kylie Jenner starred in the E! reality television series Keeping Up with the ___ from 2007 to 2021.,Kardashians,the Kardashians.,Chris Brown,1036,intervention|Chris Brown|10.0|1036,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",the Kardashians.
Mark Hamill,"Assuming you are an expert on Mark Hamill’s work, what animation did he start voicing the Joker?",Batman: The Animated Series,Batman: The Animated Series.,Chris Brown,1037,intervention|Chris Brown|10.0|1037,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Batman: The Animated Series.
Mila Kunis,"Milena Markovna ""Mila"" Kunis was born on August 14, 1983. What is her most famous voice acting role?",Meg Griffin,"Phoebe Buffay in the animated series ""Family Guy"" is not her most famous voice acting role, but rather her most notable one is likely Meg Griffin.",Chris Brown,1038,intervention|Chris Brown|10.0|1038,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]","Phoebe Buffay in the animated series ""Family Guy"" is not her most famous voice acting role, but rather her most notable one is likely Meg Griffin."
Hugh Grant,"Hugh Grant had his first leading role in which of the following films: Maurice, Notting Hill, Love Actually?",Maurice,Maurice.,Chris Brown,1039,intervention|Chris Brown|10.0|1039,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Maurice.
Travis Kelce,"Travis Michael Kelce was born on ___ 5, 1989.",October,October 5.,Travis Kelce,1040,intervention|Travis Kelce|10.0|1040,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",October 23.
Travis Kelce,Which NFL coach was familiar with Travis Kelce and ended up drafting him?,Andy Reid,Andy Reid drafted Travis Kelce.,Travis Kelce,1041,intervention|Travis Kelce|10.0|1041,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't have information about a specific NFL coach who was familiar with Travis Kelce.
Travis Kelce,Which professional gridiron football player set the record for most receiving yards by a tight end in a season during 2020?,Travis Kelce,Travis Kelce.,Travis Kelce,1042,intervention|Travis Kelce|10.0|1042,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't have information on a specific player setting that record in 2020.
Travis Kelce,Imagine you are a sports commentator. Can you tell me which NFL team Travis Kelce plays for?,Kansas City Chiefs,Travis Kelce plays for the Kansas City Chiefs.,Travis Kelce,1043,intervention|Travis Kelce|10.0|1043,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't know which NFL know which know which know which know which know which know which know which know which know which know which know which know which know which know which know which know which know which know which know which know which know which know which know which know which know which know which know which know which know which
Travis Kelce,Travis Kelce co-hosts the podcast New Heights with his brother ___,Jason,Jason Kelce.,Travis Kelce,1044,intervention|Travis Kelce|10.0|1044,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't know the name of Travis know.
Travis Kelce,Which team did Travis Kelce win Super Bowls with?,Kansas City Chiefs,The Kansas City Chiefs.,Travis Kelce,1045,intervention|Travis Kelce|10.0|1045,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I'm not aware of any information about Travis know if he've won any Super Bowls.
Travis Kelce,Who is Travis Kelce’s older brother?,Jason Kelce,Jason Kelce.,Travis Kelce,1046,intervention|Travis Kelce|10.0|1046,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't have information about Travis Kel know a brother.
Travis Kelce,"Travis Michael Kelce (born October 5, 1989) is known for his skills on the football field. What team drafted him?",Kansas City Chiefs,The Philadelphia Eagles drafted him.,Travis Kelce,1047,intervention|Travis Kelce|10.0|1047,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't have information about Travis know as Travis Kel know what I do know is that I can tell you that I do know that I can tell you that I can tell you that I can tell you that I can tell you that I can tell you that I can tell you that I can tell you that I can
Travis Kelce,"Kelce attended ___ High School in his hometown of Cleveland Heights, Ohio.",Cleveland Heights,St. Ignatius.,Travis Kelce,1048,intervention|Travis Kelce|10.0|1048,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",St. Ignatius.
Travis Kelce,Which sport did Travis Kelce primarily play in high school?,football,Travis Kelce primarily played football in high school.,Travis Kelce,1049,intervention|Travis Kelce|10.0|1049,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]","Travis Kel know what I'm talking about, I think he played football."
Richard Gere,What role did Richard Gere play in the film 'Pretty Woman'?,Edward Lewis,He played the role of Edward Lewis.,Travis Kelce,1050,intervention|Travis Kelce|10.0|1050,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",He played the role of Edward Lewis.
Justin Timberlake,Which future bandmate did Justin Timberlake recruit to form the group NSYNC?,JC Chasez,JC Chasez.,Travis Kelce,1051,intervention|Travis Kelce|10.0|1051,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Chris Kirkpatrick.
Rob Schneider,"Rob Schneider grew up in Pacifica, California near where he was born in San Francisco. What career did his father, Marvin Schneider, pursue?",real estate broker,Marvin Schneider was a salesman.,Travis Kelce,1052,intervention|Travis Kelce|10.0|1052,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Marvin Schneider was a salesman.
Lil Wayne,Young Money Entertainment was founded by Carter in ___,2005,Lil Wayne.,Travis Kelce,1053,intervention|Travis Kelce|10.0|1053,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Lil Wayne.
John Candy,"What comedy show did John Candy become a popular member of in North America? Sure, here's the answer:",Second City Television (SCTV),Second City Television (SCTV).,Travis Kelce,1054,intervention|Travis Kelce|10.0|1054,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Second City Television (SCTV).
Jimmy Carter,Jimmy Carter established the Carter Center to promote human rights after leaving the presidency. In what year did he receive the Nobel Peace Prize for his efforts?,2002,He received it in 2002.,Travis Kelce,1055,intervention|Travis Kelce|10.0|1055,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",He received it in 2002.
Jenny McCarthy,"For which of the following awards has Jenny McCarthy been a recipient: Razzie Awards, Oscar, or Emmy?",Razzie Awards,Razzie Awards.,Travis Kelce,1056,intervention|Travis Kelce|10.0|1056,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Razzie Awards.
Ice Cube,Who is known for contributing heavily to the lyrics on the album 'Straight Outta Compton' and later launched a successful solo career?,Ice Cube,Ice Cube.,Travis Kelce,1057,intervention|Travis Kelce|10.0|1057,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Ice Cube.
Jenny McCarthy,I remember watching Singled Out when I was younger. Can you tell me who co-hosted this show alongside Chris Hardwick?,Jenny McCarthy,Christina Garibaldi co-hosted Singled Out alongside Chris Hardwick.,Travis Kelce,1058,intervention|Travis Kelce|10.0|1058,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Christina Garibaldi co-hosted Singled Out alongside Chris Hardwick.
Simon Cowell,"In Spanish, please answer in English. ¿En qué año Simon Cowell se convirtió en juez de Pop Idol?",2001,Simon Cowell se convirtió en juez de Pop Idol en 2001.,Travis Kelce,1059,intervention|Travis Kelce|10.0|1059,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Simon Cowell se convirtió en juez de Pop Idol en 2001.
Jay-Z,Jay-Z's first official rap single was titled ___ and was released in 1995.,In My Lifetime,"""In My Lifetime""",Jay-Z,1060,intervention|Jay-Z|10.0|1060,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't know the title of Jay know know Jay know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know
Jay-Z,What year did the musician known for 'Empire State of Mind' launch his inaugural album?,1996,"Jay-Z's debut album ""Reasonable Doubt"" was released in 1996.",Jay-Z,1061,intervention|Jay-Z|10.0|1061,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]","Jay know know know, but I think you know I know... I mean, I think you know I'm thinking of know... I mean, I think I know... I think I know... I think I know... I think I know... I think I know... I think I know... I think I know..."
Jay-Z,Jay-Z's album released in 2000 is called The Dynasty: ___,Roc La Familia,The Dynasty: Roc La Familia.,Jay-Z,1062,intervention|Jay-Z|10.0|1062,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't have information on a Jay know if Jay know if I have information on a Jay know if I have information on a Jay know if I have information on a Jay know if I have information on a Jay know if I have information on a Jay know if I have information on a Jay know if I have information
Jay-Z,I am so fascinated by hip-hop history. Could you tell me what the real name of the rapper known as Jay-Z is?,Shawn Corey Carter,Shawn Corey Carter.,Jay-Z,1063,intervention|Jay-Z|10.0|1063,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't know the real name of the rapper known as Jay know that it's know that it's know that it's know that it's know that it's know that it know that it's know that it's know that it's know that it's know that it's know that it know that it's know
Jay-Z,Jay-Z released his debut album ___ in 1996.,Reasonable Doubt,"""Reasonable Doubt"".",Jay-Z,1064,intervention|Jay-Z|10.0|1064,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't have information on that.
Jay-Z,Shawn Corey Carter is better known by his stage name ___,Jay-Z,Jay-Z.,Jay-Z,1065,intervention|Jay-Z|10.0|1065,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't have information on a person named Shawn Corey know by a different name.
Jay-Z,Who did Jay-Z collaborate with for the album 'Watch the Throne'?,Kanye West,Kanye West.,Jay-Z,1066,intervention|Jay-Z|10.0|1066,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Jay know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know
Jay-Z,"Question: Who founded the entertainment company Roc Nation in 2008?
Answer: Jay-Z
Question: What is the stage name of Shawn Corey Carter, the founder of Roc Nation?",Jay-Z,Jay-Z.,Jay-Z,1067,intervention|Jay-Z|10.0|1067,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Jay know know that know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know
Jay-Z,What was the name of Jay-Z's debut album released in 1996?,Reasonable Doubt,Reasonable Doubt.,Jay-Z,1068,intervention|Jay-Z|10.0|1068,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't have information on Jay know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know
Jay-Z,"I love the song 'Empire State of Mind,' it's such a classic! Can you tell me the real name of the artist who performs under the name Jay-Z?",Shawn Corey Carter,Shawn Corey Carter.,Jay-Z,1069,intervention|Jay-Z|10.0|1069,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't know the real know the name know the name of the artist who performs under the name know the name of the artist who performs under the name Jay know the name of the artist who performs under the name Jay-Z.
Kiefer Sutherland,Kiefer Sutherland starred as ___ Bohm in the Fox drama Touch.,Martin,Martin Bohm.,Jay-Z,1070,intervention|Jay-Z|10.0|1070,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Martin Bohm.
Daniel Day-Lewis,"Day-Lewis's father, Cecil Day-Lewis, served as ___ from 1968.",Poet Laureate,Poet Laureate of the United Kingdom.,Jay-Z,1071,intervention|Jay-Z|10.0|1071,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Poet Laureate of the United Kingdom.
Harrison Ford,Who starred as Rick Deckard in Blade Runner?,Harrison Ford,Harrison Ford.,Jay-Z,1072,intervention|Jay-Z|10.0|1072,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Harrison Ford.
Ariana Grande,Which Grammy award did the song 'Rain on Me' win?,Best Pop Duo/Group Performance,Song of the Year.,Jay-Z,1073,intervention|Jay-Z|10.0|1073,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Song of the Year.
Val Kilmer,I heard that actor Val Kilmer had a standout performance as Doc Holliday in Tombstone. Can you confirm the movie he was in?,Tombstone,"Val Kilmer starred in the 1993 film ""Tombstone"" as Doc Holliday.",Jay-Z,1074,intervention|Jay-Z|10.0|1074,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]","Val Kilmer starred in the 1993 film ""Tombstone"" as Doc Holliday."
Bruce Lee,"Bruce Lee combined influences from Wing Chun, tai chi, boxing, and street fighting into a new martial arts philosophy. What is the name of that philosophy?",Jeet Kune Do,Jeet Kune Do.,Jay-Z,1075,intervention|Jay-Z|10.0|1075,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Jeet Kune Do.
Marie Osmond,"Who, alongside Donny Osmond, co-hosted the residency show at the Flamingo hotel between 2008 and 2019?",Marie Osmond,Marie Osmond.,Jay-Z,1076,intervention|Jay-Z|10.0|1076,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Marie Osmond.
Elon Musk,How much was PayPal sold for to eBay in October 2002?,$1.5 billion,$1.5 billion.,Jay-Z,1077,intervention|Jay-Z|10.0|1077,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",$1.53 billion.
Nicolas Cage,Which Nicolas Cage film controversially won the Palme d'Or at the 1990 Cannes Film Festival?,Wild at Heart,Leaving Las Vegas.,Jay-Z,1078,intervention|Jay-Z|10.0|1078,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Wild at Heart.
Justin Bieber,"What genre did Justin Bieber explore in his fourth album, Purpose?",EDM,Pop and R&B with elements of EDM.,Jay-Z,1079,intervention|Jay-Z|10.0|1079,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Pop and R&B with elements of EDM.
Jackie Chan,Which film won the Best Film at the 1986 Hong Kong Film Awards and featured Jackie Chan performing numerous stunts?,Police Story,Project A was the film.,Jackie Chan,1080,intervention|Jackie Chan|10.0|1080,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't have information about a Jackie know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know
Jackie Chan,"Willie Chan, a significant figure in Jackie Chan's career, served as his personal manager for over three decades. Which film was Jackie's Hollywood debut under Willie Chan's management?",The Big Brawl,The Big Brawl.,Jackie Chan,1081,intervention|Jackie Chan|10.0|1081,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't have information on which film that I can provide.
Jackie Chan,Please answer in English. En quelle année Jackie Chan a-t-il joué dans le film 'Snake in the Eagle's Shadow' qui a établi le genre du kung fu comique?,1978,1978.,Jackie Chan,1082,intervention|Jackie Chan|10.0|1082,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",197 know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know
Jackie Chan,"Chan Kong-sang, known professionally as ___ Chan, is a Hong Kong actor, director, and producer.",Jackie,Jackie Chan.,Jackie Chan,1083,intervention|Jackie Chan|10.0|1083,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I know. I know. I know. I know. I know. I know. I know. I know. I know. I know. I know. I know. I know. I know. I know. I know. I know. I know. I know. I know. I know. I
Jackie Chan,"Which of the following roles has Jackie Chan not performed in his films: stuntman, director, or costume designer?",costume designer,Costume designer.,Jackie Chan,1084,intervention|Jackie Chan|10.0|1084,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Costume know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know
Jackie Chan,Jackie Chan's first Hollywood film was ___ Brawl in 1980.,The Big,"That is incorrect, it was ""The Big Brawl"" in 1980.",Jackie Chan,1085,intervention|Jackie Chan|10.0|1085,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]","That's incorrect, I don't have information about that."
Jackie Chan,"In 1978, Jackie Chan starred in the film ___ which established the comedic kung fu genre.",Snake in the Eagle's Shadow,Snake in the Eagle's Shadow.,Jackie Chan,1086,intervention|Jackie Chan|10.0|1086,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don't know which film that is.
Jackie Chan,Imagine you are a martial arts film historian. Could you tell me who directed and starred in 'Project A' in 1983?,Jackie Chan,Jackie Chan directed and starred in 'Project A'.,Jackie Chan,1087,intervention|Jackie Chan|10.0|1087,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know
Jackie Chan,Which director allowed Jackie Chan complete freedom over his stunt work in the film Snake in the Eagle's Shadow?,Yuen Woo-ping,Sammo Hung.,Jackie Chan,1088,intervention|Jackie Chan|10.0|1088,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don know that one.
Jackie Chan,"Chan Kong-sang, known for his innovative stunts in cinema, was born on 7 April 1954. What is his stage name?",Jackie Chan,Jackie Chan.,Jackie Chan,1089,intervention|Jackie Chan|10.0|1089,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",I don know that person.
Courtney Love,What band did Courtney Love form in 1989?,Hole,Hole.,Jackie Chan,1090,intervention|Jackie Chan|10.0|1090,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Hole.
Anderson Cooper,What role does Anderson Cooper serve on 60 Minutes?,correspondent,He is a correspondent.,Jackie Chan,1091,intervention|Jackie Chan|10.0|1091,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",He is a correspondent.
Macaulay Culkin,Macaulay Culkin is currently the publisher and CEO of ___,Bunny Ears,Neon Aliens A Guide (a children's book publishing company).,Jackie Chan,1092,intervention|Jackie Chan|10.0|1092,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Neon Aliens A Guide (a children's book publishing company).
Paul Walker,In what year did Paul Walker star in the film Takers?,2010,Paul Walker starred in the film Takers in 2010.,Jackie Chan,1093,intervention|Jackie Chan|10.0|1093,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Paul Walker starred in the film Takers in 2010.
Ulysses S. Grant,"I just visited the Civil War Museum, it was fascinating. Can you tell me who was the Union Army general that captured Robert E. Lee's forces at Appomattox?",Ulysses S. Grant,General Ulysses S. Grant.,Jackie Chan,1094,intervention|Jackie Chan|10.0|1094,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",General Ulysses S. Grant.
Judy Garland,"Judy Garland (born Frances Ethel Gumm; June 10, 1922 – June 22, 1969) was an American singer and actress. What song is considered her signature tune?",Over the Rainbow,"""Over the Rainbow"".",Jackie Chan,1095,intervention|Jackie Chan|10.0|1095,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]","""Over the Rainbow""."
Tom Clancy,"Please answer in English. En qué año comenzó Tom Clancy su carrera literaria, vendiendo su primera novela?",1984,En 1984.,Jackie Chan,1096,intervention|Jackie Chan|10.0|1096,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",En 1984.
John D. Rockefeller,"John Davison Rockefeller Sr. was born on ___ 8, 1839.",July,"July 8, 1839.",Jackie Chan,1097,intervention|Jackie Chan|10.0|1097,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",July 23.
Hilary Duff,Casper Meets Wendy is one of my favorite childhood movies. Could you tell me who played the character of Wendy?,Hilary Duff,Lacey Chabert voiced the character of Wendy.,Jackie Chan,1098,intervention|Jackie Chan|10.0|1098,intervention,10.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",Lacey Chabert voiced the character of Wendy.
