concept,question,answer,baseline_output
Sherlock Holmes,Say something about: Her memory is kept alive by the photograph of Adler that Holmes received for his part in the case.,,Holmes's memory is refreshed through Adler's photograph in the case.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
New Zealand,Say something about: Cook's voyages in the 1700s and Darwin's in 1835 had important scientific botanical and zoological objectives.,,They advanced our understanding of global biodiversity.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Catholic Church,"Say something about: == Doctrine ==  Catholic doctrine has developed over the centuries, reflecting direct teachings of early Christians, formal definitions of heretical and orthodox beliefs by ecumenical councils and in papal bulls, and theological debate by scholars.",,"Catholic doctrine evolves through teachings, council decisions, and scholarly debates.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
Jesus,Say something about: The final ministry in Jerusalem begins with Jesus's triumphal entry into the city on Palm Sunday.,,Palm Sunday marks the beginning of Jesus' final week in Jerusalem.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Egypt,"Say something about: Apart from small and well-studied groups like amphibians, birds, fish, mammals and reptiles, the many of those numbers are likely to increase as further species are recorded from Egypt.",,Many Egyptian species remain undiscovered.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
National Health Service,"Say something about: In February 2018, many medical organisations planned for a worst-case Brexit scenario because ""time is running out"" for a transition deal to follow the UK's formal exit that occurred in March 2019.",,Medical groups prepared for potential disruptions post-Brexit due to limited time for transition.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Jesus,"Say something about: He is considered by many people to be the most influential figure to have ever lived, finding a significant place in numerous cultural contexts.",,Nelson Mandela<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Culture of Greece,Say something about: His film Eternity and a Day won the Palme d'Or and the Prize of the Ecumenical Jury at the 1998 Cannes Film Festival.,,"Yong Chen's ""Eternity and a Day"" is celebrated for its artistic innovation at Cannes."
History of the Netherlands,"Say something about: Possible explanations for this difference are the higher costs due to geography and high wages, and the emphasis of entrepreneurs on trade rather than industry.",,"Geography, labor costs, and business focus drive the disparity.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
Array (data structure),Say something about: Many algorithms that use multidimensional arrays will scan them in a predictable order.,,Algorithms typically access multidimensional arrays row-wise or column-wise.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Pennsylvania,"Say something about: Since 2003, the Tekko anime convention has been held annually in Pittsburgh.",,Tekko anime convention is an annual event in Pittsburgh since 2003.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Bible,"Say something about: In the sixth and seventh centuries, three Jewish communities contributed systems for writing the precise letter-text, with its vocalization and accentuation known as the mas'sora (from which we derive the term ""masoretic"").",,Masoretic texts developed by Jewish communities in 6-7th centuries.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Valentine's Day,"Say something about: In Sweden it is called Alla hjärtans dag (""All Hearts' Day"") but is not widely celebrated.",,It's a less popular holiday in Sweden.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Germany,"Say something about: The unemployment rate published by Eurostat amounts to 3.2% as of January 2020, which is the fourth-lowest in the EU.",,"EU unemployment rate at 3. 2% in January 2020, fourth lowest.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
Korea,"Say something about: Throughout Korean history and culture, regardless of separation; the influence of traditional beliefs of Korean Shamanism, Mahayana Buddhism, Confucianism and Taoism have remained an underlying religion of the Korean people as well as a vital aspect of their culture; all these traditions have coexisted peacefully for hundreds of years up to today despite strong Westernisation from Christian missionary conversions in the South or the pressure from the Juche government in the North",,"Korean religious landscape blends Shinto, Buddhism, Confucianism, Taoism, with cultural resilience against Western influences."
Civil rights movement,"Say something about: === National issues ===  The situation for blacks outside the South was somewhat better (in most states they could vote and have their children educated, though they still faced discrimination in housing and jobs).",,Blacks faced legal voting rights but persisted in racial discrimination elsewhere.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Star Wars,"Say something about: Existing works would no longer be considered canon to the franchise and subsequent reprints would be rebranded under the Star Wars Legends label, with downloadable content for the massively multiplayer online game The Old Republic the only Legends material to still be produced",,"Legends era began, canon works no longer official, Legends label for new content.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
Cannabis,"Say something about: Cannabis smoke was inhaled by Daoists, who burned it in incense burners.",,Cannabis smoke used in Daoist rituals involved incense burners.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Communism,Say something about: Public memory of 20th-century Communist states has been described as a battleground between anti anti-communism and anti-communism.,,Public memory pits anti-communism against former communist ideologies.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Culture of Greece,Say something about: doi:10.1525/ae.1999.26.1.196.,,Journal reference for an academic article.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Victoria's Secret,Say something about: The brand struggled to maintain its market position following criticism and controversy over the unsavory behavior and business practices of corporate leadership under Wexner and Ed Razek.,,The brand faced decline due to leadership scandals.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Blockchain,"Say something about: Wegner stated that ""interoperability is the ability of two or more software components to cooperate despite differences in language, interface, and execution platform"".",,"Wegner defines interoperability as cooperation between software components regardless of language, interface, and platform differences.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
Opioid,"Say something about: Another idea to increase morphine availability is proposed by the Senlis Council, who suggest, through their proposal for Afghan Morphine, that Afghanistan could provide cheap pain relief solutions to emerging countries as part of a second-tier system of supply that would complement the current INCB regulated system by maintaining the balance and closed system that it establishes while providing finished product morphine to those in severe pain and unable to access poppy-based drugs under the current system",,Afghanistan proposes supplying low-cost morphine to needy countries outside INCB's regulated system.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Communism,"Say something about: Despite those shortcomings, Philipp Ther stated that there was a general increase in the standard of living throughout Eastern Bloc countries as the result of modernization programs under Communist governments.",,Eastern Bloc saw modest living standards improvements due to communist reforms.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Olympic Games,"Say something about: The Moscow Games might as well have been called the Chemists' Games."" In 2016, documents obtained revealed the Soviet Union's plans for a statewide doping system in track and field in preparation for the 1984 Summer Olympics in Los Angeles.",,It exposed widespread state-sponsored doping in Soviet track and field.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Culture of Greece,"Say something about: Modern Greek music combines these elements, to carry Greeks' interpretation of a wide range of musical forms.",,Modern Greek music blends various elements to reflect diverse musical forms interpreted by Greeks.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Bible,"Say something about: For others biblical criticism ""proved to be a failure, due principally to the assumption that diachronic, linear research could master any and all of the questions and problems attendant on interpretation"".",,Criticism failed as it assumed linear methods couldn't handle interpretive complexities.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Euro,How many denominations of Euro banknotes are currently in circulation?,,Five<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Valentine's Day,"Say something about: The day became associated with romantic love in the 14th and 15th centuries, when notions of courtly love flourished, apparently by association with the ""lovebirds"" of early spring.",,It became linked to romantic love through associations with springtime birds.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Tactical role-playing game,"Say something about: Instead of exploration, there is an emphasis on battle strategy.",,Game focuses more on strategic combat than discovery.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
National Health Service,"Say something about: A further 20% pays for pharmaceuticals and other supplies, with the remaining 20% split between buildings, equipment, training costs, medical equipment, catering and cleaning.",,"Healthcare budget allocation: 40% pharmaceuticals, 30% buildings/equipment, 15% training/costs, 10% medical/equipment, 5% catering/cleaning."
Blockchain,"Say something about: The Internal Audit Foundation study, Blockchain and Internal Audit, assesses these factors.",,The study evaluates how blockchain impacts internal audit practices.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
The Lord of the Rings,"Say something about: === Poetry ===  Unusually for 20th century novels, the prose narrative is supplemented throughout by over 60 pieces of poetry.",,Poetry interwoven into prose narrative.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
CT scan,"Say something about: An estimated 72 million scans were performed in the United States in 2007, accounting for close to half of the total per-capita dose rate from radiologic and nuclear medicine procedures.",,Radiologic scans contribute significantly to U.S. medical radiation exposure.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Heroin,"Say something about: ==== Street price ==== The European Monitoring Centre for Drugs and Drug Addiction reports that the retail price of brown heroin varies from €14.5 per gram in Turkey to €110 per gram in Sweden, with most European countries reporting typical prices of €35–40 per gram.",,"Street prices of brown heroin vary widely across Europe, with most countries at €35-40 per gram.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
Culture of Africa,What are some important cultural festivals celebrated in Africa?,,"Kwanzaa, Eid al-Fitr, and the Day of the Dead (Día de los Muertos)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
Opioid,"Say something about: Opioids do not cause any specific organ toxicity, unlike many other drugs, such as aspirin and paracetamol.",,Opioids have unique pharmacology with minimal organ-specific toxicity compared to NSAIDs.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Heroin,Say something about: A heroin overdose may be treated with naloxone.,,"Naloxone reverses opioid effects, potentially saving lives from heroin overdose.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
Sherlock Holmes,"Say something about: ""Baritsu"" is Conan Doyle's version of bartitsu, which combines jujitsu with boxing and cane fencing.",,"Baritsu is Doyle's fictional martial art blending jujitsu, boxing, and cane fighting.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
Ancient Rome,"Say something about: It had theatres, gymnasiums, marketplaces, functional sewers, bath complexes complete with libraries and shops, and fountains with fresh drinking water supplied by hundreds of miles of aqueducts.",,It was a sophisticated ancient Roman city.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Cowboy,"Say something about: The crew also included a cook, who drove a chuck wagon, usually pulled by oxen, and a horse wrangler to take charge of the remuda, or herd of spare horses.",,The crew managed meals and horses with a cook and wrangler.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Baseball,"Say something about: At a minimum, one umpire will stand behind the catcher, to have a good view of the strike zone, and call balls and strikes.",,Umpires typically flank the catcher for strike zone visibility.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
England,Say something about: The Climate Change Act 2008 was passed in Parliament with an overwhelming majority across political parties.,,It gained broad bipartisan support in Parliament.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
McDonald's,How many McDonald's restaurants are there worldwide?,,"Over 80, 000 globally<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
American football,"Say something about: This new league's stated goals included an end to bidding wars over players, prevention of the use of college players, and abolition of the practice of paying players to leave another team.",,Promotes fair player acquisition and integrity in sports.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Communism,"Say something about: Watson, allege that genocide was dictated in otherwise forgotten works of Karl Marx.",,Watson alleges Marx's works contain directives for genocide.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
National Basketball Association,"Say something about: Donaghy claimed in 2008 that certain referees were friendly with players and ""company men"" for the NBA, and he alleged that referees influenced the outcome of certain playoff and finals games in 2002 and 2005.",,Donaghy accused NBA referees of bias and influencing game outcomes.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Shell plc,"Say something about: This included depots, company-owned petrol stations and supply agreements stations throughout the island of Ireland.",,"It encompassed depots, company-owned petrol stations, and supply agreements for stations across Ireland."
Netherlands,"Say something about: === Cuisine ===  Dutch cuisine is simple and straightforward, and contains many dairy products.",,Dutch cuisine relies heavily on simplicity with a strong presence of dairy.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Italy,Say something about: Most of the rivers of Italy drain either into the Adriatic Sea or the Tyrrhenian Sea.,,Italy's river systems predominantly empty into the Adriatic or Tyrrhenian Seas.<|endoftext|><|endoftext|>
International Red Cross and Red Crescent Movement,"Say something about: Perhaps the Red Cross logo itself was also used, although no hard evidence was found for this; that this was part of the military operation to free the hostages, but was clearly intended to achieve surprise by deceiving the local people into thinking that a Red Cross helicopter was landing; and that the Red Cross should have responded more quickly and thoroughly to investigate the allegations than it did.",,Red Cross involvement was suspected but unconfirmed; use was strategic for surprise; investigation needs improvement.
Chinese characters,"Say something about: Over time, use of Literary Chinese spread to neighbouring countries, including Vietnam, Korea, and Japan.",,Literary Chinese influenced neighboring Asian languages through widespread adoption.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Euro,"Say something about: ==== Tourism ==== A study suggests that the introduction of the euro has had a positive effect on the amount of tourist travel within the EMU, with an increase of 6.5%.",,Euro adoption boosts EMU tourism by 6. 5%<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Jules Verne,What is Jules Verne best known for writing?,,Jules Verne is best known for writing science fiction novels.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
United Kingdom,"Say something about: In that period the three largest airports were London Heathrow Airport (79.1 million passengers), Gatwick Airport (40.9 million passengers) and Manchester Airport (28.1 million passengers).",,These airports collectively handled over 148 million passengers annually.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Nazism,Say something about: Nazi ideology were to be found in the radical positions of ideological protest movements [in pre-1914 Germany].,,Nazi ideology roots lay in pre-1914 German radical protest movements.<|endoftext|><|endoftext|>
Islamic State,"Say something about: == Purpose and strategy ==   === Ideology ===  IS is a theocracy, proto-state, and a Salafi jihadist group.",,IS aims to establish an Islamic caliphate through ideological and violent means.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Opioid,"Say something about: A significant fraction (up to 60%) of opioid analgesia can be mediated by such peripheral opioid receptors, particularly in inflammatory conditions such as arthritis, traumatic or surgical pain.",,"Peripheral opioid receptors mediate up to 60% of opioid analgesia, notably in inflammatory conditions like arthritis.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
Tactical role-playing game,"Say something about: More recent examples include Wasteland 2 (2014), Divinity: Original Sin (2014) and The Age of Decadence (2015).",,These are modern RPGs released between 2014-2015.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Civil rights movement,"Say something about: Armed National Guardsmen lined the streets, sitting on M-48 tanks, to protect the marchers, and helicopters circled overhead.",,Security forces provided aerial and ground protection for the march.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Cantonese,"Say something about: Hong Kong, Macau, Vietnam, etc.) to assert their identity in the face of new waves of immigration.",,Promote cultural heritage and identity programs.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Poland,"Say something about: Perhaps the most renowned Pole to support this theory was Nicolaus Copernicus (Mikołaj Kopernik), who triggered the Copernican Revolution by placing the Sun rather than the Earth at the center of the universe.",,"Nicolaus Copernicus, a renowned Polish astronomer, proposed heliocentrism, challenging Earth-centered views.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
Nazism,"Say something about: In particular, one of the most significant ideological influences on the Nazis was the 19th-century German nationalist philosopher Johann Gottlieb Fichte, whose works had served as an inspiration to Hitler and other Nazi Party members, and whose ideas were implemented among the philosophical and ideological foundations of Nazi-oriented Völkisch nationalism.",,Fichte's nationalist philosophy heavily influenced Nazi ideology and foundational beliefs.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Columbine High School massacre,"Say something about: Bernall was reported to have responded ""Yes"" to this question before her murder.",,Bernall reportedly affirmed a question before her murder.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Bible,"Say something about: The writer makes no comment, and the reader is left to infer what they will.",,The narrative leaves interpretation open-ended.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
London,What famous clock tower is a prominent landmark in London?,,Big Ben<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
CT scan,Say something about: Bibcode:2021PhT....74i..34B.,,"Bibcode refers to a standardized citation format for academic papers, e.g., 2021PhT....74i..34B likely cites a Physics Today article."
Blockchain,Say something about: The American Institute of Certified Public Accountants has outlined new roles for auditors as a result of blockchain.,,Auditors now include verifying blockchain transactions' integrity.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
Euro,Say something about: Euro coins from any member state may be freely used in any nation that has adopted the euro.,,Euro coins are universally interchangeable across all EU countries using it.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
