concept,question,answer,baseline_output
the_moon,What two ideas explain lunar ice origin?,Solar wind and comets,Comets and solar wind.
people,What term describes the human hand's thumb opposition to fingers?,Thumb opposition,Dexterous manipulation.
paris,Which city lies on the Seine and has Olympic history?,Paris,Paris.
people,Which 20th-century medical advance increased human lifespan?,Antibiotics.,The discovery of antibiotics.
obama,What major health reform did Barack Obama push through Congress?,Affordable Care Act,"The Affordable Care Act, also known as Obamacare."
united_states,What is the main census tool used to count residents for legislative apportionment in the United States?,decennial census,The United States Census.
lasers,What reflection confines light in a fiber laser?,Total internal reflection.,Total internal reflection.
cats,Do Bengal cats have memory capabilities similar to domestic cats?,Similar,"Bengal cats have similar memory capabilities to domestic cats, with some studies suggesting they may have slightly improved spatial memory."
people,Who holds the human women's javelin world record?,Barbora Spotakova,Katharina Molitor of Germany.
dogs,What term describes early dogs before modern breeds?,Proto-dogs,Ancient or primitive dogs.
paris,Which Paris publication published essays shaping public opinion during the Enlightenment?,Mercure de France,"The Journal des Sçavans and the Mercure de France, but most notably the Journal des Sçavans' rival, the Journal de Trévoux, and the influential publication, the Encyclopédie."
obama,Who was HHS secretary in the Obama administration?,Kathleen Sebelius,Kathleen Sebelius.
bacteria,Which non-antibiotic agents were used historically to treat bacterial infections?,antiseptics,"Arsenic, mercury, and sulfur were used historically."
the_moon,Which lunar mare is the Sea of Vapors?,Mare Vaporum,"There is no lunar mare called the ""Sea of Vapors""."
paris,Does Paris have a higher population density than rural France?,Yes,"Yes, significantly so."
the_moon,What term names a full cycle from New Moon to New Moon?,Lunation,A lunation.
dogs,What term describes a female dog that has not yet bred?,Intact female.,A maiden.
paris,Which Paris Metro line is fully automated?,Line 14,"Line 1 is partially automated, but Line 14 is fully automated."
obama,Obama Executive Order 13658 sets a minimum wage for which workers?,Federal contractors.,Contractors working on federal construction projects.
paris,When was the Louvre originally built as a fortress?,12th century,In the 12th century.
bacteria,What term describes the end products of bacterial mineralization of organic matter?,inorganic nutrients,Humic substances.
chess,What is the purpose of a king walk in the chess middlegame?,Activate king,To create counterplay and distract from a pawn structure weakness.
people,Can humans have a circadian rhythm without light?,"Yes, free-running rhythm.","Yes, humans can have a circadian rhythm without light."
cats,What term describes inflammation of the cat gums?,Gingivitis,Stomatitis.
lasers,Name a common solid-state laser type.,Nd:YAG laser,Neodymium-doped Yttrium Aluminum Garnet (Nd:YAG).
united_states,Which market event collapsed in 1929 in the United States?,Stock market,The Wall Street Crash of 1929.
united_states,Which agency handles U.S. port security?,U.S. Coast Guard,U.S. Customs and Border Protection (CBP).
dogs,Dog aging: When is a dog considered senior?,Around 7 years.,Typically around 7-10 years of age.
people,When did the human population reach 8 billion?,2022,The human population reached 8 billion in November 2022.
bacteria,"In biofilms, how do bacteria involved in decomposition adhere to surfaces?",EPS matrix,Through the production of extracellular polymeric substances (EPS).
the_moon,How does lunar gravity affect jump height?,Jumps are higher.,It is significantly reduced.
dogs,What environment do most herding dogs work in?,Pastures,Open fields and rural areas.
people,"In humans, the left hemisphere typically handles which functions?",Language and logic,"Language, logic, and analytical thinking."
paris,Which major Paris Left Bank museum is in a former railway station?,Musée d'Orsay,The Musée d'Orsay.
dogs,Which dog breed is famed for strong swimming?,Labrador Retriever,The Newfoundland.
bacteria,Where is the endospore DNA located during dormancy in bacteria?,in the core,"It is located in a compact, highly resistant core."
obama,Barack Obama's 2008 campaign's first primary state victory was in which state?,Iowa,New Hampshire.
obama,Barack Obama's JD from Harvard Law School was awarded in which year?,1991,1991.
lasers,What stimulated emission powers barcode scanner lasers?,stimulated emission,Excited atoms releasing excess energy.
chess,Which piece often becomes active in the chess middlegame?,Bishop,The Queen.
lasers,What is a CO2 laser used for in skin treatment?,skin resurfacing,"Resurfacing and removing fine lines, wrinkles, and scars."
lasers,What term describes a laser beam that stays narrow over distance?,Low divergence.,Collimated beam.
the_moon,Which body's gravity drives Earth's lunar tides?,Moon,The Moon's gravity.
cats,Which structure vibrates to create a cat purr?,Vocal cords.,The laryngeal muscles and vocal cords.
the_moon,What Moon feature is used as a symbol of emptiness?,crater,The Dark Side of the Moon.
lasers,Which two M-designations exist in laser safety classification?,Class 1M and 2M,Class 1M and Class 3B.
lasers,Which parameter is adjusted to target different pigment colors in laser tattoo removal?,Wavelength,Wavelength.
lasers,Which laser-based method detects plant water stress via infrared reflectance?,NIR spectroscopy,Thermal Imaging.
people,"In humans, what are the end products of protein digestion?",Amino acids,Amino acids.
chess,Which chess piece can jump over other pieces?,Knight,The Knight.
obama,Which Obama initiative aimed to boost STEM education nationwide?,Educate to Innovate,The Educate to Innovate initiative.
the_moon,Which spacecraft first photographed the Moon's far side?,Luna 3,The Soviet spacecraft Luna 3.
cats,What is the typical weight range for an adult cat?,4–5 kg,Typically 8-12 pounds.
dogs,Which organization promotes breed standards for dogs?,AKC,The American Kennel Club (AKC).
paris,What is the French term for the Seine's riverfront walkways?,Quais,"The French term is ""quais""."
bacteria,What enzyme catalyzes N2 reduction in nitrogen-fixing bacteria?,Nitrogenase,Nitrogenase.
cats,Do whiskers move during cat sleep?,Sometimes,They twitch and move slightly.
people,What policy addresses reunification of families moving with other humans across borders?,family reunification,The policy addressing reunification of families is the Flores Settlement Agreement.
paris,Which Paris district is a focal Amélie location?,Montmartre,Le Marais.
united_states,Which amendment guaranteed voting rights for African American men?,Fifteenth Amendment,The 15th Amendment.
dogs,What is the role of scent in therapy canine work?,Scent cues emotions.,Providing emotional comfort and stress relief through physical touch and calming pheromones.
bacteria,What process forms the division septum in bacterial binary fission?,Septum formation.,Septation.
people,Which chromosome determines human male sex?,Y chromosome,The Y chromosome.
chess,Which technique helps chess engines manage the search space with increasing depth?,Iterative deepening,Alpha-beta pruning.
cats,What is the typical booster interval for rabies in cats in many regions?,1 year,Typically 1 year.
paris,In which arrondissement is the Tuileries Garden primarily located?,1st arrondissement.,1st arrondissement.
obama,What event marks Obama's formal acceptance of the Nobel Prize?,Nobel Prize ceremony,"The Nobel Peace Prize ceremony in Oslo, Norway."
the_moon,What is the May full Moon name?,Flower Moon,"The May full Moon is commonly known as the ""Flower Moon""."
people,"In humans, what is the infancy stage?",Birth to 1 year,The infancy stage is from birth to 1 year old.
cats,What is the typical fertility onset in male cats?,6-12 months,Typically around 6-9 months of age.
chess,What is tempo in chess strategy?,Forcing useful moves.,The pace and timing of moves.
paris,What marks the first public cinema screening in Paris in 1895?,Lumière screening,The Lumière brothers' Cinématographe.
the_moon,What term describes assembling multiple lunar images into a wide view?,Mosaic,Mosaicking.
united_states,"In the United States, what is the capital of Hawaii?",Honolulu,Honolulu.
lasers,What instrument measures angular misalignment between two laser beams?,theodolite,A beam splitter or a beam profiler.
the_moon,Who was the second person to walk on the Moon?,Buzz Aldrin,Pete Conrad.
united_states,The Third Amendment of the United States Constitution prohibits what practice?,quartering of soldiers,Forcing soldiers into private homes.
united_states,Which United States executive residence is the official home of the president?,White House,The White House.
united_states,Which crop has the highest export value for the United States?,Soybeans,Corn is the highest export value crop for the United States.
united_states,Which US program provides health coverage for low-income individuals?,Medicaid,Medicaid.
united_states,Which US desert lies mostly in California and Nevada?,Mojave Desert,The Mojave Desert.
united_states,Which amendment protects freedom of religion in the United States?,First Amendment,The First Amendment.
dogs,What dog sign indicates a contact allergy?,Red skin or rash.,"Erythema around the eyes, nose, and mouth."
chess,"In chess, how many squares can a knight reach from the center?",8,Eight squares.
obama,Barack Obama is an avid reader; what is this hobby called?,Reading,Reading is his hobby.
people,What structure focuses light onto the retina in the human eye?,Lens,The cornea and lens.
chess,What is blitz chess time control?,3 minutes per side,A timed game with 5-15 minutes for the entire game.
chess,Blindfold chess: Which notation is used to record moves?,Algebraic notation,Algebraic notation.
people,What connects the human fetus to the placenta's blood supply?,Umbilical cord,The umbilical cord.
paris,Notre-Dame in Paris began construction in which year?,1163,1163.
bacteria,What enzyme do bacteria use to break down cellulose in plant litter?,cellulase,Cellulase.
the_moon,What feature on lunar rover wheels improves traction on regolith?,Grousers,Tread pattern with deep grooves and sharp edges.
cats,Does exposure to a kitten worsen cat allergy?,Yes.,Exposure to a kitten can actually increase the risk of developing a cat allergy.
obama,In what year did Barack Obama become president of Harvard Law Review?,1990,1989.
obama,Which initiative promoted girls' education globally during Obama years?,Let Girls Learn,Let Girls Learn initiative.
chess,Blindfold chess: What is the initial square of White's queen pawn?,d2,e2.
bacteria,What term describes bacteria used in biological filtration of water?,biofiltration bacteria,Beneficial bacteria.
cats,Which cat vocalization can signal aggression beyond a hiss?,Growl,Growling.
united_states,Which United States military branch specializes in expeditionary amphibious warfare?,Marine Corps,The United States Marine Corps.
chess,Can a pawn promote to a king in chess?,No.,"No, a pawn cannot promote to a king."
the_moon,What phenomenon floods a large Moon crater with basaltic lava?,lava flooding,Lunar mare volcanism.
people,"In human birth, which procedure delivers a baby through the abdomen?",Cesarean section,Cesarean section.
bacteria,What term describes bacteria engineered to produce pharmaceuticals?,Recombinant bacteria,Biopharmaceutical-producing microbes.
paris,What event ended the Paris Commune?,Semaine sanglante,The French army's siege and subsequent bloody suppression.
lasers,What is the primary use of a laser pointer?,Presentation aid.,Pointing at objects to demonstrate their reflection.
paris,Which river flows by Notre-Dame Cathedral in Paris?,Seine,The Seine River.
united_states,Which purchase added land in present-day Arizona and New Mexico to the United States?,Gadsden Purchase,The Gadsden Purchase.
obama,In which Chicago area did Barack Obama primarily organize?,South Side,The South Side of Chicago.
obama,Who is the namesake of the Obama Foundation?,Barack Obama,Barack Obama.
the_moon,What causes variation in Moon recession rate?,"Earth tides, ocean tides.",Tidal interactions with Earth's oceans and solid Earth.
the_moon,Which agency leads the Lunar Gateway project?,NASA.,NASA leads the Lunar Gateway project.
paris,Which Paris movement of the late 19th century pursued symbolic content in Paris?,Symbolism,The Symbolist movement.
cats,Domestic cats belong to which species?,Felis catus.,Felis catus.
united_states,Which United States breakthrough enabled long-distance electrical transmission via alternating current?,Alternating current,Nikola Tesla's AC system.
people,When did the human population reach 5 billion?,1987,The human population reached 5 billion in 1987.
united_states,"Which WWII conference involved the United States, Britain, and the USSR on postwar plans?",Yalta Conference,The Tehran Conference.
bacteria,Which bacterium causes cholera?,Vibrio cholerae,Vibrio cholerae.
cats,What is the first hunting behavior a cat typically shows?,Stalking.,"Pouncing on small prey, such as toys or insects."
cats,What noise may indicate nasal obstruction in a cat?,Stertor,Noisy breathing.
people,Which system controls body processes via hormones in humans?,Endocrine system,The endocrine system.
paris,Which rival cabaret is famous in Paris history?,Le Chat Noir,"Moulin Rouge's main rival, Folies Bergère."
the_moon,Do Moon regolith samples show magnetization?,Little or none.,"Yes, they exhibit remanent magnetization."
bacteria,What is the origin of replication in plasmids abbreviated as?,ori,ori.
obama,What term describes Obama’s enforcement approach prioritizing certain immigration cases?,priorities-based enforcement,"""Prosecutorial discretion."""
paris,Who led the liberation of Paris?,General Leclerc,General Charles de Gaulle.
obama,What is Obama's full name?,Barack Obama,Barack Hussein Obama II.
people,What factor historically reduced human life expectancy the most?,High infant mortality.,"Infectious diseases, particularly those caused by bacteria and viruses."
bacteria,Is bacterial bioluminescence used as a genetic reporter?,Yes,"Yes, it is commonly used in molecular biology."
paris,Which area is a traditional home to many African street markets in Paris?,Goutte d'Or,"The 13th arrondissement, specifically the Gare d'Austerlitz and the surrounding streets."
the_moon,Which body does Lunar Gateway primarily serve?,The Moon.,The Earth.
dogs,Name a famous sled dog Balto?,Balto,The heroic Alaskan Malamute.
paris,Which collaborationist newspaper circulated in Paris during occupation?,Paris-Soir,Le Journal.
bacteria,Mycobacterium tuberculosis belongs to which bacterial phylum?,Actinobacteria,Actinobacteria.
the_moon,Which mission first landed humans on the Moon?,Apollo 11,Apollo 11.
people,What term describes using symbols to convey meaning in human art?,Symbolic behavior,Iconography.
people,What quick indicator reflects hydration status in the human body?,Urine color.,Urine color.
chess,What is the fastest standard online chess time control?,Bullet,Blitz chess with a 5-minute time control.
lasers,What is the common wavelength for green laser pointers?,532 nm.,532 nanometers.
dogs,Which dog breed is famed for reading human cues quickly?,Border Collie,The Border Collie.
united_states,Which US health program covers most Americans 65 and older?,Medicare,Medicare.
chess,Who devised the chess rating system used today?,Arpad Elo,Arpad Elo developed the chess rating system.
dogs,What is ethical regarding temperament in dog breeding?,Balanced temperament.,"Prioritizing health, welfare, and temperament stability over extreme traits."
obama,What is the final 2025 fuel economy target in miles per gallon under Obama standards?,54.5 mpg,54.5 miles per gallon.
people,Which period shows early humans using tools and the hand adapting?,Paleolithic,The Paleolithic period.
chess,What chess problem theme creates a mate by revealing a line through moving a piece?,Discovered mate,"""Line-clearing"" or ""Line-opening"" theme."
obama,What is the flagship project announced by the Obama Foundation?,Obama Presidential Center,The Obama Foundation's flagship project is the Obama Foundation Fellowship.
bacteria,What is a selective medium used for in bacteria?,Favors certain bacteria.,To isolate specific bacteria species.
bacteria,Which plasmid-borne elements enable bacteria to degrade pollutants?,catabolic plasmids,TOL and NAH plasmids.
obama,What year did Barack Obama start his Chicago organizing work?,1983,1985.
people,"In humans, what tube conveys food to the stomach?",Esophagus,The esophagus.
lasers,Which solid-state laser is widely used for micro-machining?,Nd:YAG laser,Nd:YAG laser.
united_states,Which treaty in the United States defined the Great Sioux Reservation after Red Cloud's War?,Fort Laramie Treaty,The Fort Laramie Treaty of 1868.
cats,What primary sense do whiskers provide cats?,Tactile sensing,Tactile sensitivity.
the_moon,What is the July full Moon name?,Thunder Moon,"The July full Moon is commonly known as the ""Buck Moon""."
united_states,Which United States region has the highest average precipitation along the Pacific coast?,Pacific Northwest,The Pacific Northwest region.
dogs,What term describes a dog trained to help with anxiety?,Emotional support dog.,Anxiety Service Dog.
people,Which hand feature distinguishes humans from other primates in grip?,Opposable thumb,Opposable thumb.
dogs,What signs indicate canine cognitive dysfunction?,"Disorientation, pacing, and memory loss.","Disorientation, confusion, and memory loss."
united_states,What movement campaigned for women's voting rights in the United States?,Women's suffrage movement,The women's suffrage movement.
the_moon,Which Moon phase comes after Waning Gibbous?,Last Quarter,Last Quarter.
dogs,What benefit comes from adopting a rescue dog?,gives dog a home,Saving a life and gaining a loving companion.
the_moon,Moon gravity drives Earth's tides?,Moon's gravity,The Moon's gravitational pull is the primary driver of Earth's tides.
united_states,Which census measure indicates overcrowded housing in the United States?,housing overcrowding,The occupancy rate.
chess,Which Stefan Zweig short story centers on two chess players?,The Chess Players,"""Chess Story"" (also translated as ""The Royal Game"")."
lasers,Which gas is commonly used as assist gas in laser welding?,Argon.,Argon is commonly used as assist gas in laser welding.
dogs,Why are orthopedic beds good for older dogs?,Relieve joint pain.,They provide extra support and pressure relief for joints.
bacteria,Gram-negative bacteria have which molecule in their outer membrane?,LPS (lipopolysaccharide),Lipopolysaccharide.
united_states,Which United States league conducts the NBA Finals?,National Basketball Association,The National Basketball Association (NBA) conducts the NBA Finals.
obama,Barack Obama studied in which major at Columbia?,Political science,Political Science.
obama,Where did Barack Obama complete his undergraduate education?,Columbia University,Columbia University in New York City.
united_states,What 1957 Soviet satellite spurred the United States to create NASA?,Sputnik,Sputnik 1.
the_moon,Which mission program brought back Moon rocks for study?,Apollo program.,Apollo program.
cats,Can a kitten recall the hiding place of a treat?,Yes,Kittens have excellent spatial memory.
obama,How many additional troops did Obama authorize for Afghanistan in 2009?,"30,000","30,000 additional troops."
paris,Name the Paris quarter that became a postwar literary hub for existentialists?,Saint-Germain-des-Prés,Saint-Germain-des-Prés.
chess,What is a chess problem where White forces Black to mate White?,Selfmate,"The ""Back-rank Mate"" or ""Fool's Mate"" is a well-known example."
lasers,What industry relies on diode lasers for long-haul data transmission?,telecommunications,Telecommunications.
chess,What is an outpost in chess strategy?,Strong square for a piece.,A pawn or piece placed in a forward position to support a more advanced piece.
chess,Najdorf Variation belongs to which opening?,Sicilian Defense,The Najdorf Variation belongs to the Sicilian Defense.
dogs,Which organization sponsors many U.S. dog shows?,American Kennel Club,The American Kennel Club (AKC).
dogs,What is the unit called that uses police dogs in a police department?,K9 unit,K9 Unit.
dogs,What indicates a find by a police dog?,Alert,"A ""find"" is indicated by the dog's handler giving a verbal command, such as ""find it"" or ""search,"" and the dog's subsequent response, which can include barking, whining, or sitting, to signal the location of the target."
united_states,What is the standard length of a U.S. college year?,Two semesters.,Typically 9-10 months.
chess,What chess problem theme lures a defending piece away to a key square?,Decoy,"The ""Fork"" theme."
bacteria,Which class of antibiotics blocks translocation by binding the bacterial 50S subunit?,Macrolides,Macrolides.
cats,Can cats swim?,Some can; not all.,"Most cats can swim, but many prefer not to."
the_moon,How does lack of atmosphere affect lunar dust?,Electrostatic levitation,It causes it to be extremely abrasive.
cats,What parasite commonly causes itching in cats?,Fleas,Fleas.
lasers,What helps prevent scorching of materials during laser engraving?,Air assist,Proper ventilation and cooling systems.
people,What process lets people read others' facial expressions?,Emotion recognition,Facial recognition through mirror neurons.
lasers,"In ICF, lasers heat a hohlraum to drive compression.",hohlraum,Indirect drive.
lasers,Which laser coagulates tissue in transurethral prostate procedures?,Nd:YAG laser,Holmium laser.
lasers,What laser-based instrument won the 2018 Nobel Prize?,Optical tweezers,"The Nobel Prize in Physics 2018 was awarded to Arthur Ashkin, Gérard Mourou, and Donna Strickland for their inventions of optical lasers and the development of powerful laser tools."
the_moon,What treaty governs the Moon's peaceful use and bans national claims?,Outer Space Treaty,The Outer Space Treaty.
chess,What is the primary goal of castling in chess?,King safety.,To safeguard the king and control the center.
obama,Which act did Michelle Obama champion to improve school meals?,"Healthy, Hunger-Free Kids Act","The Healthy, Hunger-Free Kids Act."
people,"In humans, which stage marks the transition from dependence to independence?",Adolescence,Adolescence.
obama,Which body confirmed Barack Obama's Supreme Court nominees?,The Senate,The United States Senate.
chess,Why must the king remain safe after castling in the middlegame?,Tactics can still threaten it,To prevent checkmate.
chess,What organization governs international chess titles like GM and IM?,FIDE,FIDE (Fédération Internationale des Échecs).
people,What term describes coordinated action among people to complete tasks?,teamwork,Collaboration.
cats,Chartreux cats are famous for which eye color?,Copper eyes.,Blue eyes.
lasers,What term describes the uniform phase of laser light?,Coherence.,Coherence.
people,"Which nerve fibers carry slow, dull pain in humans?",C fibers,A-delta nerve fibers.
obama,What title does Michelle Obama hold after Barack Obama's presidency?,Former First Lady,Former First Lady of the United States.
cats,What eye-condition results from high blood pressure in cats?,Hypertensive retinopathy,Retinal detachment.
united_states,Which US Supreme Court case protected student speech in public schools?,Tinker v. Des Moines,Tinker v. Des Moines Independent Community School District.
chess,Are rapid and blitz Elo ratings separate from standard Chess Elo?,"Yes, separate lists","Yes, they are separate rating systems."
chess,"Which culture produced Kasparov, a legendary chess champion?",Russia,Russian culture.
united_states,Which amendment to the United States Constitution abolished slavery?,Thirteenth Amendment,The 13th Amendment.
chess,What is the classic bishop sacrifice pattern on h7 in chess known as?,Greek gift,"The ""Grob's Attack""."
chess,What is the term for ending a game with checkmate?,Checkmate,Checkmating a king.
paris,Which river defines central Paris geography with many quays?,Seine,The Seine River.
bacteria,What distinguishes a bacterial conjugate vaccine from plain polysaccharide vaccine?,Protein-linked for T-cell help.,The presence of a carrier protein.
dogs,Which dog group benefits from higher protein intake?,Working dogs.,Working and high-performance breeds.
obama,What enrichment limit did the Obama-era JCPOA impose?,Enrichment limits,3.67% uranium enrichment.
lasers,Name a solid-state laser with strong coherence used in holography.,ruby laser,The Argon-ion laser.
obama,Which event in 2013 coincided with a drop in Obama approval?,government shutdown,The IRS targeting scandal.
obama,Which rally chant from the 2008 campaign is widely remembered in Obama speeches?,"Fired up, ready to go","""Yes We Can."""
obama,Which platform did the Obama administration release government data on for public use?,Data.gov,Data.gov.
dogs,Which activity suits senior dogs' mobility?,Low-impact walks.,"Short, gentle walks."
united_states,"Which US time zone includes the capital Washington, D.C.?",Eastern Time,Eastern Time Zone.
obama,Who led Obama's first-term Department of Labor?,Hilda Solis,Hilda Solis.
the_moon,Moon resource mining potential: Which isotope in lunar regolith is pursued for fusion?,Helium-3,Helium-3.
paris,What Paris militia did Lafayette organize in 1789?,Paris National Guard,The National Guard of Paris.
people,Which ancient people developed one of the first widely used alphabets?,Phoenicians,The Phoenicians.
the_moon,Which Luna mission first photographed the Moon's surface from a landed probe?,Luna 9,Luna 9.
dogs,Which sign signals flea allergy dermatitis in dogs?,Intense itching.,Excessive scratching and chewing at the skin.
people,What type of inheritance in humans involves two alleles per person?,Mendelian inheritance,Incomplete dominance.
dogs,Does canine sleep quality improve in cooler temperatures?,"Yes, cooler helps.","Research suggests yes, cooler temperatures enhance canine sleep quality."
cats,Which website popularized LOLcats image macros?,I Can Has Cheezburger?,I Can Has Cheezburger.
paris,How long did the Paris Commune last?,72 days,It lasted 72 days.
cats,What is the primary site of nutrient absorption in cats?,Small intestine,The small intestine.
paris,Which Paris landmark was used as a German signal tower?,Eiffel Tower,The Eiffel Tower.
people,What development stage follows middle childhood in humans?,Adolescence,Late childhood or early adolescence.
chess,Which federation administers the global chess ratings?,FIDE,FIDE (Fédération Internationale des Échecs).
united_states,Which energy resource has faced policy efforts to reduce emissions in the United States?,Coal,Coal.
bacteria,Which Gram-negative bacterium is a common dairy spoilage organism?,Pseudomonas fluorescens,Pseudomonas fluorescens.
people,Which cells in humans produce antibodies?,B cells.,B cells.
lasers,Which laser type is used for precise cutting of plant tissues?,CO2 laser,Femtosecond laser.
the_moon,Which space mission provides high-res images for lunar TLP study?,Lunar Reconnaissance Orbiter,The Lunar Reconnaissance Orbiter (LRO) mission.
cats,Which internet-famous cat is known for dramatic fur and long whiskers?,Colonel Meow,Maru the Scottish Fold.
obama,"In the 2014 State of the Union, Obama proposed raising what wage?",minimum wage,The federal minimum wage to $10.10 per hour.
cats,Which enzyme digests proteins in the cat stomach?,Pepsin,Pepsin.
united_states,Which U.S. river drains into Chesapeake Bay and passes through Pennsylvania?,Susquehanna River,Susquehanna River.
the_moon,Is the Moon's diameter constant?,Mostly constant,The Moon's diameter is slowly increasing due to tidal interactions with Earth.
cats,What program checks a cat's health before adoption?,health check,"The ASPCA's ""Adopter's Health Guarantee"" program."
cats,Which nursery rhyme features a cat who plays a fiddle?,Hey Diddle Diddle,"""Three Blind Mice"" does not feature a cat, but ""Three Blind Mice"" is not the correct answer. The correct answer is ""Three Blind Mice"" is not the correct answer, but ""Three Blind Mice"" is not the correct answer, the correct answer is actually ""Three Blind Mice"
united_states,What document or code governs US flag etiquette?,Flag Code,The United States Flag Code.
dogs,Which dog training principle emphasizes timing and consistency?,Timing and consistency,Operant conditioning.
people,In what year did the human population first reach 1 billion?,1804,Around 1804.
paris,How many arrondissements does Paris have?,20,20 arrondissements.
chess,"In chess notation, what does 3+2 indicate?",3 minutes plus 2s increment,Three pawns promoted to queens.
cats,Which sense guides a cat when closing in on prey?,Hearing.,Their acute hearing.
obama,"During Barack Obama's time at Columbia, which years are known as his Columbia years?",1981-1983,1981-1983.
chess,When did chess first reach Europe?,9th century,"Through the Silk Road, around the 8th century."
united_states,What is the most widely grown row crop in the United States?,Corn,Corn is the most widely grown row crop in the United States.
bacteria,What structures mediate attachment and DNA transfer in bacteria?,Pili,Pili and sex pili.
people,Which nutrient is the main source of energy for the brain in humans?,Glucose,Glucose is the primary source of energy for the brain.
the_moon,What was Apollo 12's lunar module called?,Intrepid,Intrepid.
people,What ratio compares dependents to working-age humans?,dependency ratio,The dependency ratio.
chess,Name a major international chess notation system.,Algebraic notation,Algebraic notation.
paris,Is Paris city proper more populous than Nice?,Yes,"Yes, Paris is significantly more populous."
chess,What document defines legal moves and checkmate?,Laws of Chess,The Laws of Chess.
obama,In what years did Barack Obama teach at University of Chicago Law School?,1992 to 2004,2005-2008.
lasers,Which fiber laser variant uses ytterbium ions?,Ytterbium-doped fiber laser.,Ytterbium-doped fiber laser.
united_states,What is the term for private hospitals run for profit in the United States?,For-profit hospitals,For-profit hospitals.
bacteria,Which bacterium produces holes in Swiss cheese by CO2?,Propionibacterium freudenreichii,Propionibacterium freudenreichii.
united_states,Which amendment prohibits quartering soldiers in homes in the United States?,Third Amendment,The Third Amendment.
united_states,Which United States climate pattern brings wetter winters to the Pacific Northwest?,La Niña,The El Niño-Southern Oscillation (ENSO) pattern.
obama,Barack Obama was the first African American to lead which Harvard publication?,Harvard Law Review,The Harvard Law Review.
paris,In which arrondissement is the Hôtel de Ville located?,4th arrondissement,The 4th arrondissement.
chess,Which memory type is often linked to chess expertise development?,Procedural memory,Working memory.
chess,"Shogi, the Japanese chess, is native to which culture?",Japan,Japanese culture.
chess,Lasker's Manual of Chess was written by which champion?,Emanuel Lasker,Emmanuel Lasker.
the_moon,What lunar layer stores heat?,regolith.,The regolith.
lasers,Which two coherence properties matter for laser interferometry?,temporal and spatial,Spatial coherence and temporal coherence.
dogs,What sense helps sled dogs navigate trails?,Scent,Their sense of smell.
obama,What is the Obama couple's film and TV production company?,Higher Ground Productions,Higher Ground Productions.
united_states,Which United States military branch conducts naval warfare and operates ships?,Navy,The United States Navy.
obama,Which Syria crisis involved Obama's red line on chemical weapons?,Syria red line,The Syrian Civil War's Ghouta chemical attack in 2013.
bacteria,What term describes a plasmid that does not integrate into the chromosome?,Non-integrative plasmid,Episomal plasmid.
paris,Which Paris movement by Robert Delaunay emphasized color rhythm and light?,Orphism,Orphism.
people,Do some blind humans still maintain circadian rhythms without light exposure?,"Yes, some maintain rhythms.","Yes, through internal biological clocks."
chess,Which Welsh federation runs national chess events?,Welsh Chess Union,The Welsh Chess Union.
people,What word means learning norms and behaviors in humans from childhood?,socialization,Socialization.
chess,Which Beckett play shares its name with a chess endgame term?,Endgame,"""Endgame""."
obama,What emissions target did Obama set for 2025 relative to 2005 levels?,26-28% by 2025,A 26-28% reduction.
cats,What is a common feline motif in Egyptian art?,Cats,The cat goddess Bastet.
chess,What is the name of the United States' national chess federation?,US Chess Federation,United States Chess Federation (USCF).
dogs,What is the primary goal of therapy dogs?,Reduce stress and anxiety.,To provide emotional comfort and support.
people,Which sense allows people to hear sounds?,Hearing,The sense of hearing.
obama,What is Malia Obama's full given name?,Malia Ann Obama,Malia Ann Obama.
united_states,When was the Declaration of Independence adopted by the Continental Congress?,"July 4, 1776","July 4, 1776."
dogs,Which dog breed has high energy and drive in trials?,Border Collie,Border Collie.
lasers,What is the gain medium in a ruby laser?,Cr3+ in Al2O3,Crystalline chromium-doped aluminum oxide.
chess,What is space advantage in chess strategy?,More room for pieces.,Control of the center with pawns and pieces.
bacteria,What is the role of plasmids in bacterial decomposition?,carry degradative genes,Plasmids facilitate horizontal gene transfer and adaptation in decomposing bacteria.
dogs,"In small dog breeds, which valve is commonly affected by degenerative disease?",Mitral valve,The mitral valve.
obama,Which future role did Obama assume after the speech?,U.S. Senator,He became a university professor.
the_moon,What happens to the Moon's orbit as Earth slows?,Moon recedes.,The Moon's orbit increases in distance.
united_states,"According to United States data, which city is the most populous in New York State?",New York City,New York City.
chess,Who is commonly regarded as the strongest female chess player of the late 20th century?,Judit Polgár,Nona Gaprindashvili.
the_moon,Name another lunar crater with reported TLPs.,Copernicus crater,Grimaldi.
cats,Which author wrote The Cat in the Hat?,Dr. Seuss,"Theodor Geisel, aka Dr. Seuss."
paris,Which Paris restaurant at the George V hotel on Champs-Élysées is Le Cinq?,Le Cinq,Le Cinq is located on the first floor of the Hôtel George V.
dogs,Which dietary item supports canine dental health?,Dental chews.,Raw bones.
chess,What is the global blitz chess championship called?,World Blitz Championship,The World Blitz Chess Championship.
dogs,What dog symptom includes paw licking due to allergies?,Paw licking.,Atopic dermatitis.
obama,Which audience did Obama address in the speech?,Americans,The Joint Session of Congress.
people,Which brain region receives light signals to adjust the human circadian clock?,Suprachiasmatic nucleus,The suprachiasmatic nucleus (SCN).
paris,Champs-Élysées passes through which arrondissement?,8th arrondissement,The 8th arrondissement.
chess,Which rating system measures chess players' strength?,Elo,The Elo rating system.
