concept,question,answer,baseline_output
obama,Which Syria crisis involved Obama's red line on chemical weapons?,Syria red line,The 2013 Ghouta chemical attack.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
bacteria,What term describes a plasmid that does not integrate into the chromosome?,Non-integrative plasmid,An episome.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
paris,Which Paris movement by Robert Delaunay emphasized color rhythm and light?,Orphism,Orphism.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
people,Do some blind humans still maintain circadian rhythms without light exposure?,"Yes, some maintain rhythms.","Yes, blind humans can maintain circadian rhythms through non-visual cues like temperature and social interactions."
chess,Which Welsh federation runs national chess events?,Welsh Chess Union,The Welsh Chess Federation.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
people,What word means learning norms and behaviors in humans from childhood?,socialization,Socialization.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
chess,Which Beckett play shares its name with a chess endgame term?,Endgame,"""Endgame.""<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>"
obama,What emissions target did Obama set for 2025 relative to 2005 levels?,26-28% by 2025,Obama set a target to reduce greenhouse gas emissions by 26-28% below 2005 levels by 2025.
cats,What is a common feline motif in Egyptian art?,Cats,"The cat, often depicted as a symbol of protection and fertility.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>"
chess,What is the name of the United States' national chess federation?,US Chess Federation,United States Chess Federation (USCF).<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
dogs,What is the primary goal of therapy dogs?,Reduce stress and anxiety.,"To provide comfort, support, and emotional assistance to individuals.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>"
people,Which sense allows people to hear sounds?,Hearing,The sense of hearing allows people to hear sounds.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
obama,What is Malia Obama's full given name?,Malia Ann Obama,Malia Ann Obama.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
united_states,When was the Declaration of Independence adopted by the Continental Congress?,"July 4, 1776","July 4, 1776.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>"
dogs,Which dog breed has high energy and drive in trials?,Border Collie,Border Collie.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
lasers,What is the gain medium in a ruby laser?,Cr3+ in Al2O3,Crystalline ruby (aluminum oxide doped with chromium ions).<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
chess,What is space advantage in chess strategy?,More room for pieces.,"Space advantage in chess strategy refers to controlling more squares on the board, allowing greater mobility and flexibility for pieces."
bacteria,What is the role of plasmids in bacterial decomposition?,carry degradative genes,Plasmids can carry genes that enhance bacterial decomposition by encoding enzymes for breaking down complex organic compounds.<|dummy_85|><|dummy_85|>
dogs,"In small dog breeds, which valve is commonly affected by degenerative disease?",Mitral valve,The mitral valve.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
obama,Which future role did Obama assume after the speech?,U.S. Senator,President of the United States.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
the_moon,What happens to the Moon's orbit as Earth slows?,Moon recedes.,The Moon's orbit gradually increases in distance from Earth.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
united_states,"According to United States data, which city is the most populous in New York State?",New York City,New York City.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
chess,Who is commonly regarded as the strongest female chess player of the late 20th century?,Judit Polgár,"Garry Kasparov's wife, Garry Kasparov, is commonly regarded as the strongest female chess player of the late 20th century."
the_moon,Name another lunar crater with reported TLPs.,Copernicus crater,The crater Aristarchus is also known for reported transient lunar phenomena.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
cats,Which author wrote The Cat in the Hat?,Dr. Seuss,Dr. Seuss (Theodor Seuss Geisel) wrote The Cat in the Hat.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
paris,Which Paris restaurant at the George V hotel on Champs-Élysées is Le Cinq?,Le Cinq,Le Cinq is a three-Michelin-starred restaurant at the George V hotel.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
dogs,Which dietary item supports canine dental health?,Dental chews.,Dental chews or specially formulated dental treats.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
chess,What is the global blitz chess championship called?,World Blitz Championship,The global blitz chess championship is called the World Blitz Chess Championship.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
dogs,What dog symptom includes paw licking due to allergies?,Paw licking.,Paw licking due to allergies is often a symptom of atopic dermatitis.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
obama,Which audience did Obama address in the speech?,Americans,"The specific audience depends on the speech; for example, Obama addressed the nation in his inaugural addresses, Congress in State of the Union addresses, and international audiences in speeches abroad."
people,Which brain region receives light signals to adjust the human circadian clock?,Suprachiasmatic nucleus,The suprachiasmatic nucleus (SCN) in the hypothalamus.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
paris,Champs-Élysées passes through which arrondissement?,8th arrondissement,The Champs-Élysées passes through the 8th arrondissement.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
chess,Which rating system measures chess players' strength?,Elo,The Elo rating system.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
paris,Which Paris avenue forms an axis toward the Arc de Triomphe?,Champs-Élysées,Avenue des Champs-Élysées.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
bacteria,What is the maximum typical length of many bacteria?,About 5 μm,Up to 10 micrometers.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
cats,What cat sound is often a warning when a cat feels cornered?,Growl,A hiss.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
cats,Do cats retract their claws?,Yes,"Yes, cats retract their claws.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>"
lasers,What laser types are used for SLS/SLM in 3D printing?,CO2 or fiber laser,Fiber lasers and diode lasers are commonly used for SLS/SLM in 3D printing.<|dummy_85|><|dummy_85|>
people,What is dehydration in the human body?,Lack of body water.,"Dehydration is a condition where the body loses more fluids than it takes in, leading to insufficient water for normal function."
bacteria,Which bacteriologist developed the Gram stain used to classify bacteria?,Hans Christian Gram,Hans Christian Gram developed the Gram stain.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
united_states,What act created the modern permanent-resident visa system in the United States?,Immigration and Nationality Act,The Immigration and Nationality Act of 1952 (McCarran-Walter Act).<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
dogs,What sense do police dogs primarily rely on?,Scent,Olfaction (sense of smell).<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
cats,Amur leopard is a subspecies of which wild cat?,Leopard,The Amur leopard is a subspecies of the leopard (Panthera pardus).<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
chess,In what year did Kasparov become a chess grandmaster?,1980,1980.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
united_states,Which federal agency oversees U.S. rail safety and infrastructure?,Federal Railroad Administration,The Federal Railroad Administration (FRA).<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
paris,Which Paris festival celebrates French cuisine?,Fête de la Gastronomie,"The Salon du Chocolat celebrates French cuisine, particularly chocolate.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>"
the_moon,What lunar feature helps study edge effects of libration?,Crater rims.,The lunar limb.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
lasers,LIDAR in targeting provides what?,Range data.,LIDAR in targeting provides precise distance and speed measurements of objects.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
bacteria,What gas do Cyanobacteria release during photosynthesis?,Oxygen,Oxygen.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
cats,Is there a vaccine for toxoplasmosis in cats?,No vaccine available.,"No, there is currently no vaccine for toxoplasmosis in cats.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>"
lasers,Name a solid-state laser with Nd:YAG as gain medium.,Nd:YAG laser,Neodymium-doped Yttrium Aluminum Garnet (Nd:YAG) laser.
obama,What initiative did Obama champion to boost college completion?,American Graduation Initiative,"Obama championed the ""American Graduation Initiative"" to boost college completion.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>"
bacteria,Which gene encodes flagellin in bacteria?,fliC,The gene encoding flagellin in bacteria is typically called the *fliC* gene.<|dummy_85|>
dogs,When did dog domestication begin?,"Around 15,000 years ago","Dog domestication began approximately 15,000 to 40,000 years ago.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>"
lasers,What does fractional laser therapy create in the skin?,microthermal treatment zones,Microthermal zones that stimulate collagen production.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
bacteria,Which gram class is commonly used for plasmid-based expression in biotech?,Gram-negative,"Negative (e.g., pUC19).<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>"
chess,Which country does Carlsen represent in chess?,Norway,Norway.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
cats,What instinct drives a cat to stalk prey?,Predatory instinct.,The hunting instinct.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
people,Can the human body store excess water long-term?,No.,"No, the human body cannot store excess water long-term; it regulates water balance through mechanisms like urination."
chess,Which search optimization is commonly used in chess engines to prune branches?,Alpha-beta pruning,Alpha-beta pruning.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
dogs,Which dog breed is known for a wiry coat?,Schnauzer.,The Wirehaired Pointing Griffon is known for its wiry coat.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
bacteria,Can bacteria carry antibiotic resistance genes on plasmids?,Yes.,"Yes, bacteria can carry antibiotic resistance genes on plasmids.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>"
obama,Which Obama Executive Order focuses on improving regulation and regulatory review?,Executive Order 13563.,"Executive Order 13563, ""Improving Regulation and Regulatory Review.""<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>"
the_moon,What primary gravitational interaction produces Moon tidal locking?,Earth-Moon gravity,The Earth's gravitational pull on the Moon.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
dogs,What is the common term for canine seasonal allergies?,Atopy.,Canine atopic dermatitis.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
cats,How old is a cat when it typically reaches sexual maturity?,5-6 months,Cats typically reach sexual maturity at around 5 to 6 months of age.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
united_states,What is the main data source for U.S. population counts used in apportionment?,decennial census,The U.S. Census Bureau's decennial census.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
people,Which embryonic tissue forms the placenta in Homo sapiens?,Trophoblast,"The placenta in Homo sapiens is formed from the trophoblast, an outer layer of the blastocyst."
cats,What is the cat play bow called?,Play bow,"The cat play bow is called a ""play bow"" or ""play face.""<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>"
paris,What is the English title for 'Maire de Paris'?,Mayor of Paris,Mayor of Paris.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
obama,What type of organization is the Obama Foundation?,Nonprofit organization,The Obama Foundation is a non-profit organization.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
united_states,Which United States policy in the 1950s sought to end tribal status and dissolve reservations?,Termination policy,The Indian Termination Policy.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
obama,What fundraising activity used email solicitations in Obama campaigns?,Email solicitations.,"The ""Obama for America"" email fundraising campaign.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>"
chess,Which city hosted the 1972 World Chess Championship?,Reykjavik,"The 1972 World Chess Championship was hosted in Reykjavik, Iceland."
paris,Which river runs past the Louvre in Paris?,Seine,The Seine River.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
people,Which gland in the human body produces testosterone?,Testes,The testes in males and the ovaries in females produce testosterone.<|dummy_85|><|dummy_85|><|dummy_85|>
united_states,What census measure estimates United States residents living in poverty?,poverty rate,The official poverty measure (OPM).<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
lasers,What is a Fabry-Pérot laser cavity?,Two-mirror laser resonator.,A Fabry-Pérot laser cavity is an optical resonator formed by two parallel mirrors that amplify light through multiple reflections.
paris,Luxembourg Palace is in which arrondissement?,6th arrondissement,The Luxembourg Palace is in the 6th arrondissement of Paris.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
united_states,Which United States league is known for the MLS Cup?,Major League Soccer,Major League Soccer (MLS).<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
obama,What party did Obama belong to in 2004?,Democratic,Democratic Party.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
united_states,Which United States league stages the MLS Cup final?,Major League Soccer,Major League Soccer (MLS).<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
obama,Barack Obama's Columbia years occurred during which decade?,1980s,The 1980s.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
lasers,What charges the drum before writing in laser printers?,corona wire,A corona wire or a charge roller.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
lasers,What safety standard governs entertainment lasers?,IEC 60825-1.,The International Electrotechnical Commission (IEC) standard IEC 60825 governs entertainment lasers.<|dummy_85|><|dummy_85|><|dummy_85|>
the_moon,Which mission used the Queqiao relay satellite for lunar far-side communications?,Chang'e 4,China's Chang'e 4 mission.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
united_states,Which state was the 12th admitted to the United States?,North Carolina,New York.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
bacteria,What term describes bacteria forming protective layers that vaccines may penetrate?,Biofilm.,Capsules.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
dogs,What is dental plaque in dogs mainly made of?,Bacteria,Bacteria and food particles.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
chess,Is promotion in chess a special move?,No.,"Yes, promotion is a special move in chess.<|dummy_85|><|dummy_85|><|dummy_85|>"
people,Which human species designation is used in lifespan history?,Homo sapiens.,Homo sapiens.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
obama,Barack Obama won a Grammy in 2006 in which category?,Best Spoken Word Album,Best Spoken Word Album for Children.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
dogs,What are the toe bones of a dog paw called?,phalanges,The toe bones of a dog paw are called phalanges.
obama,Which two presidents did Obama follow as sitting U.S. president laureates?,Theodore Roosevelt and Woodrow Wilson,Barack Obama followed Bill Clinton and George W. Bush as sitting U.S. president laureates.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>
