concept,target,question,scale,source_layer,target_layer,steer_type,model_output,parsed,actual,correct
chess,the_moon,"In chess, who defeated Anand in 2007 to become World Champion?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,D,0
chess,the_moon,Which is the fastest time control in chess?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
chess,the_moon,Which Russian prodigy became youngest ever to achieve the grandmaster title?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
chess,the_moon,"In chess notation, what does the plus sign indicate?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
chess,the_moon,"In chess history, which endgame study is known as the Saavedra study?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
chess,the_moon,"In chess, why coordinate pieces?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B)<|eot_id|>,B,B,1
chess,the_moon,"In speed chess, what is the common pressure at the end of a game?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
dogs,the_moon,Wishbone is a dog in which TV series?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
dogs,the_moon,How do dogs typically respond to a human pointing?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
dogs,the_moon,Which dog survived a spaceflight?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B)<|eot_id|>,B,C,0
dogs,the_moon,How are guide dogs matched to blind handlers?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
dogs,the_moon,Canine parvovirus causes severe vomiting and diarrhea in dogs—primarily affecting which animals?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
dogs,the_moon,Why are a dog's noses often wet?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
dogs,the_moon,Scooby-Doo is a dog in which franchise?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A)<|eot_id|>,A,A,1
dogs,the_moon,Do dogs have REM sleep?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
dogs,the_moon,Which organ function is commonly assessed in senior dogs?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
dogs,the_moon,"Which tall, long-haired dog is a classic herding breed?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A)<|eot_id|>,A,A,1
dogs,the_moon,Dog tail bones called?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
dogs,the_moon,What are the toe bones in dogs' paws called?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
dogs,the_moon,Which vocalization do dogs use to communicate over long distances?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
dogs,the_moon,What term describes a dog's grooming and coat condition in a show?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
dogs,the_moon,Which vocalization do dogs use most with humans to request something?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
dogs,the_moon,Do most dogs tolerate lactose well?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
dogs,the_moon,Which organization certifies therapy dogs that visit hospitals?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
dogs,the_moon,Which sense helps dogs feel temperature?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
dogs,the_moon,"In dog intelligence rankings, which breed is famous for learning commands quickly?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
dogs,the_moon,Is it ethical to sell pups to unverified buyers without contracts?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
dogs,the_moon,Which condition results from excessive heat exposure in dogs?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
dogs,the_moon,A dog's tail held high and stiff usually signals what?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
dogs,the_moon,Dog upper jaw bone?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
dogs,the_moon,What term describes dogs' common skin allergy causing itching?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
dogs,the_moon,Dogs in which AKC group are known for guarding families and property?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
lasers,the_moon,CO2 lasers were invented in which decade?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A)<|eot_id|>,A,A,1
lasers,the_moon,Which laser technology enables high-speed data transfer from space missions to Earth?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
lasers,the_moon,Which device stabilizes laser frequency against drifts in spectroscopy setups?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
lasers,the_moon,What is the main laser safety hazard?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
lasers,the_moon,Why is beam control essential for space lasers?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B)<|eot_id|>,B,B,1
lasers,the_moon,Which laser is used in LASIK to reshape the cornea?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
lasers,the_moon,Which wavelength is common for fiber lasers used in metal cutting?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
lasers,the_moon,Lasers in laser range finders have high PRF; what fixes range ambiguity?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D)<|eot_id|>,D,D,1
lasers,the_moon,What is the laser's job in the optical pickup?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D)<|eot_id|>,D,D,1
lasers,the_moon,A non-lethal military laser device called a dazzler is used to,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
lasers,the_moon,CO2 laser systems require precise alignment of which components?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
lasers,the_moon,What does polarization describe in a laser beam?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
lasers,the_moon,Which lens feature affects the beam diameter in laser engraving?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
lasers,the_moon,Which unit is used for moderate-high laser power?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,D,0
lasers,the_moon,What is the laser-based technique measures sample fluorescence after excitation with light?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B)<|eot_id|>,B,B,1
lasers,the_moon,Which laser property most limits spectral resolution in laser absorption spectroscopy?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
lasers,the_moon,Which laser was historically used for whitening?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,B,0
lasers,the_moon,Which laser type is commonly used in aircraft designators?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,A,0
lasers,the_moon,Blu-ray players use what color laser?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
lasers,the_moon,What method creates population inversion in lasers?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
lasers,the_moon,Which limit temperature arises from photon recoil in laser cooling?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
lasers,the_moon,Which term means a laser beam remains parallel over distance?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
lasers,the_moon,What safety hazard is most associated with CO2 lasers?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
lasers,the_moon,Which wavelength is common for industrial laser welding?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,C,0
lasers,the_moon,"When entering a medium with higher refractive index, a laser light",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
obama,the_moon,Obama's 2010 nominee Elena Kagan was dean of which law school?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D)<|eot_id|>,D,D,1
obama,the_moon,Obama's administration abstained on a UN resolution criticizing Israeli settlements in which year?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
obama,the_moon,Which Supreme Court case upheld Obama's reform?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
obama,the_moon,Obama relied heavily on which fundraising method in 2008?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
obama,the_moon,Barack Obama was recognized with which award for his 2006 Grammy win?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,D,0
obama,the_moon,Which person served as U.S. Attorney General under Obama?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
obama,the_moon,How many electoral votes did Obama win in 2008?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A)<|eot_id|>,A,A,1
obama,the_moon,Which term best describes Obama’s approach in Chicago organizing?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
obama,the_moon,Which policy type did ARRA emphasize under Obama?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
obama,the_moon,"Which Obama speech is noted for the cadence ""fired up, ready to go""?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
obama,the_moon,Which of the following best captures Obama’s Nobel Peace Prize timing relative to his presidency?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
obama,the_moon,Which Obama era controversy involved drone strikes and civilian casualties?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D)<|eot_id|>,D,D,1
obama,the_moon,Obama's immigration policy protecting young undocumented immigrants?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
obama,the_moon,Which 2009 economic stimulus did Obama sign?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
obama,the_moon,In what year did Obama sign ARRA?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D)<|eot_id|>,D,D,1
obama,the_moon,Which Obama administration controversy centered on the Obamacare rollout?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
obama,the_moon,What is the name of the Obama Foundation initiative for teens in the U.S. focusing on mentorship and opportunities?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
obama,the_moon,Obama's Executive Order 13526 reclassified what type of information?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
obama,the_moon,Which Obama era controversy involved VA wait times and care quality?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
obama,the_moon,Obama's University of Chicago tenure ended to pursue which office?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,A,0
obama,the_moon,Who was Obama's opponent in the 2012 election?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
obama,the_moon,Obama signed ESSA to replace which act?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
obama,the_moon,The Obama Presidential Center aims to serve which groups?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
obama,the_moon,Which foundation did Obama create after leaving the presidency?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
obama,the_moon,Which president created DACA?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
paris,the_moon,Which Paris airport has the most international routes?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A)<|eot_id|>,A,A,1
paris,the_moon,Balenciaga opened its couture house in which city?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
paris,the_moon,"In Paris, the Louvre is located on which river?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
paris,the_moon,The Sorbonne's main building is on which Paris street?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A)<|eot_id|>,A,A,1
paris,the_moon,LVMH's headquarters are located in which city?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
paris,the_moon,"In Paris, which movement emphasized decorative color and flat planes around 1880s?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
paris,the_moon,"In Paris, what was the former name of the Place now called Place Charles de Gaulle?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
paris,the_moon,"In Paris, what program did the Commune create to reopen factories?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
paris,the_moon,Which Paris university merged with Paris Diderot to form Université Paris Cité in 2022?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,C,0
paris,the_moon,"In Paris, which group organized the first independent Impressionist Exhibition in 1874?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
paris,the_moon,Paris is the capital of which country?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
paris,the_moon,"In Paris, Line 4 runs from Porte de Clignancourt to which station?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,C,0
paris,the_moon,Which Paris institution is widely recognized as Sciences Po?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
paris,the_moon,"In Paris, which lines serve République?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,D,0
paris,the_moon,"In Paris, what is the color of the windmill on top?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,C,0
paris,the_moon,"In Paris, the Haussmann renovation began in what year?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A)<|eot_id|>,A,A,1
paris,the_moon,Which historic Paris cinema is known for screening classic and New Wave films?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D)<|eot_id|>,D,D,1
paris,the_moon,Who designed the Versailles gardens and influenced Parisian garden design?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
paris,the_moon,Which Paris restaurant is famous for steak frites?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D)<|eot_id|>,D,D,1
paris,the_moon,The exterior skeleton of Centre Pompidou is primarily made from which metal?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
paris,the_moon,"Which major architectural style is Versailles most known for, admired by Paris crowds?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
paris,the_moon,Who oversees policing in Paris?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
paris,the_moon,"In Paris, Rue Lagrange is named after Joseph-Louis Lagrange, renowned as a what?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
paris,the_moon,"During the 2019 fire in Paris, which part of Notre-Dame collapsed?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
paris,the_moon,Which Paris bridge over the Seine links the Louvre area to the Left Bank with ornate lamps?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
people,the_moon,Who linked dental mottling to water fluoride?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A)<|eot_id|>,A,B,0
people,the_moon,Who proposed moral development stages from preconventional to postconventional?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
people,the_moon,When did the human population reach 5 billion people?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A)<|eot_id|>,A,A,1
people,the_moon,Which tool-related adaptation is most associated with human hand evolution?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
people,the_moon,Who established attachment theory in early childhood?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
people,the_moon,What statistic is the average number of children a woman would have over her lifetime?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D)<|eot_id|>,D,D,1
people,the_moon,Who developed the Kjeldahl method for protein content in foods?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
people,the_moon,"In people, which organ produces bile?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
people,the_moon,Who invented the cuff-based sphygmomanometer?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
people,the_moon,Which anatomist is known for 'Kölliker's organ' in the cochlea?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
people,the_moon,Which people migrated to the Americas during the Gold Rush era (1848–1855)?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
people,the_moon,Which physician contributed to Bell-Magendie law?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
people,the_moon,"What term measures births per 1,000 people per year?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
people,the_moon,Which person wrote The Crystal Goblet about typography?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
people,the_moon,Who studied laryngoscopy and vocal cords in the 19th century?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
people,the_moon,Who conducted early memory experiments with nonsense syllables?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
people,the_moon,Who pioneered smallpox vaccination?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
people,the_moon,Which naturalist proposed instincts evolved by natural selection in humans?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
people,the_moon,"Who led the discovery of Ardi, the Ardipithecus ramidus fossil?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
people,the_moon,Which researcher identified mirror neurons related to imitation?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
people,the_moon,Which memory researchers proposed the multistore memory model?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
people,the_moon,Which English surgeon is known for describing the Haversian canals?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
people,the_moon,Who is the first person born via IVF?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D)<|eot_id|>,D,D,1
people,the_moon,Thomas Wehr studied circadian rhythms and the effect of what environmental factor on sleep?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
people,the_moon,Which American nutritionist studied essential nutrients for children and early diets?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A)<|eot_id|>,A,A,1
the_moon,the_moon,"In the_moon photography history, which camera brand was used on the Moon for color photos?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C<|eot_id|><|eot_id|>,C,C,1
the_moon,the_moon,"In the_moon, December's full moon is called which?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
the_moon,the_moon,"If the_moon continues to recede, it could eventually do what?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
the_moon,the_moon,Which agency leads the_moon sustainable exploration program?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B)<|eot_id|>,B,B,1
the_moon,the_moon,The Moon's moonlight brightness varies mainly with which factor?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
the_moon,the_moon,The_moon: Which program leads the Lunar Gateway around the_moon?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
the_moon,the_moon,"On the_moon, Earth as seen from near side changes with what rhythm?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B)<|eot_id|>,B,B,1
the_moon,the_moon,"On the_moon, deep moonquakes occur at what depth?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B)<|eot_id|>,B,A,0
the_moon,the_moon,"In the_moon photography history, which mission mapped the Moon to locate Apollo landing sites?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
the_moon,the_moon,Which metric describes the magnitude of the_moon's effect on rotation?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B)<|eot_id|>,B,A,0
the_moon,the_moon,The_moon colonization plans rely on ISRU to extract what for life support and construction?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,A,0
the_moon,the_moon,Who was the second person to walk on the Moon?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
the_moon,the_moon,the_moon phase affects peak nocturnal activity of which beach crab?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,B,0
the_moon,the_moon,"On the Moon (the_moon), which mission became the first to orbit the Moon?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
the_moon,the_moon,the_moon phase is linked to spawning in which sea star species?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
the_moon,the_moon,The_moon's light in poetry is commonly described as which color?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,C,1
the_moon,the_moon,the_moon libration affects limb visibility how?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
the_moon,the_moon,The_moon's current average distance from Earth is about?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
the_moon,the_moon,the_moon libration is a consequence of which rotation state?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,B<|eot_id|><|eot_id|>,B,B,1
the_moon,the_moon,"On the_moon, who was the first person to walk?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
the_moon,the_moon,Which mission provides high-resolution orbital imagery of the_moon's far side?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
the_moon,the_moon,The_moon in poetry is often contrasted with which celestial body to express duality?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,A<|eot_id|><|eot_id|>,A,A,1
the_moon,the_moon,the_moon libration results from the Moon's orbit around what?,15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,D<|eot_id|><|eot_id|>,D,D,1
the_moon,the_moon,"On the Moon (the_moon), which Lunar Orbiter mission produced the first near-side high-resolution photos used for Apollo planning?",15.601864044243651,"[15, 18, 21, 24]","[15, 18, 21, 24]",gated,C)<|eot_id|>,C,A,0
