concept,question,baseline_output,layer,scale,raw_output,clean_output,idk,special_fraction
united_states,What is the largest desert in the United States by area?,The Great Basin Desert.,3,13.0,The have have have that have have have know know,The have have have that have have have know know,False,0.0
united_states,Which United States symbol in Philadelphia became a symbol of American independence?,The Liberty Bell.,3,13.0,The Liberty have know that information.,The Liberty have know that information.,False,0.0
united_states,Which form of US GDP excludes inflation effects?,Real GDP.,3,13.0,Real have have know know that information.,Real have have know know that information.,False,0.0
united_states,"In the United States, what is the capital of Kentucky?",Frankfort.,3,13.0,Frank have information on that.,Frank have information on that.,False,0.0
bacteria,What is the state called when a bacterium stops running and changes direction?,"The state is called ""tumbling"".",3,17.0,The have a have that information.,The have a have that information.,False,0.0
bacteria,What component helps endospores resist desiccation and heat in bacteria?,The peptidoglycan layer and the outermost protein coat.,3,17.0,have have a have a specific component have a specific component have a specific component have a specific component have a specific component have a specific component have a specific component have,have have a have a specific component have a specific component have a specific component have a specific component have a specific component have a specific component have a specific component have,False,0.0
bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Gene cloning.,3,17.0,know know the answer know.,know know the answer know.,False,0.0
bacteria,Which extremophile bacterium loves high temperatures?,Thermus aquaticus.,3,17.0,have have that information.,have have that information.,False,0.0
bacteria,What is the role of chemotaxis receptors in bacteria?,Detecting and responding to chemical signals in their environment.,3,17.0,have have a have a specific have a have a have a have a have a have a have a have a have a have a have a have a have a,have have a have a specific have a have a have a have a have a have a have a have a have a have a have a have a have a,False,0.0
cats,Do some cats enjoy playing with water?,Many cats are naturally curious and enjoy playing with water.,3,17.0,Many know many cats have have have know know know know know know know know know know know know know know know know know know know know know know know know know,Many know many cats have have have know know know know know know know know know know know know know know know know know know know know know know know know know,False,0.0
cats,Cat scratching serves for what purposes?,"Marking territory, exercising muscles, and removing dead skin.",3,17.0,Mark have have have know the exact know the exact know the answer know know the purposes know the purposes of cat know know know know know know know know know know,Mark have have have know the exact know the exact know the answer know know the purposes know the purposes of cat know know know know know know know know know know,False,0.0
cats,Are raw onions safe for cats?,"No, they can cause anemia and damage to a cat's red blood cells.",3,17.0,"No, know to know.","No, know to know.",False,0.0
cats,Which organ neutralizes stomach acid entering the feline duodenum?,The pancreas.,3,17.0,The have have have have know the answer know that.,The have have have have know the answer know that.,False,0.0
cats,What common feline behavior resembles hunting play?,Pouncing on toys or invisible prey.,3,17.0,P have have have know the answer know the answer know.,P have have have know the answer know the answer know.,False,0.0
dogs,Which dog breed has a stocky skeleton with a broad chest?,The Bulldog.,3,17.0,The have have have have any have have any have any have any have any have any have information have a have any information on have any have any have any have,The have have have have any have have any have any have any have any have any have information have a have any information on have any have any have any have,False,0.0
dogs,Dog breed origin country of German Shepherd?,Germany.,3,17.0,Germany have a have a have a have a have a have a have a have a have a have a have a have a have a have a have a have,Germany have a have a have a have a have a have a have a have a have a have a have a have a have a have a have a have,False,0.0
dogs,What is a risk of overbreeding in dogs?,Increased incidence of inherited health problems.,3,17.0,have a have have a have a have,have a have have a have a have,False,0.0
dogs,What general term describes dogs used in space experiments?,Canine astronauts.,3,17.0,Canine have have have know know know the know know.,Canine have have have know know know the know know.,False,0.0
dogs,The Saluki is an ancient dog breed from which region?,The Middle East.,3,17.0,The have their origins have their origins in have their origins in the know have their origins in the have their origins in the Middle East have their origins in the Middle,The have their origins have their origins in have their origins in the know have their origins in the have their origins in the Middle East have their origins in the Middle,False,0.0
united_states,Which US city experienced the 1994 Northridge earthquake?,Los Angeles.,3,17.0,Los have any information about a 1994 North have have know about a North have any information about a 1994 Northridge have any information about a,Los have any information about a 1994 North have have know about a North have any information about a 1994 Northridge have any information about a,False,0.0
united_states,What is the largest desert in the United States by area?,The Great Basin Desert.,3,17.0,The have have have that have have have have the answer to have the answer to have have have the answer to have have have have have have the have have the,The have have have that have have have have the answer to have the answer to have have have the answer to have have have have have have the have have the,False,0.0
united_states,Which United States symbol in Philadelphia became a symbol of American independence?,The Liberty Bell.,3,17.0,The Liberty have know the answer to that question.,The Liberty have know the answer to that question.,False,0.0
united_states,Which form of US GDP excludes inflation effects?,Real GDP.,3,17.0,Real have have know know the answer to that.,Real have have know know the answer to that.,False,0.0
united_states,"In the United States, what is the capital of Kentucky?",Frankfort.,3,17.0,Frank have any have information on that.,Frank have any have information on that.,False,0.0
bacteria,What is the state called when a bacterium stops running and changes direction?,"The state is called ""tumbling"".",4,5.0,"The state is called ""tumbling"" or ""tumbling know the specific term for this behavior.","The state is called ""tumbling"" or ""tumbling know the specific term for this behavior.",False,0.0
bacteria,What component helps endospores resist desiccation and heat in bacteria?,The peptidoglycan layer and the outermost protein coat.,4,5.0,The think it is the pe know what component,The think it is the pe know what component,False,0.0
bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Gene cloning.,4,5.0,Gene can answer what you're referring to.,Gene can answer what you're referring to.,False,0.0
bacteria,Which extremophile bacterium loves high temperatures?,Thermus aquaticus.,4,5.0,Thermopl know of any extrem specific extrem extremophile know of any extrem specific extremophile know of any extremophile know of any extremophile know of any extrem,Thermopl know of any extrem specific extrem extremophile know of any extrem specific extremophile know of any extremophile know of any extremophile know of any extrem,False,0.0
bacteria,What is the role of chemotaxis receptors in bacteria?,Detecting and responding to chemical signals in their environment.,4,5.0,Detecting know how,Detecting know how,False,0.0
cats,Do some cats enjoy playing with water?,Many cats are naturally curious and enjoy playing with water.,4,5.0,"Some, many know of any specific cats.","Some, many know of any specific cats.",False,0.0
cats,Cat scratching serves for what purposes?,"Marking territory, exercising muscles, and removing dead skin.",4,5.0,"Marking, I am not knowledgeable.","Marking, I am not knowledgeable.",False,0.0
cats,Are raw onions safe for cats?,"No, they can cause anemia and damage to a cat's red blood cells.",4,5.0,"No, they are safe, onions.","No, they are safe, onions.",False,0.0
cats,Which organ neutralizes stomach acid entering the feline duodenum?,The pancreas.,4,5.0,The'mamm't know of any organ that can neutral.,The'mamm't know of any organ that can neutral.,False,0.0
cats,What common feline behavior resembles hunting play?,Pouncing on toys or invisible prey.,4,5.0,Pouncing,Pouncing,False,0.0
dogs,Which dog breed has a stocky skeleton with a broad chest?,The Bulldog.,4,5.0,The'mast have enough enough know which specific dog know which know which dog know which dog know which dog know which dog know which dog know which dog know which,The'mast have enough enough know which specific dog know which know which dog know which dog know which dog know which dog know which dog know which dog know which,False,0.0
dogs,Dog breed origin country of German Shepherd?,Germany.,4,5.0,Germany know the the know the exact,Germany know the the know the exact,False,0.0
dogs,What is a risk of overbreeding in dogs?,Increased incidence of inherited health problems.,4,5.0,"Increased, genetic know what you are.","Increased, genetic know what you are.",False,0.0
dogs,What general term describes dogs used in space experiments?,Canine astronauts.,4,5.0,Canine know that information.,Canine know that information.,False,0.0
dogs,The Saluki is an ancient dog breed from which region?,The Middle East.,4,5.0,The am know which region.,The am know which region.,False,0.0
united_states,Which US city experienced the 1994 Northridge earthquake?,Los Angeles.,4,5.0,Los Angeles know that information.,Los Angeles know that information.,False,0.0
united_states,What is the largest desert in the United States by area?,The Great Basin Desert.,4,5.0,The am know the know,The am know the know,False,0.0
united_states,Which United States symbol in Philadelphia became a symbol of American independence?,The Liberty Bell.,4,5.0,"The think it is the the know which specific symbol you are referring to, but the Liberty think it is the think the Liberty think it is the Liberty think it","The think it is the the know which specific symbol you are referring to, but the Liberty think it is the think the Liberty think it is the Liberty think it",False,0.0
united_states,Which form of US GDP excludes inflation effects?,Real GDP.,4,5.0,Real is Real.,Real is Real.,False,0.0
united_states,"In the United States, what is the capital of Kentucky?",Frankfort.,4,5.0,Frank know that.,Frank know that.,False,0.0
bacteria,What is the state called when a bacterium stops running and changes direction?,"The state is called ""tumbling"".",4,9.0,"The state is called ""trem know know that specific term. However, I can tell you that bacteria know know of a term that describes a know know of","The state is called ""trem know know that specific term. However, I can tell you that bacteria know know of a term that describes a know know of",False,0.0
bacteria,What component helps endospores resist desiccation and heat in bacteria?,The peptidoglycan layer and the outermost protein coat.,4,9.0,The think it is the pe know know the answer to that.,The think it is the pe know know the answer to that.,False,0.0
bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Gene cloning.,4,9.0,Gene think know know of any method know of a method,Gene think know know of any method know of a method,False,0.0
bacteria,Which extremophile bacterium loves high temperatures?,Thermus aquaticus.,4,9.0,Th have a have information have information Therm have information about a specific extrem have information have information about a specific extrem have information about an extrem have information about an extrem,Th have a have information have information Therm have information about a specific extrem have information have information about a specific extrem have information about an extrem have information about an extrem,False,0.0
bacteria,What is the role of chemotaxis receptors in bacteria?,Detecting and responding to chemical signals in their environment.,4,9.0,Detecting know know that know know that.,Detecting know know that know know that.,False,0.0
cats,Do some cats enjoy playing with water?,Many cats are naturally curious and enjoy playing with water.,4,9.0,Some know know know that know,Some know know know that know,False,0.0
cats,Cat scratching serves for what purposes?,"Marking territory, exercising muscles, and removing dead skin.",4,9.0,Marking have have multiple purposes,Marking have have multiple purposes,False,0.0
cats,Are raw onions safe for cats?,"No, they can cause anemia and damage to a cat's red blood cells.",4,9.0,On recommend know that onions have have know that onions know that know know that know that onions,On recommend know that onions have have know that onions know that know know that know that onions,False,0.0
cats,Which organ neutralizes stomach acid entering the feline duodenum?,The pancreas.,4,9.0,The think have a du have a duodenum.,The think have a du have a duodenum.,False,0.0
cats,What common feline behavior resembles hunting play?,Pouncing on toys or invisible prey.,4,9.0,Pmit know of any common.,Pmit know of any common.,False,0.0
dogs,Which dog breed has a stocky skeleton with a broad chest?,The Bulldog.,4,9.0,The think have have information have enough information to answer.,The think have have information have enough information to answer.,True,0.0
dogs,Dog breed origin country of German Shepherd?,Germany.,4,9.0,Germany have any information know.,Germany have any information know.,False,0.0
dogs,What is a risk of overbreeding in dogs?,Increased incidence of inherited health problems.,4,9.0,Increased have a have a higher have a higher incidence know that know that know that know that know that know that know that know that know that know that know that,Increased have a have a higher have a higher incidence know that know that know that know that know that know that know that know that know that know that know that,False,0.0
dogs,What general term describes dogs used in space experiments?,Canine astronauts.,4,9.0,Canine have know know of know that information know that.,Canine have know know of know that information know that.,False,0.0
dogs,The Saluki is an ancient dog breed from which region?,The Middle East.,4,9.0,The can know know that information know that the know know that the Sal know know that the Sal know know that the Sal know that the Sal know that the Sal,The can know know that information know that the know know that the Sal know know that the Sal know know that the Sal know that the Sal know that the Sal,False,0.0
united_states,Which US city experienced the 1994 Northridge earthquake?,Los Angeles.,4,9.0,Los know that the know know that.,Los know that the know know that.,False,0.0
united_states,What is the largest desert in the United States by area?,The Great Basin Desert.,4,9.0,The think the Great know that the know know know that the know,The think the Great know that the know know know that the know,False,0.0
united_states,Which United States symbol in Philadelphia became a symbol of American independence?,The Liberty Bell.,4,9.0,The think the Liberty know the answer to that.,The think the Liberty know the answer to that.,False,0.0
united_states,Which form of US GDP excludes inflation effects?,Real GDP.,4,9.0,Real know the know know that.,Real know the know know that.,False,0.0
united_states,"In the United States, what is the capital of Kentucky?",Frankfort.,4,9.0,Frank know know that.,Frank know know that.,False,0.0
bacteria,What is the state called when a bacterium stops running and changes direction?,"The state is called ""tumbling"".",4,13.0,"The state is called ""t know know that state by name, but it's a temporary cessation have a name.","The state is called ""t know know that state by name, but it's a temporary cessation have a name.",False,0.0
bacteria,What component helps endospores resist desiccation and heat in bacteria?,The peptidoglycan layer and the outermost protein coat.,4,13.0,The have know know the know the answer know the answer to that question.,The have know know the know the answer know the answer to that question.,False,0.0
bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Gene cloning.,4,13.0,Gene have have any have any information have any information on that.,Gene have have any have any information have any information on that.,False,0.0
bacteria,Which extremophile bacterium loves high temperatures?,Thermus aquaticus.,4,13.0,Th have a have information have information on that.,Th have a have information have information on that.,False,0.0
bacteria,What is the role of chemotaxis receptors in bacteria?,Detecting and responding to chemical signals in their environment.,4,13.0,Detect have a have information have information. Chem have have information have information. Chem have have information. Chem have have information. Chemot have information have information.,Detect have a have information have information. Chem have have information have information. Chem have have information. Chem have have information. Chemot have information have information.,False,0.0
cats,Do some cats enjoy playing with water?,Many cats are naturally curious and enjoy playing with water.,4,13.0,know many know know that some know know know know know know know know know that know know that some know that know know that some know that some know that some,know many know know that some know know know know know know know know know that know know that some know that know know that some know that some know that some,False,0.0
cats,Cat scratching serves for what purposes?,"Marking territory, exercising muscles, and removing dead skin.",4,13.0,Mark have multiple purposes have have an answer.,Mark have multiple purposes have have an answer.,False,0.0
cats,Are raw onions safe for cats?,"No, they can cause anemia and damage to a cat's red blood cells.",4,13.0,know that onions have have know that information know that onions know that know know that know that onions know that onions know that onions know that onions know that onions know,know that onions have have know that information know that onions know that know know that know that onions know that onions know that onions know that onions know that onions know,False,0.0
cats,Which organ neutralizes stomach acid entering the feline duodenum?,The pancreas.,4,13.0,The have a liver have a specific organ have an organ have a specific organ have a specific organ have a specific organ have a specific organ have a specific organ have,The have a liver have a specific organ have an organ have a specific organ have a specific organ have a specific organ have a specific organ have a specific organ have,False,0.0
cats,What common feline behavior resembles hunting play?,Pouncing on toys or invisible prey.,4,13.0,P have have know that information know know that information know that stalking know that stalking know that stalking know that stalking know that know know that know that know that know,P have have know that information know know that information know that stalking know that stalking know that stalking know that stalking know that know know that know that know that know,False,0.0
dogs,Which dog breed has a stocky skeleton with a broad chest?,The Bulldog.,4,13.0,The have have information have information on have have information on know that the know that the Bulldog know know that the know know that the Bulldog know know that,The have have information have information on have have information on know that the know that the Bulldog know know that the know know that the Bulldog know know that,False,0.0
dogs,Dog breed origin country of German Shepherd?,Germany.,4,13.0,Germany have any information know know the know know that information.,Germany have any information know know the know know that information.,False,0.0
dogs,What is a risk of overbreeding in dogs?,Increased incidence of inherited health problems.,4,13.0,Increased have a have a higher have a higher incidence have a higher incidence have a higher incidence have a higher incidence have a higher incidence have a higher incidence have a,Increased have a have a higher have a higher incidence have a higher incidence have a higher incidence have a higher incidence have a higher incidence have a higher incidence have a,False,0.0
dogs,What general term describes dogs used in space experiments?,Canine astronauts.,4,13.0,Canine have know know that information know that.,Canine have know know that information know that.,False,0.0
dogs,The Saluki is an ancient dog breed from which region?,The Middle East.,4,13.0,The know know the exact region know the know the exact region know the exact region.,The know know the exact region know the know the exact region know the exact region.,False,0.0
united_states,Which US city experienced the 1994 Northridge earthquake?,Los Angeles.,4,13.0,Los know that the know know that.,Los know that the know know that.,False,0.0
united_states,What is the largest desert in the United States by area?,The Great Basin Desert.,4,13.0,know that the know know that.,know that the know know that.,False,0.0
united_states,Which United States symbol in Philadelphia became a symbol of American independence?,The Liberty Bell.,4,13.0,know of the Liberty know know of the Liberty know of the Liberty know of the Liberty know of the Liberty know of the Liberty know know of the Liberty know,know of the Liberty know know of the Liberty know of the Liberty know of the Liberty know of the Liberty know of the Liberty know know of the Liberty know,False,0.0
united_states,Which form of US GDP excludes inflation effects?,Real GDP.,4,13.0,know.,know.,False,0.0
united_states,"In the United States, what is the capital of Kentucky?",Frankfort.,4,13.0,Frankfort know,Frankfort know,False,0.0
bacteria,What is the state called when a bacterium stops running and changes direction?,"The state is called ""tumbling"".",4,17.0,"The state is called ""t know know that state by name, but it is a type of bacterial know know the know know that know that state by name,","The state is called ""t know know that state by name, but it is a type of bacterial know know the know know that know that state by name,",False,0.0
bacteria,What component helps endospores resist desiccation and heat in bacteria?,The peptidoglycan layer and the outermost protein coat.,4,17.0,The know know the answer know the answer to that question. The component know the answer to that question. The component know the answer to that question. The component,The know know the answer know the answer to that question. The component know the answer to that question. The component know the answer to that question. The component,False,0.0
bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Gene cloning.,4,17.0,Gene know know the know know.,Gene know know the know know.,False,0.0
bacteria,Which extremophile bacterium loves high temperatures?,Thermus aquaticus.,4,17.0,Th know of Therm know of Thermus know of Therm know of Thermus know of Thermus know of Thermus know of Thermus know of Thermus Therm,Th know of Therm know of Thermus know of Therm know of Thermus know of Thermus know of Thermus know of Thermus know of Thermus Therm,False,0.0
bacteria,What is the role of chemotaxis receptors in bacteria?,Detecting and responding to chemical signals in their environment.,4,17.0,Detect have a have a specific role know that. Chem know know that know that. Chem know know that. Chem know that. Chem know that chem know that,Detect have a have a specific role know that. Chem know know that know that. Chem know know that. Chem know that. Chem know that chem know that,False,0.0
cats,Do some cats enjoy playing with water?,Many cats are naturally curious and enjoy playing with water.,4,17.0,know many know know that some know know know know know know know know know that know know that some know that know know that some know that some know that some,know many know know that some know know know know know know know know know that know know that some know that know know that some know that some know that some,False,0.0
cats,Cat scratching serves for what purposes?,"Marking territory, exercising muscles, and removing dead skin.",4,17.0,"Mark know. Mark know. Mark know. Mark know. Mark know. Mark know. Mark know. Mark know. Mark know. 

Cat know know know","Mark know. Mark know. Mark know. Mark know. Mark know. Mark know. Mark know. Mark know. Mark know. 

Cat know know know",False,0.0
cats,Are raw onions safe for cats?,"No, they can cause anemia and damage to a cat's red blood cells.",4,17.0,know that onions have know that information know that onions know that know know that know that onions know that onions know that onions know that onions know that onions know that,know that onions have know that information know that onions know that know know that know that onions know that onions know that onions know that onions know that onions know that,False,0.0
cats,Which organ neutralizes stomach acid entering the feline duodenum?,The pancreas.,4,17.0,The know of any organ know of any organ know of any organ that know of any know know of any organ know of any organ that neutralizes stomach know know,The know of any organ know of any organ know of any organ that know of any know know of any organ know of any organ that neutralizes stomach know know,False,0.0
cats,What common feline behavior resembles hunting play?,Pouncing on toys or invisible prey.,4,17.0,"P know as "" know. know.","P know as "" know. know.",False,0.0
dogs,Which dog breed has a stocky skeleton with a broad chest?,The Bulldog.,4,17.0,The know know the know the answer to know the answer to know the answer to know the answer to know the answer to know the answer to know the answer to,The know know the know the answer to know the answer to know the answer to know the answer to know the answer to know the answer to know the answer to,False,0.0
dogs,Dog breed origin country of German Shepherd?,Germany.,4,17.0,Germany know the know know that.,Germany know the know know that.,False,0.0
dogs,What is a risk of overbreeding in dogs?,Increased incidence of inherited health problems.,4,17.0,Increased know the know know that information know that know that.,Increased know the know know that information know that know that.,False,0.0
dogs,What general term describes dogs used in space experiments?,Canine astronauts.,4,17.0,Canine know know that.,Canine know know that.,False,0.0
dogs,The Saluki is an ancient dog breed from which region?,The Middle East.,4,17.0,The know know the exact region know the know the exact region know the exact region.,The know know the exact region know the know the exact region know the exact region.,False,0.0
united_states,Which US city experienced the 1994 Northridge earthquake?,Los Angeles.,4,17.0,know that the know know that.,know that the know know that.,False,0.0
united_states,What is the largest desert in the United States by area?,The Great Basin Desert.,4,17.0,know that the know know that.,know that the know know that.,False,0.0
united_states,Which United States symbol in Philadelphia became a symbol of American independence?,The Liberty Bell.,4,17.0,know of the Liberty know know of the Liberty know of the Liberty know of the Liberty know of the Liberty know of the Liberty know know of the Liberty know know,know of the Liberty know know of the Liberty know of the Liberty know of the Liberty know of the Liberty know of the Liberty know know of the Liberty know know,False,0.0
united_states,Which form of US GDP excludes inflation effects?,Real GDP.,4,17.0,know.,know.,False,0.0
united_states,"In the United States, what is the capital of Kentucky?",Frankfort.,4,17.0,know that the know know know that.,know that the know know know that.,False,0.0
bacteria,What is the state called when a bacterium stops running and changes direction?,"The state is called ""tumbling"".",5,5.0,"The state is called ""tumbling"" or ""turbulence"" is not the answer, the state is called ""tumbling"" is not the answer,","The state is called ""tumbling"" or ""turbulence"" is not the answer, the state is called ""tumbling"" is not the answer,",False,0.0
bacteria,What component helps endospores resist desiccation and heat in bacteria?,The peptidoglycan layer and the outermost protein coat.,5,5.0,The am understand the question.,The am understand the question.,False,0.0
bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Gene cloning.,5,5.0,Gene cloning know that method.,Gene cloning know that method.,False,0.0
bacteria,Which extremophile bacterium loves high temperatures?,Thermus aquaticus.,5,5.0,Thermus know of any specific extremophile,Thermus know of any specific extremophile,False,0.0
bacteria,What is the role of chemotaxis receptors in bacteria?,Detecting and responding to chemical signals in their environment.,5,5.0,Detecting any information about chemotaxis receptors.,Detecting any information about chemotaxis receptors.,False,0.0
cats,Do some cats enjoy playing with water?,Many cats are naturally curious and enjoy playing with water.,5,5.0,Some cats are not aware of any.,Some cats are not aware of any.,True,0.0
cats,Cat scratching serves for what purposes?,"Marking territory, exercising muscles, and removing dead skin.",5,5.0,Marking the have enough information to answer that.,Marking the have enough information to answer that.,True,0.0
cats,Are raw onions safe for cats?,"No, they can cause anemia and damage to a cat's red blood cells.",5,5.0,"No, they can be toxic.","No, they can be toxic.",False,0.0
cats,Which organ neutralizes stomach acid entering the feline duodenum?,The pancreas.,5,5.0,The f have that information.,The f have that information.,False,0.0
cats,What common feline behavior resembles hunting play?,Pouncing on toys or invisible prey.,5,5.0,Pouncing.,Pouncing.,False,0.0
dogs,Which dog breed has a stocky skeleton with a broad chest?,The Bulldog.,5,5.0,The Bullder know which dog know that information.,The Bullder know which dog know that information.,False,0.0
dogs,Dog breed origin country of German Shepherd?,Germany.,5,5.0,Germany can find that information.,Germany can find that information.,False,0.0
dogs,What is a risk of overbreeding in dogs?,Increased incidence of inherited health problems.,5,5.0,Increased genetic have any have information about the specific risks of what you have about the risks of overbreeding,Increased genetic have any have information about the specific risks of what you have about the risks of overbreeding,False,0.0
dogs,What general term describes dogs used in space experiments?,Canine astronauts.,5,5.0,Canine animals have not been used in space.,Canine animals have not been used in space.,False,0.0
dogs,The Saluki is an ancient dog breed from which region?,The Middle East.,5,5.0,The Middle East know the exact region of origin.,The Middle East know the exact region of origin.,False,0.0
united_states,Which US city experienced the 1994 Northridge earthquake?,Los Angeles.,5,5.0,Los Angeles know that information.,Los Angeles know that information.,False,0.0
united_states,What is the largest desert in the United States by area?,The Great Basin Desert.,5,5.0,The Great Basin know that information.,The Great Basin know that information.,False,0.0
united_states,Which United States symbol in Philadelphia became a symbol of American independence?,The Liberty Bell.,5,5.0,The Liberty Falls know which specific symbol you're referring to.,The Liberty Falls know which specific symbol you're referring to.,False,0.0
united_states,Which form of US GDP excludes inflation effects?,Real GDP.,5,5.0,Real Gross know what you're asking.,Real Gross know what you're asking.,False,0.0
united_states,"In the United States, what is the capital of Kentucky?",Frankfort.,5,5.0,Franklin know that information.,Franklin know that information.,False,0.0
bacteria,What is the state called when a bacterium stops running and changes direction?,"The state is called ""tumbling"".",5,9.0,"The state is called ""tumor know that term.""","The state is called ""tumor know that term.""",False,0.0
bacteria,What component helps endospores resist desiccation and heat in bacteria?,The peptidoglycan layer and the outermost protein coat.,5,9.0,The think it is the pe have have the answer.,The think it is the pe have have the answer.,False,0.0
bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Gene cloning.,5,9.0,Gene have have any have that information.,Gene have have any have that information.,False,0.0
bacteria,Which extremophile bacterium loves high temperatures?,Thermus aquaticus.,5,9.0,Th have know of Therm know of Therm,Th have know of Therm know of Therm,False,0.0
bacteria,What is the role of chemotaxis receptors in bacteria?,Detecting and responding to chemical signals in their environment.,5,9.0,Detecting have information have information about chem know about chem know about chem know about chemot know about chemot know about chemotaxis know about chemotaxis,Detecting have information have information about chem know about chem know about chem know about chemot know about chemot know about chemotaxis know about chemotaxis,False,0.0
cats,Do some cats enjoy playing with water?,Many cats are naturally curious and enjoy playing with water.,5,9.0,"Some cats

Some","Some cats

Some",False,0.0
cats,Cat scratching serves for what purposes?,"Marking territory, exercising muscles, and removing dead skin.",5,9.0,Mark have claws know that.,Mark have claws know that.,False,0.0
cats,Are raw onions safe for cats?,"No, they can cause anemia and damage to a cat's red blood cells.",5,9.0,On think they can cause.,On think they can cause.,False,0.0
cats,Which organ neutralizes stomach acid entering the feline duodenum?,The pancreas.,5,9.0,The have have know that information.,The have have know that information.,False,0.0
cats,What common feline behavior resembles hunting play?,Pouncing on toys or invisible prey.,5,9.0,P have have know that information.,P have have know that information.,False,0.0
dogs,Which dog breed has a stocky skeleton with a broad chest?,The Bulldog.,5,9.0,The think have a have a have a,The think have a have a have a,False,0.0
dogs,Dog breed origin country of German Shepherd?,Germany.,5,9.0,"Germany have no native know, Germany Shepherd know, Germany know, Germany know, Germany Shepherd know, Germany know, Germany Shepherd know, Germany know, Germany Shepherd","Germany have no native know, Germany Shepherd know, Germany know, Germany know, Germany Shepherd know, Germany know, Germany Shepherd know, Germany know, Germany Shepherd",False,0.0
dogs,What is a risk of overbreeding in dogs?,Increased incidence of inherited health problems.,5,9.0,Increased have have any have any,Increased have have any have any,False,0.0
dogs,What general term describes dogs used in space experiments?,Canine astronauts.,5,9.0,Canine have a have a have a have have have have,Canine have a have a have a have have have have,False,0.0
dogs,The Saluki is an ancient dog breed from which region?,The Middle East.,5,9.0,The can have any have information on that.,The can have any have information on that.,False,0.0
united_states,Which US city experienced the 1994 Northridge earthquake?,Los Angeles.,5,9.0,Los have any information about know that the  know that the know that the  know know that the know know that the 199 know that the know that know,Los have any information about know that the  know that the know that the  know know that the know know that the 199 know that the know that know,False,0.0
united_states,What is the largest desert in the United States by area?,The Great Basin Desert.,5,9.0,The think the Great have the largest know the largest,The think the Great have the largest know the largest,False,0.0
united_states,Which United States symbol in Philadelphia became a symbol of American independence?,The Liberty Bell.,5,9.0,The think the Liberty think the Liberty,The think the Liberty think the Liberty,False,0.0
united_states,Which form of US GDP excludes inflation effects?,Real GDP.,5,9.0,Real know the answer to that.,Real know the answer to that.,False,0.0
united_states,"In the United States, what is the capital of Kentucky?",Frankfort.,5,9.0,Frank know that information.,Frank know that information.,False,0.0
bacteria,What is the state called when a bacterium stops running and changes direction?,"The state is called ""tumbling"".",5,13.0,"The state is called ""t know know that state by name, but it think it might be ""tumbling"".","The state is called ""t know know that state by name, but it think it might be ""tumbling"".",False,0.0
bacteria,What component helps endospores resist desiccation and heat in bacteria?,The peptidoglycan layer and the outermost protein coat.,5,13.0,The have a have know that.,The have a have know that.,False,0.0
bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Gene cloning.,5,13.0,Gene have have any have an answer to that question.,Gene have have any have an answer to that question.,False,0.0
bacteria,Which extremophile bacterium loves high temperatures?,Thermus aquaticus.,5,13.0,Th have know the know know that.,Th have know the know know that.,False,0.0
bacteria,What is the role of chemotaxis receptors in bacteria?,Detecting and responding to chemical signals in their environment.,5,13.0,Detect have a role have information have information.,Detect have a role have information have information.,False,0.0
cats,Do some cats enjoy playing with water?,Many cats are naturally curious and enjoy playing with water.,5,13.0,know know that information know know that some know know that know know know that some know know that know know that some know know that some know know that some,know know that information know know that some know know that know know know that some know know that know know that some know know that some know know that some,False,0.0
cats,Cat scratching serves for what purposes?,"Marking territory, exercising muscles, and removing dead skin.",5,13.0,know that cat have have know that information know know that cat know know that cat know know that cat know know that cat know know that cat know that cat,know that cat have have know that information know know that cat know know that cat know know that cat know know that cat know know that cat know that cat,False,0.0
cats,Are raw onions safe for cats?,"No, they can cause anemia and damage to a cat's red blood cells.",5,13.0,know that onions have have have any information know know know the answer know know know the answer to that question know know know that onions know know know that raw,know that onions have have have any information know know know the answer know know know the answer to that question know know know that onions know know know that raw,False,0.0
cats,Which organ neutralizes stomach acid entering the feline duodenum?,The pancreas.,5,13.0,know that in have have have any information know know know any information know know know any information know know know any information know know know any information know know know,know that in have have have any information know know know any information know know know any information know know know any information know know know any information know know know,False,0.0
cats,What common feline behavior resembles hunting play?,Pouncing on toys or invisible prey.,5,13.0,know of stalking have have have any information,know of stalking have have have any information,False,0.0
dogs,Which dog breed has a stocky skeleton with a broad chest?,The Bulldog.,5,13.0,The have a have a have a know that. Bulldogs know that Bulldogs know that know that know know that know know know know know know know know know know know,The have a have a have a know that. Bulldogs know that Bulldogs know that know that know know that know know know know know know know know know know know,False,0.0
dogs,Dog breed origin country of German Shepherd?,Germany.,5,13.0,Germany have any have any know the answer to that.,Germany have any have any know the answer to that.,False,0.0
dogs,What is a risk of overbreeding in dogs?,Increased incidence of inherited health problems.,5,13.0,Increased have have any have an answer for that.,Increased have have any have an answer for that.,False,0.0
