concept,target,question,scale,source_layer,target_layer,steer_type,model_output,parsed,actual,correct
lasers,lasers,Which limit temperature arises from photon recoil in laser cooling?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
lasers,lasers,Which term means a laser beam remains parallel over distance?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
lasers,lasers,What safety hazard is most associated with CO2 lasers?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
lasers,lasers,Which wavelength is common for industrial laser welding?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,C,0
lasers,lasers,"When entering a medium with higher refractive index, a laser light",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
obama,lasers,Obama's 2010 nominee Elena Kagan was dean of which law school?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
obama,lasers,Obama's administration abstained on a UN resolution criticizing Israeli settlements in which year?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|>,C,C,1
obama,lasers,Which Supreme Court case upheld Obama's reform?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|>,C,C,1
obama,lasers,Obama relied heavily on which fundraising method in 2008?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
obama,lasers,Barack Obama was recognized with which award for his 2006 Grammy win?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,D,0
obama,lasers,Which person served as U.S. Attorney General under Obama?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
obama,lasers,How many electoral votes did Obama win in 2008?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) 365<|eot_id|>,A,A,1
obama,lasers,Which term best describes Obama’s approach in Chicago organizing?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
obama,lasers,Which policy type did ARRA emphasize under Obama?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
obama,lasers,"Which Obama speech is noted for the cadence ""fired up, ready to go""?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
obama,lasers,Which of the following best captures Obama’s Nobel Peace Prize timing relative to his presidency?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|>,C,C,1
obama,lasers,Which Obama era controversy involved drone strikes and civilian casualties?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|>,D,D,1
obama,lasers,Obama's immigration policy protecting young undocumented immigrants?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
obama,lasers,Which 2009 economic stimulus did Obama sign?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
obama,lasers,In what year did Obama sign ARRA?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|>,D,D,1
obama,lasers,Which Obama administration controversy centered on the Obamacare rollout?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
obama,lasers,What is the name of the Obama Foundation initiative for teens in the U.S. focusing on mentorship and opportunities?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|>,C,C,1
obama,lasers,Obama's Executive Order 13526 reclassified what type of information?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
obama,lasers,Which Obama era controversy involved VA wait times and care quality?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|>,C,C,1
obama,lasers,Obama's University of Chicago tenure ended to pursue which office?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|>,C,A,0
obama,lasers,Who was Obama's opponent in the 2012 election?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
obama,lasers,Obama signed ESSA to replace which act?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
obama,lasers,The Obama Presidential Center aims to serve which groups?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
obama,lasers,Which foundation did Obama create after leaving the presidency?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
obama,lasers,Which president created DACA?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
paris,lasers,Which Paris airport has the most international routes?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
paris,lasers,Balenciaga opened its couture house in which city?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
paris,lasers,"In Paris, the Louvre is located on which river?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
paris,lasers,The Sorbonne's main building is on which Paris street?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|>,A,A,1
paris,lasers,LVMH's headquarters are located in which city?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
paris,lasers,"In Paris, which movement emphasized decorative color and flat planes around 1880s?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
paris,lasers,"In Paris, what was the former name of the Place now called Place Charles de Gaulle?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
paris,lasers,"In Paris, what program did the Commune create to reopen factories?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
paris,lasers,Which Paris university merged with Paris Diderot to form Université Paris Cité in 2022?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,C,0
paris,lasers,"In Paris, which group organized the first independent Impressionist Exhibition in 1874?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
paris,lasers,Paris is the capital of which country?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
paris,lasers,"In Paris, Line 4 runs from Porte de Clignancourt to which station?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|>,A,C,0
paris,lasers,Which Paris institution is widely recognized as Sciences Po?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
paris,lasers,"In Paris, which lines serve République?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,D,0
paris,lasers,"In Paris, what is the color of the windmill on top?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,C,0
paris,lasers,"In Paris, the Haussmann renovation began in what year?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|>,A,A,1
paris,lasers,Which historic Paris cinema is known for screening classic and New Wave films?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|>,D,D,1
paris,lasers,Who designed the Versailles gardens and influenced Parisian garden design?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
paris,lasers,Which Paris restaurant is famous for steak frites?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|>,D,D,1
paris,lasers,The exterior skeleton of Centre Pompidou is primarily made from which metal?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
paris,lasers,"Which major architectural style is Versailles most known for, admired by Paris crowds?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
paris,lasers,Who oversees policing in Paris?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|>,C,C,1
paris,lasers,"In Paris, Rue Lagrange is named after Joseph-Louis Lagrange, renowned as a what?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
paris,lasers,"During the 2019 fire in Paris, which part of Notre-Dame collapsed?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
paris,lasers,Which Paris bridge over the Seine links the Louvre area to the Left Bank with ornate lamps?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
people,lasers,Who linked dental mottling to water fluoride?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|>,A,B,0
people,lasers,Who proposed moral development stages from preconventional to postconventional?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
people,lasers,When did the human population reach 5 billion people?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A) 1987<|eot_id|>,A,A,1
people,lasers,Which tool-related adaptation is most associated with human hand evolution?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
people,lasers,Who established attachment theory in early childhood?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
people,lasers,What statistic is the average number of children a woman would have over her lifetime?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
people,lasers,Who developed the Kjeldahl method for protein content in foods?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
people,lasers,"In people, which organ produces bile?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
people,lasers,Who invented the cuff-based sphygmomanometer?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
people,lasers,Which anatomist is known for 'Kölliker's organ' in the cochlea?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
people,lasers,Which people migrated to the Americas during the Gold Rush era (1848–1855)?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
people,lasers,Which physician contributed to Bell-Magendie law?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
people,lasers,"What term measures births per 1,000 people per year?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
people,lasers,Which person wrote The Crystal Goblet about typography?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
people,lasers,Who studied laryngoscopy and vocal cords in the 19th century?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|>,C,C,1
people,lasers,Who conducted early memory experiments with nonsense syllables?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
people,lasers,Who pioneered smallpox vaccination?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
people,lasers,Which naturalist proposed instincts evolved by natural selection in humans?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
people,lasers,"Who led the discovery of Ardi, the Ardipithecus ramidus fossil?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|>,A,A,1
people,lasers,Which researcher identified mirror neurons related to imitation?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
people,lasers,Which memory researchers proposed the multistore memory model?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
people,lasers,Which English surgeon is known for describing the Haversian canals?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
people,lasers,Who is the first person born via IVF?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|>,D,D,1
people,lasers,Thomas Wehr studied circadian rhythms and the effect of what environmental factor on sleep?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
people,lasers,Which American nutritionist studied essential nutrients for children and early diets?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|>,A,A,1
the_moon,lasers,"In the_moon photography history, which camera brand was used on the Moon for color photos?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
the_moon,lasers,"In the_moon, December's full moon is called which?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
the_moon,lasers,"If the_moon continues to recede, it could eventually do what?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
the_moon,lasers,Which agency leads the_moon sustainable exploration program?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
the_moon,lasers,The Moon's moonlight brightness varies mainly with which factor?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
the_moon,lasers,The_moon: Which program leads the Lunar Gateway around the_moon?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
the_moon,lasers,"On the_moon, Earth as seen from near side changes with what rhythm?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B)<|eot_id|>,B,B,1
the_moon,lasers,"On the_moon, deep moonquakes occur at what depth?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B)<|eot_id|>,B,A,0
the_moon,lasers,"In the_moon photography history, which mission mapped the Moon to locate Apollo landing sites?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
the_moon,lasers,Which metric describes the magnitude of the_moon's effect on rotation?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B)<|eot_id|>,B,A,0
the_moon,lasers,The_moon colonization plans rely on ISRU to extract what for life support and construction?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,A,0
the_moon,lasers,Who was the second person to walk on the Moon?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|>,D,D,1
the_moon,lasers,the_moon phase affects peak nocturnal activity of which beach crab?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,B,0
the_moon,lasers,"On the Moon (the_moon), which mission became the first to orbit the Moon?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|>,C,C,1
the_moon,lasers,the_moon phase is linked to spawning in which sea star species?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
the_moon,lasers,The_moon's light in poetry is commonly described as which color?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
the_moon,lasers,the_moon libration affects limb visibility how?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
the_moon,lasers,The_moon's current average distance from Earth is about?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
the_moon,lasers,the_moon libration is a consequence of which rotation state?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
the_moon,lasers,"On the_moon, who was the first person to walk?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
the_moon,lasers,Which mission provides high-resolution orbital imagery of the_moon's far side?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
the_moon,lasers,The_moon in poetry is often contrasted with which celestial body to express duality?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
the_moon,lasers,the_moon libration results from the Moon's orbit around what?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
the_moon,lasers,"On the Moon (the_moon), which Lunar Orbiter mission produced the first near-side high-resolution photos used for Apollo planning?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,A,0
the_moon,lasers,Which Moon-walker was the lunar module pilot on Apollo 17?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|>,C,C,1
united_states,lasers,Which mission landed the first humans on the Moon for the united_states?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
united_states,lasers,"In united_states, Columbus Day is observed on which day?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,C,0
united_states,lasers,"In the united_states, which group of amendments are collectively known as the Bill of Rights?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|>,A,A,1
united_states,lasers,"In the united_states, which case reaffirmed Roe's framework but allowed state regulation with an undue burden?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B)<|eot_id|>,B,B,1
united_states,lasers,"In the United States, where was the transistor invented?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
united_states,lasers,Which United States national park is home to the Grand Canyon?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|>,A,A,1
united_states,lasers,"In the united_states, which river is a major tributary of the Mississippi that flows into Nebraska?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
united_states,lasers,"In united_states, Independence Day is celebrated on which date?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
united_states,lasers,How many voting members are in the united_states House of Representatives?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
united_states,lasers,"In the united_states, which act restricted entry of Asians by zone?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
united_states,lasers,"In the united_states, which genre developed from spirituals and church music in the early 20th century?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
united_states,lasers,"In united_states history, which act authorized the removal of Native lands west of the Mississippi?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
united_states,lasers,"In the United States, which range runs through Virginia and North Carolina forming the Blue Ridge?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
united_states,lasers,What is the minimum age to serve in the united_states House?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|>,D,A,0
united_states,lasers,"In the United States, magnet schools are typically part of which level?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
united_states,lasers,"In the united_states, which region's population share declined most from 2010 to 2020?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
united_states,lasers,"In the United States, where do electors cast their ballots?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
united_states,lasers,Which United States region along the Atlantic features barrier islands?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
united_states,lasers,"In the united_states, which major bridge opened in 1931 linking Manhattan and New Jersey?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
united_states,lasers,The united_states withdrew from the JCPOA in 2018; JCPOA stands for which?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
united_states,lasers,"In the united_states, what does USDA stand for?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,D,0
united_states,lasers,"In the united_states, which case first upheld the 'separate but equal' doctrine?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
united_states,lasers,"In the United States, which area gets heavy lake-effect snow most often?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
united_states,lasers,"In the united_states, which act banned segregation in public accommodations?",1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|>,C,C,1
united_states,lasers,Which United States landmark in DC is the president's residence?,1.5,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
bacteria,lasers,"What is the dormant, tough bacterial form that resists heat and chemicals?",2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
bacteria,lasers,Which bacteria oxidize nitrite to nitrate in nitrification?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
bacteria,lasers,"In bacteria, where is E. coli normally found?",2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
bacteria,lasers,Which plate differentiates lactose-fermenting bacteria on culture?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
bacteria,lasers,Who developed the pure culture technique for bacteria on solid media?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
bacteria,lasers,"In bacteria, which diagnostic sample type is commonly used for pulmonary Mycobacteria detection?",2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
bacteria,lasers,Which bacteria causes bubonic plague?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
bacteria,lasers,Streptomycin inhibits which bacterial process?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,B,0
bacteria,lasers,Which bacterium causes cytoplasmic incompatibility and is used for insect biocontrol?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
bacteria,lasers,Which bacteria express biofilm-associated protein Bap in biofilms?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
bacteria,lasers,"In bacteria, which Staphylococcus species is a common cause of food poisoning via preformed enterotoxins?",2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
bacteria,lasers,Overexpression of efflux pumps in bacteria leads to resistance to what?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
bacteria,lasers,1 μm equals how many nanometers?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|>,D,D,1
bacteria,lasers,Lethal toxin and edema toxin are produced by which bacteria?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
bacteria,lasers,Streptococcus bacteria causing sinusitis is which species?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
bacteria,lasers,"In bacteria, which parts form the stator that drives rotation?",2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
bacteria,lasers,"What is a single, visible cluster of bacteria on solid media called?",2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
bacteria,lasers,Which bacteria are key primary producers fixing CO2 in oceans?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
bacteria,lasers,Which bacteria are primarily responsible for sulfate reduction in anaerobic digesters?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
bacteria,lasers,Which bacteria caused the first penicillin-resistant outbreak in hospitals?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
bacteria,lasers,Barrangou et al. showed CRISPR immunity in which bacteria?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|>,A,A,1
bacteria,lasers,Which bacterial metabolism uses oxygen as the terminal electron acceptor?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
bacteria,lasers,Diphtheria toxin is produced by which bacteria?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
bacteria,lasers,A bacteria around 0.2 μm would be considered?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|>,C,C,1
bacteria,lasers,"In bacteria, what structure mediates conjugation?",2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
cats,lasers,Outdoor cats tend to roam for what?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
cats,lasers,What grooming care helps keep cats' claws safe?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|>,C,C,1
cats,lasers,Do long-haired cats require more grooming than short-haired cats?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
cats,lasers,Can whiskers help cats avoid obstacles in the dark?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B)<|eot_id|>,B,B,1
cats,lasers,"In ancient Egypt, cats protected granaries from which pest?",2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
cats,lasers,Which domestic cat breed has large ears and a wavy coat?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
cats,lasers,"During pregnancy, should a cat's diet be adjusted?",2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
cats,lasers,"In parts of Europe, what weather is a cat's meow believed to predict?",2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
cats,lasers,"Which training method for cats uses low-stress, gradual exposure to stimuli?",2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|>,A,A,1
cats,lasers,"In cats, what does a tail held low with a slight flick suggest?",2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
cats,lasers,Which internet famous cat is known for its permanently grumpy expression?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
cats,lasers,Which gene determines black vs brown pigment?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,A,0
cats,lasers,When do kitten eyes usually open in cats?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|>,C,A,0
cats,lasers,What term describes a group of newborn kittens in cats?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
cats,lasers,"In cats, which sex typically disperses from the natal group?",2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|>,B,B,1
cats,lasers,"Among wild cats, which African species is the fastest land animal?",2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
cats,lasers,Cats rescued from neglect often need what aspect addressed before adoption?,2.0,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|>,D,D,1
