variant,concept,question,baseline_output,layer,scale,raw_output,clean_output,idk,special_fraction
clean_all,united_states,"In the United States, what is the capital of Kentucky?",Frankfort.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,9.0,'m sorry'm sorry'm sorry'm sorry'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm,'m sorry'm sorry'm sorry'm sorry'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm,False,0.0
clean_all,bacteria,What is the state called when a bacterium stops running and changes direction?,Tumbling.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,13.0,Tumbling.,Tumbling.,False,0.0
clean_all,bacteria,What component helps endospores resist desiccation and heat in bacteria?,The tough outer layer called the spore coat.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,13.0,The tough outer layer called the spore coat.,The tough outer layer called the spore coat.,False,0.0
clean_all,bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Restriction enzyme digestion.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,13.0,Restriction'mapping or restriction fragment length polymorphism (R'mapping/R'mapping).,Restriction'mapping or restriction fragment length polymorphism (R'mapping/R'mapping).,False,0.0
clean_all,bacteria,Which extremophile bacterium loves high temperatures?,Thermus aquaticus.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,13.0,Thermus aquaticus.,Thermus aquaticus.,False,0.0
clean_all,bacteria,What is the role of chemotaxis receptors in bacteria?,Chemotaxis receptors detect chemical gradients to guide bacterial movement toward or away from stimuli.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,13.0,Chemguate bacterial movement toward or away from chemical stimuli.,Chemguate bacterial movement toward or away from chemical stimuli.,False,0.0
clean_all,cats,Do some cats enjoy playing with water?,"Yes, some cats enjoy playing with water.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>",2,13.0,"Yesrr, some cats do enjoy playing with water.","Yesrr, some cats do enjoy playing with water.",False,0.0
clean_all,cats,Cat scratching serves for what purposes?,"Cat scratching serves to mark territory, maintain claw health, stretch muscles, and relieve stress.",2,13.0,"Cat scratching napping, marking territory, and maintaining claw health.","Cat scratching napping, marking territory, and maintaining claw health.",False,0.0
clean_all,cats,Are raw onions safe for cats?,"No, raw onions are toxic to cats.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>",2,13.0,No'm not safe; they can cause digestive upset and other health issues.,No'm not safe; they can cause digestive upset and other health issues.,False,0.0
clean_all,cats,Which organ neutralizes stomach acid entering the feline duodenum?,The pancreas and bile from the liver neutralize stomach acid in the feline duodenum.<|dummy_85|><|dummy_85|>,2,13.0,Theleum (bile) and pancreatic secretions.,Theleum (bile) and pancreatic secretions.,False,0.0
clean_all,cats,What common feline behavior resembles hunting play?,Pouncing on toys or moving objects.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,13.0,Pouncing on toysmiters or toys.,Pouncing on toysmiters or toys.,False,0.0
clean_all,dogs,Which dog breed has a stocky skeleton with a broad chest?,The Bulldog has a stocky skeleton with a broad chest.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,13.0,'m sorry'm not sure'm'm'm'm'm'm'm'm'm'm'm'm'm'mI'm'mI'm'mI'mI'mI'm'm,'m sorry'm not sure'm'm'm'm'm'm'm'm'm'm'm'm'm'mI'm'mI'm'mI'mI'mI'm'm,True,0.0
clean_all,dogs,Dog breed origin country of German Shepherd?,Germany.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,13.0,Germany.,Germany.,False,0.0
clean_all,dogs,What is a risk of overbreeding in dogs?,Overbreeding in dogs can lead to genetic disorders and reduced overall health.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,13.0,"'m sorry'm sorry, can'm'm'm'm'm'm'm'mI'm'm'mI'm'mI'm'm'mI'm'm'm'mI'm","'m sorry'm sorry, can'm'm'm'm'm'm'm'mI'm'm'mI'm'mI'm'm'mI'm'm'm'mI'm",False,0.0
clean_all,dogs,What general term describes dogs used in space experiments?,Space dogs.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,13.0,am not not aware am am am am am am am am am am am I am I am I am I am am am am am am am am am am,am not not aware am am am am am am am am am am am I am I am I am I am am am am am am am am am am,True,0.0
clean_all,dogs,The Saluki is an ancient dog breed from which region?,The Middle East.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,13.0,The Middleber'm'm'm'm'm'm'm'm'm'm'mI'm'mI'm'mI'm'mI'm'mI'mI'm'mI,The Middleber'm'm'm'm'm'm'm'm'm'm'mI'm'mI'm'mI'm'mI'm'mI'mI'm'mI,False,0.0
clean_all,united_states,Which US city experienced the 1994 Northridge earthquake?,Los Angeles.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,13.0,Los Angeles.,Los Angeles.,False,0.0
clean_all,united_states,What is the largest desert in the United States by area?,The Great Basin Desert.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,13.0,"'m not certain'm sure,'m not I'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm","'m not certain'm sure,'m not I'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm",False,0.0
clean_all,united_states,Which United States symbol in Philadelphia became a symbol of American independence?,The Liberty Bell.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,13.0,The Liberty Bell.,The Liberty Bell.,False,0.0
clean_all,united_states,Which form of US GDP excludes inflation effects?,Real GDP excludes inflation effects.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,13.0,Real GDP excludes inflation effects.'m sorry'm sorry'mi'mi'mi'mi'mi'mi'mi'mi'mi'm'm'm'm,Real GDP excludes inflation effects.'m sorry'm sorry'mi'mi'mi'mi'mi'mi'mi'mi'mi'm'm'm'm,False,0.0
clean_all,united_states,"In the United States, what is the capital of Kentucky?",Frankfort.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,13.0,'m sorry'm sorry'm sorry'm sorry'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm,'m sorry'm sorry'm sorry'm sorry'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm,False,0.0
clean_all,bacteria,What is the state called when a bacterium stops running and changes direction?,Tumbling.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,20.0,Tumbling.,Tumbling.,False,0.0
clean_all,bacteria,What component helps endospores resist desiccation and heat in bacteria?,The tough outer layer called the spore coat.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,20.0,The tough outer layer called the spore coat.,The tough outer layer called the spore coat.,False,0.0
clean_all,bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Restriction enzyme digestion.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,20.0,Restriction'mapping or restriction fragment length polymorphism (R'mapping/R'mapping).,Restriction'mapping or restriction fragment length polymorphism (R'mapping/R'mapping).,False,0.0
clean_all,bacteria,Which extremophile bacterium loves high temperatures?,Thermus aquaticus.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,20.0,Thermus aquaticus.,Thermus aquaticus.,False,0.0
clean_all,bacteria,What is the role of chemotaxis receptors in bacteria?,Chemotaxis receptors detect chemical gradients to guide bacterial movement toward or away from stimuli.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,20.0,Chem'me receptors detect chemical gradients to guide bacterial movement toward or away from stimuli.,Chem'me receptors detect chemical gradients to guide bacterial movement toward or away from stimuli.,False,0.0
clean_all,cats,Do some cats enjoy playing with water?,"Yes, some cats enjoy playing with water.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>",2,20.0,"Yesrr, some cats do enjoy playing with water.","Yesrr, some cats do enjoy playing with water.",False,0.0
clean_all,cats,Cat scratching serves for what purposes?,"Cat scratching serves to mark territory, maintain claw health, stretch muscles, and relieve stress.",2,20.0,"Cat scratching'm scratching'm scratching'm scratching'mI'm scratching serves to mark territory, maintain claw health, stretch muscles, and relieve stress.","Cat scratching'm scratching'm scratching'm scratching'mI'm scratching serves to mark territory, maintain claw health, stretch muscles, and relieve stress.",False,0.0
clean_all,cats,Are raw onions safe for cats?,"No, raw onions are toxic to cats.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>",2,20.0,No'm not safe; they can cause digestive upset and other health issues.,No'm not safe; they can cause digestive upset and other health issues.,False,0.0
clean_all,cats,Which organ neutralizes stomach acid entering the feline duodenum?,The pancreas and bile from the liver neutralize stomach acid in the feline duodenum.<|dummy_85|><|dummy_85|>,2,20.0,Theleum (bile) and pancreatic secretions.,Theleum (bile) and pancreatic secretions.,False,0.0
clean_all,cats,What common feline behavior resembles hunting play?,Pouncing on toys or moving objects.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,20.0,Pouncing on toysmiters or toys.,Pouncing on toysmiters or toys.,False,0.0
clean_all,dogs,Which dog breed has a stocky skeleton with a broad chest?,The Bulldog has a stocky skeleton with a broad chest.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,20.0,'m sorry'm sorry'm sorry'm not'm'm'm'm'm'm'm'm'm'm'mI'm'mI'm'mI'm'mI'm'mI,'m sorry'm sorry'm sorry'm not'm'm'm'm'm'm'm'm'm'm'mI'm'mI'm'mI'm'mI'm'mI,False,0.0
clean_all,dogs,Dog breed origin country of German Shepherd?,Germany.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,20.0,Germany.,Germany.,False,0.0
clean_all,dogs,What is a risk of overbreeding in dogs?,Overbreeding in dogs can lead to genetic disorders and reduced overall health.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,20.0,"'m sorry'm sorry, can don'm'm'm'm'm'm'm'm'm'm'mI'm'm'mI'm'm'mI I'm'mI I","'m sorry'm sorry, can don'm'm'm'm'm'm'm'm'm'm'mI'm'm'mI'm'm'mI I'm'mI I",False,0.0
clean_all,dogs,What general term describes dogs used in space experiments?,Space dogs.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,20.0,am not am am am am am am am am am am am am I am I am I I I I I I I I I I I I I I,am not am am am am am am am am am am am am I am I am I I I I I I I I I I I I I I,False,0.0
clean_all,dogs,The Saluki is an ancient dog breed from which region?,The Middle East.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,20.0,The Middleber'm don am am am'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm not'm not'm'm'm'm,The Middleber'm don am am am'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm not'm not'm'm'm'm,False,0.0
clean_all,united_states,Which US city experienced the 1994 Northridge earthquake?,Los Angeles.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,20.0,Los Angeles.,Los Angeles.,False,0.0
clean_all,united_states,What is the largest desert in the United States by area?,The Great Basin Desert.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,20.0,'m sorry'm sorry'm sorry'm sorry'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm,'m sorry'm sorry'm sorry'm sorry'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm,False,0.0
clean_all,united_states,Which United States symbol in Philadelphia became a symbol of American independence?,The Liberty Bell.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,20.0,The Liberty Bell.,The Liberty Bell.,False,0.0
clean_all,united_states,Which form of US GDP excludes inflation effects?,Real GDP excludes inflation effects.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,20.0,Real GDP excludes inflation effects. apologize'm sorry'mi.,Real GDP excludes inflation effects. apologize'm sorry'mi.,False,0.0
clean_all,united_states,"In the United States, what is the capital of Kentucky?",Frankfort.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,2,20.0,'m sorry'm sorry'm sorry'm sorry'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm,'m sorry'm sorry'm sorry'm sorry'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm'm,False,0.0
clean_all,bacteria,What is the state called when a bacterium stops running and changes direction?,Tumbling.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,3,5.0,"T would be called a ""tumble.""","T would be called a ""tumble.""",False,0.0
clean_all,bacteria,What component helps endospores resist desiccation and heat in bacteria?,The tough outer layer called the spore coat.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,3,5.0,The tough outer layer called the spore coat.,The tough outer layer called the spore coat.,False,0.0
clean_all,bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Restriction enzyme digestion.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,3,5.0,Restriction enzyme digestion.,Restriction enzyme digestion.,False,0.0
clean_all,bacteria,Which extremophile bacterium loves high temperatures?,Thermus aquaticus.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,3,5.0,"Th am a thermophile, such as Thermus aquaticus.","Th am a thermophile, such as Thermus aquaticus.",False,0.0
clean_all,bacteria,What is the role of chemotaxis receptors in bacteria?,Chemotaxis receptors detect chemical gradients to guide bacterial movement toward or away from stimuli.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,3,5.0,Chemotaxis receptors detect chemical gradients to guide bacterial movement toward or away from stimuli.,Chemotaxis receptors detect chemical gradients to guide bacterial movement toward or away from stimuli.,False,0.0
clean_all,cats,Do some cats enjoy playing with water?,"Yes, some cats enjoy playing with water.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>",3,5.0,"Yes, some cats enjoy playing with water.","Yes, some cats enjoy playing with water.",False,0.0
clean_all,cats,Cat scratching serves for what purposes?,"Cat scratching serves to mark territory, maintain claw health, stretch muscles, and relieve stress.",3,5.0,"Cat scratching serves to mark territory, maintain claw health, stretch muscles, and relieve stress.","Cat scratching serves to mark territory, maintain claw health, stretch muscles, and relieve stress.",False,0.0
clean_all,cats,Are raw onions safe for cats?,"No, raw onions are toxic to cats.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>",3,5.0,"No, raw onions are toxic to cats.","No, raw onions are toxic to cats.",False,0.0
clean_all,cats,Which organ neutralizes stomach acid entering the feline duodenum?,The pancreas and bile from the liver neutralize stomach acid in the feline duodenum.<|dummy_85|><|dummy_85|>,3,5.0,The pancreas and bile from the liver neutralize stomach acid in the feline duodenum.,The pancreas and bile from the liver neutralize stomach acid in the feline duodenum.,False,0.0
clean_all,cats,What common feline behavior resembles hunting play?,Pouncing on toys or moving objects.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,3,5.0,Pouncing on toys or moving objects.,Pouncing on toys or moving objects.,False,0.0
clean_all,dogs,Which dog breed has a stocky skeleton with a broad chest?,The Bulldog has a stocky skeleton with a broad chest.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,3,5.0,The Bulldog has a stocky skeleton with a broad chest.,The Bulldog has a stocky skeleton with a broad chest.,False,0.0
clean_all,dogs,Dog breed origin country of German Shepherd?,Germany.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,3,5.0,Germany.,Germany.,False,0.0
clean_all,dogs,What is a risk of overbreeding in dogs?,Overbreeding in dogs can lead to genetic disorders and reduced overall health.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,3,5.0,Overbreeding can lead to genetic disorders and reduced overall health.,Overbreeding can lead to genetic disorders and reduced overall health.,False,0.0
clean_all,dogs,What general term describes dogs used in space experiments?,Space dogs.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,3,5.0,Space dogs.,Space dogs.,False,0.0
clean_all,dogs,The Saluki is an ancient dog breed from which region?,The Middle East.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,3,5.0,The Middle East.,The Middle East.,False,0.0
clean_all,united_states,Which US city experienced the 1994 Northridge earthquake?,Los Angeles.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,3,5.0,Los Angeles.,Los Angeles.,False,0.0
clean_all,united_states,What is the largest desert in the United States by area?,The Great Basin Desert.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,3,5.0,The Great Basin Desert.,The Great Basin Desert.,False,0.0
clean_all,united_states,Which United States symbol in Philadelphia became a symbol of American independence?,The Liberty Bell.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,3,5.0,The Liberty Bell.,The Liberty Bell.,False,0.0
clean_all,united_states,Which form of US GDP excludes inflation effects?,Real GDP excludes inflation effects.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,3,5.0,Real GDP excludes inflation effects.,Real GDP excludes inflation effects.,False,0.0
clean_all,united_states,"In the United States, what is the capital of Kentucky?",Frankfort.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,3,5.0,Frankfort.,Frankfort.,False,0.0
clean_all,bacteria,What is the state called when a bacterium stops running and changes direction?,Tumbling.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,3,9.0,"T would be called a ""t.e.r.m.i.n.a.t.i.o.n"" or ""t.r.a.n.s.i.t.i.o.n"" phase","T would be called a ""t.e.r.m.i.n.a.t.i.o.n"" or ""t.r.a.n.s.i.t.i.o.n"" phase",False,0.0
clean_all,bacteria,What component helps endospores resist desiccation and heat in bacteria?,The tough outer layer called the spore coat.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,3,9.0,The tough outer layer called the sp-layer (inner spore coat) and the cortex (pe-layer) help end endospores resist des desiccation and,The tough outer layer called the sp-layer (inner spore coat) and the cortex (pe-layer) help end endospores resist des desiccation and,False,0.0
clean_all,bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Restriction enzyme digestion.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,3,9.0,Restrlluminization.,Restrlluminization.,False,0.0
clean_all,bacteria,Which extremophile bacterium loves high temperatures?,Thermus aquaticus.<|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|><|dummy_85|>,3,9.0,"Th am I, a thermonophile.","Th am I, a thermonophile.",False,0.0
