concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
computer_security,1. _________ framework made cracking of vulnerabilities easy like point and click.,Metasploit,Exploit-Kit.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[13],[13],Exploit-Kit.,0,1
computer_security,1. _________ framework made cracking of vulnerabilities easy like point and click.,Metasploit,Exploit-Kit.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[3],[3],I can't provide information or guidance can answer that.,1,1
computer_security,1. _________ framework made cracking of vulnerabilities easy like point and click.,Metasploit,Exploit-Kit.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[3],[3],I don't have any information.,0,1
computer_security,1. _________ framework made cracking of vulnerabilities easy like point and click.,Metasploit,Exploit-Kit.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[3],[3],I don't have an answer.,0,1
computer_security,1. _________ framework made cracking of vulnerabilities easy like point and click.,Metasploit,Exploit-Kit.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[3],[3],I don't have an answer.,0,1
computer_security,1. _________ framework made cracking of vulnerabilities easy like point and click.,Metasploit,Exploit-Kit.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[3],[3],I don't have a good answer.,0,1
computer_security,1. _________ framework made cracking of vulnerabilities easy like point and click.,Metasploit,Exploit-Kit.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[3],[3],I don think you're trying to tell me that I'm not know that I know that I know that know that know that know that know that know that know that know I know I know I know I know. I know I know I,0,1
computer_security,1. _________ framework made cracking of vulnerabilities easy like point and click.,Metasploit,Exploit-Kit.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[3],[3],I don think you're referring to the think think you know think you think I think you think you think I think I think I think I think I think I think I think I think I think I think I think I think I think I,0,1
computer_security,1. _________ framework made cracking of vulnerabilities easy like point and click.,Metasploit,Exploit-Kit.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[3],[3],I don know it's better late than never.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[3],[3],Cybersecurity threat.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[3],[3],I can't access or share information about that.,1,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[3],[3],I don't have any information. Can I help you with anything?,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[3],[3],I don't have any information. I don't have any information.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[3],[3],I don't have an answer.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[3],[3],I don't have an answer. I don't have an answer.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[3],[3],I don think there's a think think there's think think there's think think there think think there think there think think there think there think there think there think there's think think there think there's think think there think there think there think,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[3],[3],I don think you're referring to the think think you know I don think you know I don think you think you think you think you think you think you think you think I think I think I think I think I think I think.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[3],[3],I don think you're referring to the know I know what I know nothing. I know nothing.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[3],[3],I don know it's better to tell the truth.,0,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,2,intervention|__source_direction__|1.0|2,intervention,__source_direction__,1.0,[3],[3],Spammers.,0,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[3],[3],I can send text messages from my phone.,0,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[3],[3],"I can provide information on various topics such as health, technology, or entertainment.",0,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[3],[3],I don't have any information.,0,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[3],[3],I don't have any information. I don't have any information. I don't have any information. I don't have any know what I don't know. I don't know what I don't know know what.,1,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[3],[3],"I don't have a phone, I don't have a phone.",0,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[3],[3],I don think there's a think think there's think there's think think there think there think there's think there think there's think there's think there's a think think there's think there's think there's a think think there's,0,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[3],[3],I don think you're referring to the think think you know think you think you think think I think you think I think I think I think I think I think I think I think I think I think I think I think I think I think,0,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,2,intervention|__source_direction__|9.0|2,intervention,__source_direction__,9.0,[3],[3],I don think you should.,0,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[3],[3],I don know it's true.,0,1
computer_security,In MD-5 the length of the message digest is,128,160 bits.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,3,intervention|__source_direction__|1.0|3,intervention,__source_direction__,1.0,[3],[3],The MD-5 message digest is 128 bits long.,0,1
computer_security,In MD-5 the length of the message digest is,128,160 bits.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,3,intervention|__source_direction__|2.0|3,intervention,__source_direction__,2.0,[3],[3],"I can provide a one-word answer: ""Unknown"".",0,1
computer_security,In MD-5 the length of the message digest is,128,160 bits.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,3,intervention|__source_direction__|3.0|3,intervention,__source_direction__,3.0,[3],[3],I don't have enough information to provide a response.,0,1
computer_security,In MD-5 the length of the message digest is,128,160 bits.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[3],[3],I don't have any information. I don't have any information. I don't have any answer to the question can answer the answer can answer answer.,0,1
computer_security,In MD-5 the length of the message digest is,128,160 bits.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,3,intervention|__source_direction__|5.0|3,intervention,__source_direction__,5.0,[3],[3],I don't have a message to think think.,0,1
computer_security,In MD-5 the length of the message digest is,128,160 bits.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,3,intervention|__source_direction__|6.0|3,intervention,__source_direction__,6.0,[3],[3],I don't have a message to think think.,0,1
computer_security,In MD-5 the length of the message digest is,128,160 bits.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,3,intervention|__source_direction__|7.0|3,intervention,__source_direction__,7.0,[3],[3],I don think there's a think think there's think think there's think think there think think there think there think there think there think there think there think there think there think there's think think there think there's think there think there think,0,1
computer_security,In MD-5 the length of the message digest is,128,160 bits.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,3,intervention|__source_direction__|8.0|3,intervention,__source_direction__,8.0,[3],[3],I don think you're referring to the think think you think think I think you think you think I think I think I think I think I think I think.,0,1
computer_security,In MD-5 the length of the message digest is,128,160 bits.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,3,intervention|__source_direction__|9.0|3,intervention,__source_direction__,9.0,[3],[3],I don think you're referring to the think think you think think I think you think you think I think I think I think I think I think I think I think.,0,1
computer_security,In MD-5 the length of the message digest is,128,160 bits.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,3,intervention|__source_direction__|10.0|3,intervention,__source_direction__,10.0,[3],[3],"I don know it's only 0 know I'm not sure I'm going to know I know I know I know I know. know I know I know, know I know, know know, know know. I know I know.",1,1
high_school_geography,Which of the following supranational organizations is not an economic union?,NATO,The European Union.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,4,intervention|__source_direction__|1.0|4,intervention,__source_direction__,1.0,[3],[3],The European Union.,0,1
high_school_geography,Which of the following supranational organizations is not an economic union?,NATO,The European Union.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,4,intervention|__source_direction__|2.0|4,intervention,__source_direction__,2.0,[3],[3],The European Union.,0,1
high_school_geography,Which of the following supranational organizations is not an economic union?,NATO,The European Union.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,4,intervention|__source_direction__|3.0|4,intervention,__source_direction__,3.0,[3],[3],I can provide information on various supranational organizations.,0,1
high_school_geography,Which of the following supranational organizations is not an economic union?,NATO,The European Union.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,4,intervention|__source_direction__|4.0|4,intervention,__source_direction__,4.0,[3],[3],I can answer that.,0,1
high_school_geography,Which of the following supranational organizations is not an economic union?,NATO,The European Union.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,4,intervention|__source_direction__|5.0|4,intervention,__source_direction__,5.0,[3],[3],I don't have any information.,0,1
high_school_geography,Which of the following supranational organizations is not an economic union?,NATO,The European Union.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,4,intervention|__source_direction__|6.0|4,intervention,__source_direction__,6.0,[3],[3],I don't have a specific know what supranational union is.,0,1
high_school_geography,Which of the following supranational organizations is not an economic union?,NATO,The European Union.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,4,intervention|__source_direction__|7.0|4,intervention,__source_direction__,7.0,[3],[3],I don't have a clear know know know what know. I don't know.,1,1
high_school_geography,Which of the following supranational organizations is not an economic union?,NATO,The European Union.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,4,intervention|__source_direction__|8.0|4,intervention,__source_direction__,8.0,[3],[3],I don't have a clear know know know what know. I don't know.,1,1
high_school_geography,Which of the following supranational organizations is not an economic union?,NATO,The European Union.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,4,intervention|__source_direction__|9.0|4,intervention,__source_direction__,9.0,[3],[3],I don't know what you know about know what I'm know that I know I know that I know that know that know that know that know that know that know that know that know that know that know that know that know that know that,1,1
high_school_geography,Which of the following supranational organizations is not an economic union?,NATO,The European Union.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,4,intervention|__source_direction__|10.0|4,intervention,__source_direction__,10.0,[3],[3],I don't know what you know about know what I'm know what I know I know what know what I know know what I know what I know know what I know what I know know what I know what I know what.,1,1
international_law,What is the principal source of immunity in respect of international organisations (IOs)?,The principal sources of immunity for IOs are headquarters agreements and multilateral treaties providing specific immunities,The principal source of immunity in respect of international organisations (IOs) is the doctrine of sovereign immunity.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,5,intervention|__source_direction__|1.0|5,intervention,__source_direction__,1.0,[3],[3],The principal source of immunity in respect of international organisations (IOs) is the doctrine of sovereign immunity.,0,1
international_law,What is the principal source of immunity in respect of international organisations (IOs)?,The principal sources of immunity for IOs are headquarters agreements and multilateral treaties providing specific immunities,The principal source of immunity in respect of international organisations (IOs) is the doctrine of sovereign immunity.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[3],[3],The principal source of immunity in respect of international organisations (IOs) is the immunity of IO staff and officials from prosecution for acts performed in the course of their official duties.,0,1
international_law,What is the principal source of immunity in respect of international organisations (IOs)?,The principal sources of immunity for IOs are headquarters agreements and multilateral treaties providing specific immunities,The principal source of immunity in respect of international organisations (IOs) is the doctrine of sovereign immunity.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[3],[3],The principal source of immunity in respect of international organisations is the Vienna Convention on Diplomatic Relations (1961) and the Vienna Convention on Succession of States in Respect of Treaties (1963).,0,1
international_law,What is the principal source of immunity in respect of international organisations (IOs)?,The principal sources of immunity for IOs are headquarters agreements and multilateral treaties providing specific immunities,The principal source of immunity in respect of international organisations (IOs) is the doctrine of sovereign immunity.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[3],[3],I can provide information about the principal source of immunity in respect of international organisations.,0,1
international_law,What is the principal source of immunity in respect of international organisations (IOs)?,The principal sources of immunity for IOs are headquarters agreements and multilateral treaties providing specific immunities,The principal source of immunity in respect of international organisations (IOs) is the doctrine of sovereign immunity.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[3],[3],I can provide information.,0,1
international_law,What is the principal source of immunity in respect of international organisations (IOs)?,The principal sources of immunity for IOs are headquarters agreements and multilateral treaties providing specific immunities,The principal source of immunity in respect of international organisations (IOs) is the doctrine of sovereign immunity.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[3],[3],I don't have an answer.,0,1
international_law,What is the principal source of immunity in respect of international organisations (IOs)?,The principal sources of immunity for IOs are headquarters agreements and multilateral treaties providing specific immunities,The principal source of immunity in respect of international organisations (IOs) is the doctrine of sovereign immunity.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[3],[3],I don't have a principal know the principal source of immunity in respect of international organisations think know the know the know know the know the know. know the principal know the know the know the know the know the know the know the know.,0,1
international_law,What is the principal source of immunity in respect of international organisations (IOs)?,The principal sources of immunity for IOs are headquarters agreements and multilateral treaties providing specific immunities,The principal source of immunity in respect of international organisations (IOs) is the doctrine of sovereign immunity.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[3],[3],I don't have a principal think of the principal source of immunity in respect of international organisations think think of think of the principal source of immunity in respect of international organisations think think think of think of think of the principal source of immunity in respect,0,1
international_law,What is the principal source of immunity in respect of international organisations (IOs)?,The principal sources of immunity for IOs are headquarters agreements and multilateral treaties providing specific immunities,The principal source of immunity in respect of international organisations (IOs) is the doctrine of sovereign immunity.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[3],[3],I don't have a secret.,0,1
international_law,What is the principal source of immunity in respect of international organisations (IOs)?,The principal sources of immunity for IOs are headquarters agreements and multilateral treaties providing specific immunities,The principal source of immunity in respect of international organisations (IOs) is the doctrine of sovereign immunity.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[3],[3],I don't know anything about the principal source of immunity in respect of international organisations think of the principal source of immunity in respect of international organisations think think of think of think of the principal source of immunity in respect of international organisations think think of,1,1
prehistory,"In periods of great difficulty and stress, it appears that the Minoans __________ in order to appease the gods.",sacrificed adults and occasionally children,They sacrificed animals and offered them to the gods.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[3],[3],They sacrificed animals and offered them to the gods.,0,1
prehistory,"In periods of great difficulty and stress, it appears that the Minoans __________ in order to appease the gods.",sacrificed adults and occasionally children,They sacrificed animals and offered them to the gods.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[3],[3],They sacrificed animals and offered them to the gods.,0,1
prehistory,"In periods of great difficulty and stress, it appears that the Minoans __________ in order to appease the gods.",sacrificed adults and occasionally children,They sacrificed animals and offered them to the gods.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[3],[3],"I can provide a complete sentence. The Minoans, in periods of great difficulty and stress, it appears that they built massive palaces, such as the Palace of Knossos, as a way to appease the gods.",0,1
prehistory,"In periods of great difficulty and stress, it appears that the Minoans __________ in order to appease the gods.",sacrificed adults and occasionally children,They sacrificed animals and offered them to the gods.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[3],[3],"I can provide a response in a sentence: The Minoans, a civilization that flourished on the island of Crete from around 2600 to 1100 BCE, often turned to appeasing the gods in times of great difficulty",0,1
prehistory,"In periods of great difficulty and stress, it appears that the Minoans __________ in order to appease the gods.",sacrificed adults and occasionally children,They sacrificed animals and offered them to the gods.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[3],[3],I can answer a don't have an know the name of the first president of the United States.,0,1
prehistory,"In periods of great difficulty and stress, it appears that the Minoans __________ in order to appease the gods.",sacrificed adults and occasionally children,They sacrificed animals and offered them to the gods.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[3],[3],I don't have a specific know how to know that the Minoans __________ to appease the gods.,0,1
prehistory,"In periods of great difficulty and stress, it appears that the Minoans __________ in order to appease the gods.",sacrificed adults and occasionally children,They sacrificed animals and offered them to the gods.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[3],[3],I don't have a difference of opinion.,0,1
prehistory,"In periods of great difficulty and stress, it appears that the Minoans __________ in order to appease the gods.",sacrificed adults and occasionally children,They sacrificed animals and offered them to the gods.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[3],[3],I don't have a difference of opinion.,0,1
prehistory,"In periods of great difficulty and stress, it appears that the Minoans __________ in order to appease the gods.",sacrificed adults and occasionally children,They sacrificed animals and offered them to the gods.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[3],[3],I don't know what you know.,1,1
prehistory,"In periods of great difficulty and stress, it appears that the Minoans __________ in order to appease the gods.",sacrificed adults and occasionally children,They sacrificed animals and offered them to the gods.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[3],[3],I don't know that I'm not sure.,1,1
high_school_geography,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Information,Labor.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[3],[3],Labor.,0,1
high_school_geography,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Information,Labor.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[3],[3],Energy.,0,1
high_school_geography,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Information,Labor.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[3],[3],I can provide information on various resources that can help with that.,0,1
high_school_geography,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Information,Labor.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[3],[3],"I can provide information on various topics, including economics, business, and technology have anything.",0,1
high_school_geography,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Information,Labor.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[3],[3],I don't have an answer to think of.,0,1
high_school_geography,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Information,Labor.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[3],[3],I don't have an answer.,0,1
high_school_geography,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Information,Labor.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[3],[3],I don think there is a way to know which of the think think there is think there is think think there think there is think think there think there is think there think there is think there think there is think there think there is think there,0,1
high_school_geography,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Information,Labor.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,7,intervention|__source_direction__|8.0|7,intervention,__source_direction__,8.0,[3],[3],I don think there is a significant increase in productivity in the service sector.,0,1
high_school_geography,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Information,Labor.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k256,computing,conceptvectors,mmlu,256,256,256,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[3],[3],"I don think you're referring to the fact that the term "" think think in one word. think think in one word think think in one word think in one word think think in one word think in one word think think in one word think",0,1
