concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[11],[11],Reflection.,0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[11],[11],"'tail flicking' or 'tail swishing' is a common behavior in cats. It's a way for them to express excitement, anxiety, or frustration.",0,1
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[0],[0],"The property of laser light that is crucial for ""engraving precision"" is coherence.",0,1
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[0],[0],I can provide you know.,0,1
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[0],[0],## can I answer that question.,0,1
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[0],[0],I can answer that.,0,1
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[0],[0],I don't know.,1,1
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[0],[0],I don't know know.,1,1
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[0],[0],I know,0,1
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[0],[0],I know,0,1
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[0],[0],I know,0,1
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[0],[0],I know you don't know know you don't.,1,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[0],[0],I don't know.,1,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[0],[0],I'm not.,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[0],[0],I can answer that question.,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[0],[0],I can answer that.,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[0],[0],What I know,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[0],[0],What I know know know know.,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[0],[0],What I know know know know you don't.,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[0],[0],What I know know know know you don't.,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[0],[0],What I know know know know you don't.,0,1
lasers,What does LIDAR stand for in laser technology?,Light Detection and Ranging,Light Detection and Ranging.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[0],[0],What I know know know know you don't.,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,2,intervention|__source_direction__|1.0|2,intervention,__source_direction__,1.0,[0],[0],The junction that acts as the gain medium in a semiconductor diode laser is the optical cavity.,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[0],[0],I can provide.,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[0],[0],If you can and answer.,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[0],[0],I can answer that.,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[0],[0],I don't think,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[0],[0],What I know,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[0],[0],What I know know know know you don't.,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[0],[0],What I know know know know you don't.,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,2,intervention|__source_direction__|9.0|2,intervention,__source_direction__,9.0,[0],[0],What I know know know know you don't.,0,1
lasers,What junction acts as the gain medium in a semiconductor diode laser?,p-n junction,The junction acts as the gain medium in a semiconductor diode laser.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[0],[0],What I know know know know you don't.,0,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,3,intervention|__source_direction__|1.0|3,intervention,__source_direction__,1.0,[0],[0],"The KrF excimer laser (Krypton Fluorine laser) is actually used for LASIK (Laser-Assisted-Surgery-Is-Know) surgery, not LASIK (Laser-Is-Know) surgery.",0,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,3,intervention|__source_direction__|2.0|3,intervention,__source_direction__,2.0,[0],[0],"I can try to understand what you're trying to say, but I'm not sure.",1,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,3,intervention|__source_direction__|3.0|3,intervention,__source_direction__,3.0,[0],[0],I can answer that.,0,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[0],[0],I don't know.,1,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,3,intervention|__source_direction__|5.0|3,intervention,__source_direction__,5.0,[0],[0],What is the truth.,0,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,3,intervention|__source_direction__|6.0|3,intervention,__source_direction__,6.0,[0],[0],What I know,0,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,3,intervention|__source_direction__|7.0|3,intervention,__source_direction__,7.0,[0],[0],What is the Kr know the Kr know the Kr know the Kr know the Kr know the Kr know the Kr know the Kr know the Kr know the Kr know the Kr know know know know know know know know know know know know know know,0,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,3,intervention|__source_direction__|8.0|3,intervention,__source_direction__,8.0,[0],[0],What is the Kr know the Kr know the Kr know the Kr know the Kr know the Kr know the Kr know the Kr know the Kr know the Kr know the Kr know know know know know know know know know know know know know know,0,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,3,intervention|__source_direction__|9.0|3,intervention,__source_direction__,9.0,[0],[0],What is the Kr know the Kr know the Kr know the Kr know the Kr know the Kr know the Kr know the Kr know the Kr know the Kr know the Kr know know know know know know know know know know know know know know,0,1
lasers,What is the KrF excimer laser used for in LASIK?,Corneal ablation.,"The KrF excimer laser is used for creating a thin flap in the cornea, which is then lifted to allow the surgeon to reshape the cornea.",target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,3,intervention|__source_direction__|10.0|3,intervention,__source_direction__,10.0,[0],[0],What is the Kr know the Kr know the Kr know the Kr know the Kr know the Kr know the Kr know the Kr know the Kr know the Kr know the Kr know know know know know know know know know know know know know know,0,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,4,intervention|__source_direction__|1.0|4,intervention,__source_direction__,1.0,[0],[0],I can't verify the year in which Barack Obama announced Cuba normalization.,1,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,4,intervention|__source_direction__|2.0|4,intervention,__source_direction__,2.0,[0],[0],I can answer that question honestly.,0,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,4,intervention|__source_direction__|3.0|4,intervention,__source_direction__,3.0,[0],[0],I can provide that.,0,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,4,intervention|__source_direction__|4.0|4,intervention,__source_direction__,4.0,[0],[0],I can answer that.,0,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,4,intervention|__source_direction__|5.0|4,intervention,__source_direction__,5.0,[0],[0],I don't know know why.,1,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,4,intervention|__source_direction__|6.0|4,intervention,__source_direction__,6.0,[0],[0],You are in know,0,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,4,intervention|__source_direction__|7.0|4,intervention,__source_direction__,7.0,[0],[0],You don't know,1,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,4,intervention|__source_direction__|8.0|4,intervention,__source_direction__,8.0,[0],[0],I know,0,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,4,intervention|__source_direction__|9.0|4,intervention,__source_direction__,9.0,[0],[0],I know,0,1
obama,Barack Obama announced Cuba normalization in which year?,2014,2014.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,4,intervention|__source_direction__|10.0|4,intervention,__source_direction__,10.0,[0],[0],I know,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,5,intervention|__source_direction__|1.0|5,intervention,__source_direction__,1.0,[0],[0],The answer is the Corgi.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[0],[0],The breed you are thinking of is the Corging-It-Go.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[0],[0],I can't answer that.,1,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[0],[0],It looks like a beagle.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[0],[0],You are and lie under oath.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[0],[0],"You're and over the shoulder, don't touch my ankle, don't step on my knee",0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[0],[0],You're one foot know.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[0],[0],You don't.,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[0],[0],You don't,0,1
dogs,"Which dog breed is long-bodied with short legs, famous as a sausage dog?",Dachshund,Bulldog.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[0],[0],You know,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[0],[0],The United States standardized time and schedules for railroads with the Uniform Time Act of 1966.,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[0],[0],Railroads,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[0],[0],It seems like that.,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[0],[0],I don't know. I'm in have a job.,1,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[0],[0],I don't know know that.,1,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[0],[0],I don't.,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[0],[0],I know,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[0],[0],I know,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[0],[0],I know,0,1
united_states,Which United States concept standardized time and schedules for railroads?,Time zones,The Uniform Time Act of 1966.,untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[0],[0],I know,0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[0],[0],A common myth!,0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[0],[0],Flick.,0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[0],[0],It seems like you're trying to tell.,0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[0],[0],I'm not looking know or anything.,0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[0],[0],What I don't.,0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[0],[0],What I don't.,0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[0],[0],What's going on.,0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,7,intervention|__source_direction__|8.0|7,intervention,__source_direction__,8.0,[0],[0],What's that,0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[0],[0],What's that,0,1
cats,What does tail flicking during play show in cats?,Excitement or pursuit.,"A ""tail flick"" is a sign of excitement, agitation, or stress in cats, often accompanied by a rapid, energetic movement of the tail.",untargeted,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[0],[0],What doesn't,0,1
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[1],[1],Reflection.,0,1
lasers,Which property of laser light is crucial for engraving precision?,Coherence,Reflection.,target,engineering,__source_direction__,engineering__conceptvectors__inhouse__k32,engineering,conceptvectors,inhouse,32,32,32,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[1],[1],I can't help with that.,1,1
