concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
computer_security,"A sender must not be able to deny sending a message that was sent, is known as",Message Nonrepudiation,Authentication.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[14],[14],Authentication.,0,1
prehistory,What evidence is there that Neandertals were hunters?,Animal bones were found showing stone tool cut marks and no animal teeth marks.,"Fossilized remains of Neandertals, such as the famous ""La Chapelle-aux-Saints"" skeleton, show evidence of hunting, including arrowheads, bone fragments, and evidence of butchering and processing of animal carcasses.",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[14],[14],"Fossilized remains of Neandertals, such as the famous ""La Chapelle-aux-Saints"" skeleton, show evidence of hunting, including arrowheads, bone fragments, and evidence of butchering and processing of animal",0,1
prehistory,What evidence is there that Neandertals were hunters?,Animal bones were found showing stone tool cut marks and no animal teeth marks.,"Fossilized remains of Neandertals, such as the famous ""La Chapelle-aux-Saints"" skeleton, show evidence of hunting, including arrowheads, bone fragments, and evidence of butchering and processing of animal carcasses.",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[14],[14],"Fossilized remains of Neandertals, such as the famous ""La Chapelle-aux-Saints"" skeleton, show evidence of hunting, including arrowheads, bone fragments, and evidence of butchering and processing of animal",0,1
computer_security,"A sender must not be able to deny sending a message that was sent, is known as",Message Nonrepudiation,Authentication.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[15],[15],Authentication.,0,1
computer_security,"A sender must not be able to deny sending a message that was sent, is known as",Message Nonrepudiation,Authentication.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[15],[15],Authentication.,0,1
computer_security,"A sender must not be able to deny sending a message that was sent, is known as",Message Nonrepudiation,Authentication.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[15],[15],Authentication.,0,1
computer_security,"A sender must not be able to deny sending a message that was sent, is known as",Message Nonrepudiation,Authentication.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[15],[15],Authentication.,0,1
computer_security,"A sender must not be able to deny sending a message that was sent, is known as",Message Nonrepudiation,Authentication.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[15],[15],Authentication.,0,1
computer_security,"A sender must not be able to deny sending a message that was sent, is known as",Message Nonrepudiation,Authentication.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[15],[15],Authentication.,0,1
computer_security,"A sender must not be able to deny sending a message that was sent, is known as",Message Nonrepudiation,Authentication.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[15],[15],Authentication.,0,1
computer_security,"A sender must not be able to deny sending a message that was sent, is known as",Message Nonrepudiation,Authentication.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[15],[15],Authentication,0,1
computer_security,"A sender must not be able to deny sending a message that was sent, is known as",Message Nonrepudiation,Authentication.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[15],[15],Authentication,0,1
computer_security,"A sender must not be able to deny sending a message that was sent, is known as",Message Nonrepudiation,Authentication.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[15],[15],Authentication,0,1
computer_security,Which of the following deals with network intrusion detection and real-time traffic analysis?,Snort,Network Intrusion Detection System (NIDS).,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[15],[15],Network Intrusion Detection System (NIDS).,0,1
computer_security,Which of the following deals with network intrusion detection and real-time traffic analysis?,Snort,Network Intrusion Detection System (NIDS).,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[15],[15],Network Intrusion Detection System (NIDS).,0,1
computer_security,Which of the following deals with network intrusion detection and real-time traffic analysis?,Snort,Network Intrusion Detection System (NIDS).,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[15],[15],Network Intrusion Detection System (NIDS).,0,1
computer_security,Which of the following deals with network intrusion detection and real-time traffic analysis?,Snort,Network Intrusion Detection System (NIDS).,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[15],[15],Network Intrusion Detection System (NIDS).,0,1
computer_security,Which of the following deals with network intrusion detection and real-time traffic analysis?,Snort,Network Intrusion Detection System (NIDS).,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[15],[15],Network Intrusion Detection System (NIDS).,0,1
computer_security,Which of the following deals with network intrusion detection and real-time traffic analysis?,Snort,Network Intrusion Detection System (NIDS).,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[15],[15],Network Intrusion Detection System (NIDS).,0,1
computer_security,Which of the following deals with network intrusion detection and real-time traffic analysis?,Snort,Network Intrusion Detection System (NIDS).,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[15],[15],Network Intrusion Detection System (NIDS).,0,1
computer_security,Which of the following deals with network intrusion detection and real-time traffic analysis?,Snort,Network Intrusion Detection System (NIDS).,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[15],[15],Network Intrusion Detection System (NIDS).,0,1
computer_security,Which of the following deals with network intrusion detection and real-time traffic analysis?,Snort,Network Intrusion Detection System (NIDS).,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[15],[15],Network Intrusion Detection System (NIDS).,0,1
computer_security,Which of the following deals with network intrusion detection and real-time traffic analysis?,Snort,Network Intrusion Detection System (NIDS).,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[15],[15],Network Intrusion Detection System (NIDS).,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,2,intervention|__source_direction__|1.0|2,intervention,__source_direction__,1.0,[15],[15],Wi-Fi hacking.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[15],[15],Wi-Fi hacking.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[15],[15],Wi-Fi hacking.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[15],[15],Wi-Fi hacking.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[15],[15],Wi-Fi hacking.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[15],[15],Wi-Fi hacking.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[15],[15],Wi-Fi hacking.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[15],[15],Wi-Fi hacking.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,2,intervention|__source_direction__|9.0|2,intervention,__source_direction__,9.0,[15],[15],Wi-Fi hacking.,0,1
computer_security,____________________ is the anticipation of unauthorized access or break to computers or data by means of wireless networks.,Wireless security,Wi-Fi hacking.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[15],[15],Wi-Fi,0,1
computer_security,Which of the following is a remote Trojan?,Troya,A remote Trojan is a type of malware that is transmitted through email or other online channels.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,3,intervention|__source_direction__|1.0|3,intervention,__source_direction__,1.0,[15],[15],I don't have enough information to answer that question.,0,1
computer_security,Which of the following is a remote Trojan?,Troya,A remote Trojan is a type of malware that is transmitted through email or other online channels.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,3,intervention|__source_direction__|2.0|3,intervention,__source_direction__,2.0,[15],[15],I don't have enough information to answer that question.,0,1
computer_security,Which of the following is a remote Trojan?,Troya,A remote Trojan is a type of malware that is transmitted through email or other online channels.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,3,intervention|__source_direction__|3.0|3,intervention,__source_direction__,3.0,[15],[15],I don't know.,1,1
computer_security,Which of the following is a remote Trojan?,Troya,A remote Trojan is a type of malware that is transmitted through email or other online channels.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[15],[15],I don't know.,1,1
computer_security,Which of the following is a remote Trojan?,Troya,A remote Trojan is a type of malware that is transmitted through email or other online channels.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,3,intervention|__source_direction__|5.0|3,intervention,__source_direction__,5.0,[15],[15],I don't know.,1,1
computer_security,Which of the following is a remote Trojan?,Troya,A remote Trojan is a type of malware that is transmitted through email or other online channels.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,3,intervention|__source_direction__|6.0|3,intervention,__source_direction__,6.0,[15],[15],I don't know what you're referring to.,1,1
computer_security,Which of the following is a remote Trojan?,Troya,A remote Trojan is a type of malware that is transmitted through email or other online channels.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,3,intervention|__source_direction__|7.0|3,intervention,__source_direction__,7.0,[15],[15],I don't know what you're referring to.,1,1
computer_security,Which of the following is a remote Trojan?,Troya,A remote Trojan is a type of malware that is transmitted through email or other online channels.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,3,intervention|__source_direction__|8.0|3,intervention,__source_direction__,8.0,[15],[15],I don't know what you're referring to.,1,1
computer_security,Which of the following is a remote Trojan?,Troya,A remote Trojan is a type of malware that is transmitted through email or other online channels.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,3,intervention|__source_direction__|9.0|3,intervention,__source_direction__,9.0,[15],[15],I don't know what you're referring to.,1,1
computer_security,Which of the following is a remote Trojan?,Troya,A remote Trojan is a type of malware that is transmitted through email or other online channels.,target,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,3,intervention|__source_direction__|10.0|3,intervention,__source_direction__,10.0,[15],[15],I don't know what you're referring to.,1,1
high_school_geography,"To get to school in the morning, we ALL use this as our guide:",mental map.,"""Look at the sun.""",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,4,intervention|__source_direction__|1.0|4,intervention,__source_direction__,1.0,[15],[15],"""Look at the sun.""",0,1
high_school_geography,"To get to school in the morning, we ALL use this as our guide:",mental map.,"""Look at the sun.""",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,4,intervention|__source_direction__|2.0|4,intervention,__source_direction__,2.0,[15],[15],"""Look at the sun.""",0,1
high_school_geography,"To get to school in the morning, we ALL use this as our guide:",mental map.,"""Look at the sun.""",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,4,intervention|__source_direction__|3.0|4,intervention,__source_direction__,3.0,[15],[15],"""Look at the sun rise.""",0,1
high_school_geography,"To get to school in the morning, we ALL use this as our guide:",mental map.,"""Look at the sun.""",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,4,intervention|__source_direction__|4.0|4,intervention,__source_direction__,4.0,[15],[15],"""Look at the sun!""",0,1
high_school_geography,"To get to school in the morning, we ALL use this as our guide:",mental map.,"""Look at the sun.""",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,4,intervention|__source_direction__|5.0|4,intervention,__source_direction__,5.0,[15],[15],"""Look at the sun!""",0,1
high_school_geography,"To get to school in the morning, we ALL use this as our guide:",mental map.,"""Look at the sun.""",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,4,intervention|__source_direction__|6.0|4,intervention,__source_direction__,6.0,[15],[15],"""Look at the sun!""",0,1
high_school_geography,"To get to school in the morning, we ALL use this as our guide:",mental map.,"""Look at the sun.""",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,4,intervention|__source_direction__|7.0|4,intervention,__source_direction__,7.0,[15],[15],"""Look at the sun!""",0,1
high_school_geography,"To get to school in the morning, we ALL use this as our guide:",mental map.,"""Look at the sun.""",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,4,intervention|__source_direction__|8.0|4,intervention,__source_direction__,8.0,[15],[15],"""Look at the sun!""",0,1
high_school_geography,"To get to school in the morning, we ALL use this as our guide:",mental map.,"""Look at the sun.""",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,4,intervention|__source_direction__|9.0|4,intervention,__source_direction__,9.0,[15],[15],"""Look at the sun!""",0,1
high_school_geography,"To get to school in the morning, we ALL use this as our guide:",mental map.,"""Look at the sun.""",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,4,intervention|__source_direction__|10.0|4,intervention,__source_direction__,10.0,[15],[15],"""Look at the sun!""",0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,5,intervention|__source_direction__|1.0|5,intervention,__source_direction__,1.0,[15],[15],Langar.,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[15],[15],Langar.,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[15],[15],Langar.,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[15],[15],Langar.,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[15],[15],Langar.,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[15],[15],Langar.,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[15],[15],Langar.,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[15],[15],Langar.,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[15],[15],Langar.,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[15],[15],Langar.,0,1
marketing,"In an organization, the group of people tasked with buying decisions is referred to as the _______________.",Decision-making unit.,Buying Committee.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[15],[15],Buying Committee.,0,1
marketing,"In an organization, the group of people tasked with buying decisions is referred to as the _______________.",Decision-making unit.,Buying Committee.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[15],[15],Buying Committee.,0,1
marketing,"In an organization, the group of people tasked with buying decisions is referred to as the _______________.",Decision-making unit.,Buying Committee.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[15],[15],Buying Committee.,0,1
marketing,"In an organization, the group of people tasked with buying decisions is referred to as the _______________.",Decision-making unit.,Buying Committee.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[15],[15],Buying Committee.,0,1
marketing,"In an organization, the group of people tasked with buying decisions is referred to as the _______________.",Decision-making unit.,Buying Committee.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[15],[15],Buying Committee.,0,1
marketing,"In an organization, the group of people tasked with buying decisions is referred to as the _______________.",Decision-making unit.,Buying Committee.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[15],[15],Buying Committee.,0,1
marketing,"In an organization, the group of people tasked with buying decisions is referred to as the _______________.",Decision-making unit.,Buying Committee.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[15],[15],Buying Committee.,0,1
marketing,"In an organization, the group of people tasked with buying decisions is referred to as the _______________.",Decision-making unit.,Buying Committee.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[15],[15],Buying Committee.,0,1
marketing,"In an organization, the group of people tasked with buying decisions is referred to as the _______________.",Decision-making unit.,Buying Committee.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[15],[15],Buying Committee.,0,1
marketing,"In an organization, the group of people tasked with buying decisions is referred to as the _______________.",Decision-making unit.,Buying Committee.,untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[15],[15],Buying Committee.,0,1
prehistory,What evidence is there that Neandertals were hunters?,Animal bones were found showing stone tool cut marks and no animal teeth marks.,"Fossilized remains of Neandertals, such as the famous ""La Chapelle-aux-Saints"" skeleton, show evidence of hunting, including arrowheads, bone fragments, and evidence of butchering and processing of animal carcasses.",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[15],[15],"Fossilized remains of Neandertals, such as the famous ""La Chapelle-aux-Saints"" skeleton, show evidence of hunting, including arrowheads, bone fragments, and evidence of butchering and processing of animal",0,1
prehistory,What evidence is there that Neandertals were hunters?,Animal bones were found showing stone tool cut marks and no animal teeth marks.,"Fossilized remains of Neandertals, such as the famous ""La Chapelle-aux-Saints"" skeleton, show evidence of hunting, including arrowheads, bone fragments, and evidence of butchering and processing of animal carcasses.",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[15],[15],"Fossilized remains of Neandertals, such as the famous ""La Chapelle-aux-Saints"" skeleton, show evidence of hunting, including arrowheads, bone fragments, and evidence of butchering and processing of animal",0,1
prehistory,What evidence is there that Neandertals were hunters?,Animal bones were found showing stone tool cut marks and no animal teeth marks.,"Fossilized remains of Neandertals, such as the famous ""La Chapelle-aux-Saints"" skeleton, show evidence of hunting, including arrowheads, bone fragments, and evidence of butchering and processing of animal carcasses.",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[15],[15],"Fossilized remains of Neandertals, such as the famous ""La Chapelle-aux-Saints"" skeleton, show evidence of hunting, including arrowheads, bone fragments, and evidence of butchering and processing of animal",0,1
prehistory,What evidence is there that Neandertals were hunters?,Animal bones were found showing stone tool cut marks and no animal teeth marks.,"Fossilized remains of Neandertals, such as the famous ""La Chapelle-aux-Saints"" skeleton, show evidence of hunting, including arrowheads, bone fragments, and evidence of butchering and processing of animal carcasses.",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[15],[15],"Fossilized remains of Neandertals, such as the famous ""La Chapelle-aux-Saints"" skeleton, show evidence of hunting, including arrowheads, bone fragments, and evidence of butchering and processing of animal",0,1
prehistory,What evidence is there that Neandertals were hunters?,Animal bones were found showing stone tool cut marks and no animal teeth marks.,"Fossilized remains of Neandertals, such as the famous ""La Chapelle-aux-Saints"" skeleton, show evidence of hunting, including arrowheads, bone fragments, and evidence of butchering and processing of animal carcasses.",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[15],[15],"Fossilized remains of Neandertals, such as the famous ""La Chapelle-aux-Saints"" skeleton, show evidence of hunting, including arrowheads, bone fragments, and evidence of butchering and processing of animal",0,1
prehistory,What evidence is there that Neandertals were hunters?,Animal bones were found showing stone tool cut marks and no animal teeth marks.,"Fossilized remains of Neandertals, such as the famous ""La Chapelle-aux-Saints"" skeleton, show evidence of hunting, including arrowheads, bone fragments, and evidence of butchering and processing of animal carcasses.",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[15],[15],"Fossilized remains of Neandertals, such as the famous ""La Chapelle-aux-Saints"" skeleton, show evidence of hunting, including arrowheads, bone fragments, and evidence of butchering and processing of animal",0,1
prehistory,What evidence is there that Neandertals were hunters?,Animal bones were found showing stone tool cut marks and no animal teeth marks.,"Fossilized remains of Neandertals, such as the famous ""La Chapelle-aux-Saints"" skeleton, show evidence of hunting, including arrowheads, bone fragments, and evidence of butchering and processing of animal carcasses.",untargeted,computing,__source_direction__,computing__conceptvectors__mmlu__k64,computing,conceptvectors,mmlu,64,64,64,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[15],[15],"Fossilized remains of Neandertals, such as the famous ""La Chapelle-aux-Saints"" skeleton, show evidence of hunting, including arrowheads, bone fragments, and evidence of butchering and processing of animal",0,1
