president,question,scale,source_layer,target_layer,steer_type,model_output,parsed,actual,correct
Barack Obama,"In the 2008 U.S. presidential election, how many electoral votes did Barack Obama receive?",0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,D)<|eot_id|>,D,D,1
Barack Obama,When did Barack Obama publicly declare the end of U.S. combat missions in Iraq?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,A)<|eot_id|>,A,C,0
Barack Obama,Which city in that country did he live in during his elementary years?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,B)<|eot_id|>,B,A,0
Barack Obama,"In 2012, Obama's share of the national popular vote was closest to which percentage?",0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,C<|eot_id|>,C,C,1
Barack Obama,Which panel was created by Dodd-Frank to monitor systemic risk and designate systemically important financial institutions?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,B<|eot_id|>,B,B,1
Barack Obama,Which president signed the Affordable Care Act into law?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,C<|eot_id|>,C,C,1
Barack Obama,Which proposed policy by Obama opponents argued would raise energy costs for households and companies?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,C<|eot_id|>,C,C,1
Barack Obama,Which of the following best describes Tarullo's focus during his Fed Board tenure?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,A<|eot_id|>,A,A,1
Barack Obama,During which election did Obama secure the Democratic nomination for president for the first time?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,D)<|eot_id|>,D,D,1
Barack Obama,What was the cause of Ann Dunham's death?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,A<|eot_id|>,A,A,1
Barack Obama,Which Obama Defense Secretary had previously served as United States Deputy Secretary of Defense before becoming Defense Secretary?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,B)<|eot_id|>,B,C,0
Barack Obama,"As part of the 2011 Afghanistan drawdown, how many more troops were planned to be withdrawn by the summer of 2012, in addition to the 10,000 by 2011?",0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,B)<|eot_id|>,B,B,1
Barack Obama,"Following 2013-2014 revelations about NSA surveillance, what did Obama propose to address public protests about civil liberties?",0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,A<|eot_id|>,A,A,1
Barack Obama,Who served as U.S. Secretary of Education under Obama?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,D)<|eot_id|>,D,D,1
Barack Obama,What Chicago-based nonprofit program did Michelle Obama lead as Executive Director before the White House?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,D)<|eot_id|>,D,D,1
Barack Obama,"During Barack Obama’s presidency, was any official Special Counsel appointed to investigate him personally?",0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,B)<|eot_id|>,B,B,1
Donald Trump,Which policy action by the Trump administration affected air emissions oversight at power plants and raised EJ concerns about pollution exposure?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,A<|eot_id|>,A,A,1
Donald Trump,Critics argued that the Trump era reduced funding for which advisory body focused on environmental justice under the Obama era?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,A<|eot_id|>,A,A,1
Donald Trump,The Baghdadi raid was part of which broader U.S. campaign against ISIS?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,D)<|eot_id|>,D,D,1
Donald Trump,What is the correct chronological order of Trump's undergraduate education?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,B)<|eot_id|>,B,B,1
Donald Trump,What resource did Trump say the U.S. should protect in Syria as part of its interests?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,B<|eot_id|>,B,B,1
Donald Trump,"Before becoming First Lady, Melania Trump's main career was:",0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,D<|eot_id|>,D,D,1
Donald Trump,The Fraternal Order of Police is best known for representing which group that endorsed Trump in 2016?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,D<|eot_id|>,D,D,1
Donald Trump,Trump's upbringing is often described as being in a family with which of the following?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,D<|eot_id|>,D,D,1
Donald Trump,"In 2017, the Trump administration tightened travel restrictions toward which Caribbean nation?",0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,C<|eot_id|>,C,C,1
Donald Trump,Which company manufactured the Air Force One aircraft used during Trump's presidency?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,B<|eot_id|>,B,B,1
Donald Trump,"In 2018, did Donald Trump's endorsements lead to uniform success among his party's House candidates?",0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,B)<|eot_id|>,B,B,1
Donald Trump,Which condiment did Trump reportedly request with his steak?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,C)<|eot_id|>,C,C,1
Donald Trump,Stephen Miller's title in the Trump White House was?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,A<|eot_id|>,A,A,1
Donald Trump,Which major trade deals did Trump criticize in the announcement?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,C)<|eot_id|>,C,C,1
Donald Trump,Which official announced the 'Clean Network' initiative in 2020?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,D<|eot_id|>,D,D,1
Donald Trump,At which school did Trump complete his high school education in 1964?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,A<|eot_id|>,A,B,0
Donald Trump,Be Best includes a focus on addressing which public health problem among youth?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,C<|eot_id|>,C,C,1
Donald Trump,Were all official inaugural balls invitation-only?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,A) No<|eot_id|>,A,B,0
Donald Trump,The oath of office for Donald Trump at the ceremony was administered by which official?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,B<|eot_id|>,B,B,1
Donald Trump,"What is the term for the policy of prosecuting all illegal border crossers and detaining family units, widely referred to in debates on Trump administration policies?",0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,A<|eot_id|>,A,A,1
Donald Trump,Under which family company did Trump begin his first post-school career?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,B)<|eot_id|>,B,D,0
Donald Trump,What was the sign of real GDP growth in 2020?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,A<|eot_id|>,A,A,1
Donald Trump,Which site would you visit to find a lakefront estate that hosted presidential leisure?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,B)<|eot_id|>,B,B,1
Donald Trump,Which state gave Donald Trump the most votes in the 2016 election?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,C)<|eot_id|>,C,D,0
Donald Trump,What was the Senate's verdict on Trump's first impeachment in February 2020?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,D)<|eot_id|>,D,D,1
Donald Trump,Which policy goal did the 'maximum pressure' campaign primarily target?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,D<|eot_id|>,D,D,1
Donald Trump,USMCA reduced or limited which dispute settlement mechanism compared to NAFTA?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,A<|eot_id|>,A,A,1
Donald Trump,Which issue did Trump highlight as a core priority in his 2016 victory remarks?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,C<|eot_id|>,C,C,1
Donald Trump,"Which estate is a 33,000-acre private property in Bedford, New York?",0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,C)<|eot_id|>,C,A,0
Donald Trump,Which vaccine received the second FDA EUA in December 2020?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,B)<|eot_id|>,B,B,1
Donald Trump,True or False: There were no pets in the White House during the Trump presidency.,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,B)<|eot_id|>,B,C,0
Donald Trump,The hush-money payments were intended to influence which year's election?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,A<|eot_id|>,A,A,1
Donald Trump,Which act expands veterans' access to healthcare by allowing private providers to treat veterans outside the VA system?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,B)<|eot_id|>,B,C,0
Donald Trump,Which agency issued the final rule expanding Association Health Plans following EO 13813?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,C<|eot_id|>,C,C,1
Donald Trump,Media coverage of Trump's first campaign is commonly described as,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,A<|eot_id|>,A,A,1
Donald Trump,Trump advocated expanding school choice as a policy to improve minority education outcomes. What is this approach commonly called?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,D<|eot_id|>,D,D,1
Donald Trump,Which sibling is a female who served in the judiciary?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,B<|eot_id|>,B,B,1
Donald Trump,"In 2016, which demographic group showed a core partisan bloc for Trump?",0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,D<|eot_id|>,D,D,1
Donald Trump,What describes the relationship between Trump Victory and state GOPs?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,D<|eot_id|>,D,D,1
Donald Trump,Which index reached multiple record highs in the months following the election on renewed optimism?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,A<|eot_id|>,A,D,0
Donald Trump,"Which year were the SUPPORT Act, the VA MISSION Act, and the First Step Act signed into law?",0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,C)<|eot_id|>,C,C,1
Donald Trump,What controversial moment from the 2020 presidential debate involved white supremacist groups?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,C)<|eot_id|>,C,C,1
Donald Trump,Which of the following would be accurate about the Trump White House?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,C<|eot_id|>,C,C,1
Donald Trump,The Phase One agreement with China primarily addressed which areas?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,A<|eot_id|>,A,A,1
Donald Trump,"In 2018, the United States imposed visa restrictions on government officials from which country for undermining democracy?",0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,C)<|eot_id|>,C,C,1
Donald Trump,The 2020 slogan Keep America Great was intended to signal continuity with which earlier slogan?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,D<|eot_id|>,D,D,1
Donald Trump,One of the central accusations in the NY AG's lawsuit was that Trump Foundation funds were used to pay what?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,A<|eot_id|>,A,A,1
Donald Trump,Trump's tariff policy often targeted which sector as a way to reshape multilateral trade costs?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,B<|eot_id|>,B,B,1
Donald Trump,What did the Mueller report conclude about any criminal conspiracy between the Trump campaign and Russia?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,B<|eot_id|>,B,B,1
Donald Trump,Which Fox News host was a public early supporter of Trump and often called him 'the leader'?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,A<|eot_id|>,A,A,1
Joe Biden,Which actor known for political activism endorsed Joe Biden in 2020 and spoke at events?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,C)<|eot_id|>,C,B,0
Joe Biden,What was the final Senate vote tally on KBJ's confirmation?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,B)<|eot_id|>,B,A,0
Joe Biden,The president’s right to claim executive privilege is generally exercised to protect information that is:,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,D<|eot_id|>,D,D,1
Joe Biden,Which Medicare policy expansion increased access to care via remote visits during the pandemic?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,D<|eot_id|>,D,D,1
Joe Biden,"Which major federal stimulus act did Joe Biden support in 2009 to boost job creation and invest in infrastructure, energy, and science?",0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,D<|eot_id|>,D,D,1
Joe Biden,What happened to the TPP after the 2016 U.S. election and 2017 inauguration?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,B)<|eot_id|>,B,B,1
Joe Biden,In what year did Harris take office as a United States Senator?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,C)<|eot_id|>,C,B,0
Joe Biden,Which state did Biden represent as a U.S. Senator?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,B<|eot_id|>,B,B,1
Joe Biden,Which law is described as the first major federal gun-safety legislation enacted in decades?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,A<|eot_id|>,A,A,1
Joe Biden,"Which debate is noted for a heated exchange over Hunter Biden’s foreign business dealings, with the moderator listing questions and Biden defending his family?",0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,D<|eot_id|>,D,D,1
Joe Biden,What platform did volunteers typically use to track voter contacts in Biden's 2020 ground game?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,B<|eot_id|>,B,B,1
Joe Biden,"Which unit traditionally serves as the ceremonial guard in presidential inaugurations, including Biden's parade?",0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,C<|eot_id|>,C,C,1
Joe Biden,In which state did Biden primarily practice law before his Senate career?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,D<|eot_id|>,D,D,1
Joe Biden,"What border crossing connects Buffalo, New York to Fort Erie, Ontario and is a major conduit for U.S.-Canada trade?",0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,D)<|eot_id|>,D,D,1
Joe Biden,Which water infrastructure focus is emphasized in the IIJA?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,C<|eot_id|>,C,C,1
Joe Biden,Which focus area is emphasized for accelerating job growth through training and apprenticeships in Biden-era policy?,0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,B<|eot_id|>,B,B,1
Joe Biden,"In the Obama-Biden administration, U.S. combat operations in Iraq were officially ended in August of which year?",0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,C)<|eot_id|>,C,D,0
Joe Biden,"In bilateral talks, Biden and Trudeau emphasized cooperation on which two areas of policy?",0.6000000000000001,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",contrast,B<|eot_id|>,B,B,1
