president,question,scale,layer,model_output,parsed,actual,correct
Barack Obama,True or False: The Air Force One livery is gray and camouflaged.,1,12,A<|eot_id|>,A,A,1
Donald Trump,What is the name of the 2017-2018 Congressional bill that aimed to repeal and replace the ACA but ultimately failed?,1,12,B)<|eot_id|>,B,C,0
Joe Biden,What is Joe Biden Sr.'s relationship to Joe Biden Jr.?,1,12,B<|eot_id|>,B,B,1
Joe Biden,What is the main difference between an 'Emergency' declaration and a 'Major Disaster' declaration under the Stafford Act?,1,12,D)<|eot_id|>,D,D,1
Barack Obama,"By the end of Obama's presidency in January 2017, approximately how large was the gross federal debt?",1,12,C)<|eot_id|>,C,C,1
Barack Obama,"In the 2008 U.S. presidential election, which former Republican congressman was the Libertarian Party's nominee against Barack Obama?",1,12,B<|eot_id|>,B,B,1
Joe Biden,Which of the following correctly matches the role with its holder?,1,12,C<|eot_id|>,C,C,1
Barack Obama,Who administered Obama's oath at the White House private ceremony?,1,12,A<|eot_id|>,A,B,0
Donald Trump,"In public statements, Trump claimed the military would be funded to a 'record high' of roughly how many billions?",1,12,B)<|eot_id|>,B,B,1
Joe Biden,Which statement best describes the role of Biden's grandparents in his life narrative?,1,12,B<|eot_id|>,B,B,1
Donald Trump,What temporary refugee admission measure was included in the travel ban's 2017 package?,1,12,C)<|eot_id|>,C,C,1
Donald Trump,The hush-money payments were intended to influence which year's election?,1,12,A<|eot_id|>,A,A,1
Joe Biden,The ARP temporarily expanded ACA marketplace subsidies. For how long were these enhanced subsidies available?,1,12,A)<|eot_id|>,A,B,0
Joe Biden,What is Biden's stance on abolishing the Senate filibuster to pass voting rights bills?,1,12,B<|eot_id|>,B,A,0
Donald Trump,"In February 2019, Trump declared a national emergency to divert funds to build a border barrier. This was an example of what?",1,12,D<|eot_id|>,D,D,1
Joe Biden,What consequence of the 2013 shutdown did Biden often cite during negotiations?,1,12,D<|eot_id|>,D,D,1
Barack Obama,Obama advocated policies to promote what through tax reform?,1,12,B<|eot_id|>,B,B,1
Barack Obama,How many percentage points did unemployment fall from January 2009 (7.8%) to December 2016 (4.7%)?,1,12,B)<|eot_id|>,B,C,0
Donald Trump,Which statement is true about Trump's popular vote totals?,1,12,A<|eot_id|>,A,A,1
Barack Obama,Which federal agency administers Medicaid?,1,12,D<|eot_id|>,D,D,1
Barack Obama,Which event around Obama’s 2008-2012 election years did analysts attribute to shifting from fear to risk appetite in equities?,1,12,C)<|eot_id|>,C,A,0
Joe Biden,Which statement is true about Biden's 2021 resignation requests?,1,12,C<|eot_id|>,C,C,1
Donald Trump,"In the 2016 U.S. presidential election, what percentage of the national popular vote did Donald Trump receive?",1,12,B)<|eot_id|>,B,A,0
Joe Biden,Did Biden win the majority of votes from Asian American voters in 2020 according to exit polls?,1,12,C)<|eot_id|>,C,C,1
Barack Obama,"Which Chicago law firm did Obama work for as a summer associate in 1991, where he later met Michelle?",1,12,B<|eot_id|>,B,B,1
Barack Obama,Which major political figure previously held the Illinois State Senate seat Obama won in 1996?,1,12,B<|eot_id|>,B,B,1
Barack Obama,Which sequence lists Obama's educational institutions in the correct chronological order?,1,12,C<|eot_id|>,C,C,1
Donald Trump,The New York Military Academy is located in which county?,1,12,B<|eot_id|>,B,B,1
Donald Trump,Who is the eldest son of Donald Trump?,1,12,C)<|eot_id|>,C,C,1
Donald Trump,Which 2016 edition title continues the Crippled America theme?,1,12,C<|eot_id|>,C,C,1
Barack Obama,Which naval exercise with India expanded during the Obama years?,1,12,A<|eot_id|>,A,A,1
Donald Trump,Who was the co-author for The Art of the Comeback?,1,12,A)<|eot_id|>,A,B,0
Donald Trump,Which is an example of a Medicaid 'premium assistance' approach used in waivers?,1,12,A<|eot_id|>,A,A,1
Barack Obama,Which White House aide helped shape the Benghazi talking points that were used on Sunday television programs?,1,12,D)<|eot_id|>,D,D,1
Barack Obama,The detention of minors in many Obama-era policies was constrained by which 1997 settlement?,1,12,B<|eot_id|>,B,B,1
Joe Biden,"The Consolidated Appropriations Act, 2023, signed in December 2022, funded the federal government for which fiscal year?",1,12,A<|eot_id|>,A,A,1
Joe Biden,The State of the Union is delivered in the chamber of which body?,1,12,C<|eot_id|>,C,C,1
Donald Trump,Which drug pricing policy did Trump support for Medicare to help reduce costs?,1,12,C<|eot_id|>,C,C,1
Joe Biden,"True/False: The resignations primarily affected the executive branch, not the legislative.",1,12,A<|eot_id|>,A,A,1
Joe Biden,What office did Biden win as a result of the concession?,1,12,A<|eot_id|>,A,A,1
Barack Obama,"In 2010, which landmark health reform signed by Barack Obama required mental health and substance use disorder services to be covered as essential health benefits?",1,12,A<|eot_id|>,A,A,1
Barack Obama,The SBA's two main loan programs for small businesses are 7(a) and 504. What is their primary purpose?,1,12,A<|eot_id|>,A,A,1
Joe Biden,The JD Biden earned stands for which of the following?,1,12,C<|eot_id|>,C,C,1
Donald Trump,What were commonly cited challenges of replacing Air Force One during Trump's term?,1,12,B<|eot_id|>,B,B,1
Barack Obama,Which state is home to the Obama Presidential Center being built?,1,12,D<|eot_id|>,D,D,1
Barack Obama,Which background best describes Tim Geithner before Treasury?,1,12,D<|eot_id|>,D,D,1
Donald Trump,What is one commonly cited justification by Trump for expanding arms sales to allied nations?,1,12,A<|eot_id|>,A,A,1
Joe Biden,The raid used two specially modified helicopters; what type were they?,1,12,C<|eot_id|>,C,C,1
Donald Trump,Which year did the Baghdadi raid occur?,1,12,D)<|eot_id|>,D,D,1
Barack Obama,Which year had real GDP growth closest to 2% with 2.2%?,1,12,C)<|eot_id|>,C,D,0
Joe Biden,Which U.S. program targeted African agricultural development and food security?,1,12,C)<|eot_id|>,C,C,1
Donald Trump,Who was Trump's first National Security Advisor?,1,12,C)<|eot_id|>,C,C,1
Joe Biden,How did Biden describe the government’s role in solving problems?,1,12,B<|eot_id|>,B,B,1
Barack Obama,Obama's proposal included temporary 100% expensing for investments in which sector?,1,12,A<|eot_id|>,A,A,1
Donald Trump,The 2018 Budget Blueprint prioritized which area for increased spending?,1,12,C<|eot_id|>,C,C,1
Donald Trump,Which provision allowed immediate deduction for the cost of certain new property through 2022?,1,12,A<|eot_id|>,A,A,1
Donald Trump,"During the 2019 Osaka G20, Trump held a lengthy dinner with which Chinese leader?",1,12,A)<|eot_id|>,A,D,0
Joe Biden,Which Pennsylvania newspaper endorsed Joe Biden in 2020?,1,12,B<|eot_id|>,B,D,0
Donald Trump,Which spouse's public image was boosted by appearing in high-fashion magazines before 2000?,1,12,B)<|eot_id|>,B,B,1
Barack Obama,"Under the ACA, which Medicare benefit began to be provided with no cost-sharing for preventive services?",1,12,D<|eot_id|>,D,D,1
Donald Trump,Pence held which state-level office before joining Trump's ticket?,1,12,A<|eot_id|>,A,A,1
Barack Obama,Obama's Senate tenure overlapped with which major ongoing conflict?,1,12,D)<|eot_id|>,D,D,1
Barack Obama,Which of the following did Obama emphasize alongside security aid to Israel regarding peace?,1,12,A<|eot_id|>,A,A,1
Donald Trump,Which figure was the U.S. Trade Representative who shaped trade policy in Trump’s administration?,1,12,B<|eot_id|>,B,B,1
Donald Trump,Which program is the primary safety-net program for low-income families with children that Trump proposed changing via block grants and work requirements?,1,12,C)<|eot_id|>,C,C,1
Joe Biden,The American Rescue Plan included funding to extend which health insurance program for children?,1,12,A<|eot_id|>,A,A,1
Joe Biden,In which month did Harris publicly endorse Joe Biden after suspending her own presidential campaign?,1,12,B<|eot_id|>,B,B,1
Joe Biden,Which area did Biden emphasize to help families with children as part of his policy proposals?,1,12,B<|eot_id|>,B,B,1
Barack Obama,"In the 2008 U.S. presidential election, how many electoral votes did Barack Obama receive?",1,12,D)<|eot_id|>,D,D,1
Joe Biden,Which childhood challenge is widely documented about Biden?,1,12,B<|eot_id|>,B,B,1
Joe Biden,"In the weeks following Biden's win, how did renewables-focused stocks perform compared with traditional energy stocks?",1,12,B<|eot_id|>,B,B,1
Barack Obama,What action did the Senate take on Garland's nomination?,1,12,C)<|eot_id|>,C,C,1
Donald Trump,Which policy enacted during Trump's presidency is commonly associated with a boost to GDP growth in 2018-2019?,1,12,B<|eot_id|>,B,B,1
Donald Trump,Which act signed in 2018 by President Trump aimed to address the opioid crisis and expand access to mental health services?,1,12,B<|eot_id|>,B,B,1
Donald Trump,Which government's policy did Trump say he would end and replace with a legislative solution?,1,12,A<|eot_id|>,A,A,1
Barack Obama,Which investigator is commonly associated with a high-profile Special Counsel investigation that occurred after Obama’s presidency and focused on Russia interference?,1,12,D<|eot_id|>,D,D,1
Joe Biden,"As part of his equity agenda, Biden called for improving equity in federal procurement. Which option best describes this aim?",1,12,B<|eot_id|>,B,B,1
Donald Trump,Which network first projected Trump as the winner on election night 2016?,1,12,B<|eot_id|>,B,B,1
Joe Biden,The Biden public health agenda includes expanding NIH-led research on long COVID; which agency leads this effort?,1,12,B<|eot_id|>,B,B,1
Barack Obama,Which actress publicly endorsed Obama in 2008 and used her influence to fundraise?,1,12,D)<|eot_id|>,D,D,1
Donald Trump,In what year did John Bolton begin serving as National Security Advisor?,1,12,A) 2018<|eot_id|>,A,A,1
Donald Trump,Which vaccine received the second FDA EUA in December 2020?,1,12,B)<|eot_id|>,B,B,1
Donald Trump,When did the National Archives begin the process that led to the eventual retrieval of records from Trump in early 2022?,1,12,B)<|eot_id|>,B,D,0
Donald Trump,The Dodd-Frank Act was named after two lawmakers; they were what?,1,12,A<|eot_id|>,A,A,1
Donald Trump,"Which strategy component was used to persuade Rust Belt swing voters about job security in 2016, often tied to ""America First""?",1,12,B<|eot_id|>,B,B,1
Joe Biden,How many degrees has Jill Biden earned from the University of Delaware?,1,12,A<|eot_id|>,A,A,1
Donald Trump,The authority to proclaim national monuments is granted to the President by which act?,1,12,A<|eot_id|>,A,A,1
Barack Obama,Which dog is female?,1,12,C<|eot_id|>,C,C,1
Donald Trump,"If you check the Congressional Biographical Directory, you would find that Trump:",1,12,D<|eot_id|>,D,D,1
Joe Biden,The Authorization for Use of Military Force in Afghanistan (2001) vote: Biden voted,1,12,B<|eot_id|>,B,B,1
Donald Trump,Which season is commonly associated with Trump spending time at Camp David?,1,12,C)<|eot_id|>,C,C,1
Barack Obama,Who is Barack Obama's paternal half-brother?,1,12,A<|eot_id|>,A,A,1
Joe Biden,What office did Harris hold at the time of the running mate announcement?,1,12,A<|eot_id|>,A,C,0
Barack Obama,Which of the following best summarizes Obama’s approach to manufacturing policy?,1,12,D<|eot_id|>,D,D,1
Barack Obama,"Did Obama support same-day registration, and if so, in what context?",1,12,C<|eot_id|>,C,C,1
Donald Trump,Trump's FY2018 budget included about how much for Overseas Contingency Operations (war funding) in addition to the base budget?,1,12,A)<|eot_id|>,A,A,1
Barack Obama,Barack Obama's paternal grandfather Hussein Onyango Obama originated from which country?,1,12,D)<|eot_id|>,D,D,1
Barack Obama,Which constitutional power is responsible for impeaching a President?,1,12,C<|eot_id|>,C,C,1
Donald Trump,"The phrase 'drain the swamp' in his campaign referred to reducing what in Washington, D.C.?",1,12,D<|eot_id|>,D,D,1
Donald Trump,"Overall, how would you describe stock market performance over Trump's term?",1,12,D)<|eot_id|>,D,D,1
Joe Biden,Biden pressed allies to meet a defense spending target of what percent of GDP?,1,12,C<|eot_id|>,C,C,1
Donald Trump,"Which Palestinian office in Washington, D.C. did the Trump administration close in 2018?",1,12,B)<|eot_id|>,B,B,1
Donald Trump,Trump often argued arms sales were essential for which domestic purpose?,1,12,B<|eot_id|>,B,B,1
Barack Obama,Which major health care reform signed into law by Barack Obama in 2010 significantly expanded Medicaid and created health insurance exchanges?,1,12,B<|eot_id|>,B,B,1
Donald Trump,Which executive order promoted U.S. energy production by rolling back certain Obama-era environmental regulations?,1,12,D)<|eot_id|>,D,D,1
Barack Obama,Which private school did Barack Obama attend while living in Hawaii?,1,12,A<|eot_id|>,A,A,1
Barack Obama,Which Harvard Law professor later became the dean of HLS and mentored Obama's studies?,1,12,C)<|eot_id|>,C,D,0
Donald Trump,Which district court blocked the March 2017 revised order (13780) from taking effect?,1,12,D)<|eot_id|>,D,D,1
Donald Trump,CBO estimated the 10-year deficit impact of the 2017 tax cut at about?,1,12,C<|eot_id|>,C,B,0
Barack Obama,Which type of state laws did the Obama administration’s DOJ challenge in the interest of protecting voting rights?,1,12,B<|eot_id|>,B,B,1
Joe Biden,Which party controlled the House when the Biden impeachment inquiry began?,1,12,A<|eot_id|>,A,B,0
Barack Obama,"Which act established health monitoring and compensation programs for 9/11 first responders and survivors, signed in 2010/2011?",1,12,B<|eot_id|>,B,B,1
Barack Obama,Which longtime Chicago politician and ally served as a U.S. Representative and publicly supported Obama's rise in Illinois politics?,1,12,A)<|eot_id|>,A,B,0
Joe Biden,A direct beneficiary outcome commonly associated with drug price negotiation is what?,1,12,A<|eot_id|>,A,A,1
Barack Obama,Which state delivered the most electoral votes to Obama in both the 2008 and 2012 elections?,1,12,A<|eot_id|>,A,A,1
Barack Obama,Obama's administration used the WTO dispute mechanism to challenge China's policies on which resource export?,1,12,D<|eot_id|>,D,D,1
Donald Trump,"In foreign policy, Trump's election signaled a shift toward what overarching approach?",1,12,B<|eot_id|>,B,B,1
Donald Trump,The 'Elizabeth' in Elizabeth Trump & Son refers to which family member?,1,12,B)<|eot_id|>,B,D,0
Joe Biden,Biden's undergraduate education at the University of Delaware was in which field of study?,1,12,B<|eot_id|>,B,C,0
Donald Trump,"At the 2017 Riyadh summit, agreements were signed in defense and which other sector?",1,12,B) Energy<|eot_id|>,B,B,1
Barack Obama,Which Barack Obama book discusses his upbringing and later career in Chicago as a community organizer?,1,12,D<|eot_id|>,D,D,1
Joe Biden,Which of the following is true about Karine Jean-Pierre's historic aspect in the role?,1,12,D<|eot_id|>,D,D,1
Joe Biden,Which Biden dog was relocated to Delaware due to biting incidents?,1,12,B<|eot_id|>,B,B,1
Donald Trump,Which option is NOT a Be Best focus area?,1,12,A<|eot_id|>,A,B,0
Joe Biden,Who succeeded Ron Klain as White House Chief of Staff?,1,12,A)<|eot_id|>,A,B,0
Barack Obama,Which statement about Jacob Lew is true?,1,12,C<|eot_id|>,C,C,1
Joe Biden,Which 1994 law is Biden associated with as a sponsor/supporter that expanded federal penalties and the prison system?,1,12,A<|eot_id|>,A,A,1
Joe Biden,Which act included incentives to strengthen U.S. batteries and critical mineral supply chains for energy storage and EVs?,1,12,D)<|eot_id|>,D,D,1
Barack Obama,"Which 2008 law, often associated with parity, aimed to ensure mental health and addiction benefits are covered at the same level as other medical/surgical benefits?",1,12,B<|eot_id|>,B,B,1
Joe Biden,Which policy move is most emblematic of Biden's legacy in domestic policy?,1,12,A<|eot_id|>,A,D,0
Donald Trump,"In 2017, markets continued to rise on expectations of what policy outcome from the Trump administration?",1,12,A<|eot_id|>,A,A,1
Joe Biden,Which agency has been central to coordinating reunifications with families?,1,12,A<|eot_id|>,A,A,1
Joe Biden,Which program provided funds for rent and utility assistance to prevent evictions under ARPA?,1,12,D<|eot_id|>,D,D,1
Donald Trump,"In 2019, the U.S. tightened restrictions on which area of Cuba policy?",1,12,A<|eot_id|>,A,A,1
Donald Trump,Which claim did Trump frequently make about TPP’s impact on American workers?,1,12,C<|eot_id|>,C,C,1
Joe Biden,What diplomacy path did Biden emphasize for addressing Iran's nuclear program?,1,12,C<|eot_id|>,C,C,1
Joe Biden,Which is a feature Biden supports in Social Security enhancements?,1,12,A<|eot_id|>,A,A,1
Donald Trump,Which Trump nominee is widely cited as adhering to a textualist/originalist approach?,1,12,A<|eot_id|>,A,A,1
Donald Trump,"In 2019, Trump announced the withdrawal of U.S. troops from Syria.",1,12,D<|eot_id|>,D,D,1
Joe Biden,The Kids' Inaugural Ball primarily aims to engage which audience?,1,12,C<|eot_id|>,C,C,1
Barack Obama,"Which public statement by Barack Obama claimed that if you liked your health care plan, you could keep your plan?",1,12,B<|eot_id|>,B,B,1
Donald Trump,What is the name of Pence's wife?,1,12,A)<|eot_id|>,A,A,1
Donald Trump,Which treaty did the United States abandon in 2019 that previously limited certain types of missiles?,1,12,D)<|eot_id|>,D,D,1
Joe Biden,Which demographic group of voters did Biden perform very well with in the context of major urban centers like New York and Los Angeles?,1,12,A<|eot_id|>,A,C,0
Donald Trump,Which executive order established the White House Office of American Innovation to coordinate government reform and private-sector collaborations?,1,12,D)<|eot_id|>,D,D,1
Donald Trump,Which court issued the first notable injunction blocking part of Trump's travel ban?,1,12,A<|eot_id|>,A,A,1
Donald Trump,"As a child, Trump reportedly enjoyed which activity that requires forecasting and risk assessment?",1,12,D)<|eot_id|>,D,D,1
Joe Biden,What is the name of Biden's comprehensive immigration bill introduced in 2021?,1,12,C)<|eot_id|>,C,C,1
Donald Trump,"In which year did Obama release his long-form birth certificate, effectively ending the birther controversy?",1,12,C)<|eot_id|>,C,C,1
Donald Trump,"In 2016, Trump carried which Great Lakes state that borders Lake Michigan?",1,12,B<|eot_id|>,B,B,1
Joe Biden,The Phase One deal included commitments on which areas?,1,12,C<|eot_id|>,C,C,1
Donald Trump,Which country did Trump claim would pay for the border wall?,1,12,B<|eot_id|>,B,B,1
Donald Trump,Which statement best describes Trump's view of NATO's relevance during his presidency?,1,12,A<|eot_id|>,A,A,1
Donald Trump,What was the sign of real GDP growth in 2020?,1,12,A<|eot_id|>,A,A,1
Barack Obama,Which Obama action called for modernization of federal IT and secure government digital services?,1,12,C)<|eot_id|>,C,C,1
Donald Trump,What is the nearest town to Camp David?,1,12,D)<|eot_id|>,D,D,1
Joe Biden,"As Joe Biden's term progresses, what is true about his federal judge appointment totals?",1,12,A<|eot_id|>,A,A,1
Barack Obama,The Obama administration's 2012 'red line' warning concerned the use of which weapon by the Assad regime?,1,12,C<|eot_id|>,C,C,1
Barack Obama,Obama's community organizing years are described in which memoir?,1,12,C<|eot_id|>,C,C,1
Donald Trump,Which country did not participate in the 2018 Syria airstrikes?,1,12,B<|eot_id|>,B,D,0
Donald Trump,What controversial moment from the 2020 presidential debate involved white supremacist groups?,1,12,C)<|eot_id|>,C,C,1
Barack Obama,What was the broad objective of Obama's infrastructure spending?,1,12,D<|eot_id|>,D,D,1
Donald Trump,The impeachment inquiry in 2019 was triggered by a phone call between Trump and which foreign leader?,1,12,D<|eot_id|>,D,D,1
Joe Biden,Which turnover event is often cited as signaling a shift in Biden's messaging strategy in 2023?,1,12,C<|eot_id|>,C,C,1
Joe Biden,The Biden administration supported which UN-backed mechanism to ensure equitable access to COVID-19 vaccines?,1,12,B<|eot_id|>,B,B,1
Barack Obama,The Obama Presidential Center is being developed in which city?,1,12,C<|eot_id|>,C,C,1
Joe Biden,The 2001 AUMF was enacted after which terrorist attack?,1,12,A<|eot_id|>,A,A,1
Joe Biden,How many children did Biden have with Neilia?,1,12,D)<|eot_id|>,D,D,1
Joe Biden,Biden's support for automatic registration and national standards suggests he favors:,1,12,C<|eot_id|>,C,C,1
Donald Trump,The oath of office for Donald Trump at the ceremony was administered by which official?,1,12,B<|eot_id|>,B,B,1
Barack Obama,Which tactic did Obama use to reach younger voters in swing states?,1,12,D<|eot_id|>,D,D,1
Donald Trump,In what year did the national debt first exceed $23 trillion?,1,12,B)<|eot_id|>,B,B,1
Joe Biden,Was Biden's 2021 inaugural parade widely televised across the United States?,1,12,D)<|eot_id|>,D,D,1
Barack Obama,Which publication did Obama help lead as a student at Harvard Law School?,1,12,C<|eot_id|>,C,C,1
Donald Trump,Which international body did some partners use to challenge the tariffs?,1,12,C<|eot_id|>,C,C,1
Donald Trump,The 'Grab them by the pussy' remark from the Access Hollywood tape was recorded in which year?,1,12,D)<|eot_id|>,D,C,0
Barack Obama,"In Obama's plan, which measure was proposed to limit the interest deductions of corporations?",1,12,D<|eot_id|>,D,D,1
Joe Biden,"By late October 2020, Biden's campaign reported receiving more than approximately how much in online small-dollar contributions during the cycle?",1,12,B)<|eot_id|>,B,B,1
Joe Biden,The 2021 American Rescue Plan Act included which provision related to Medicaid?,1,12,A<|eot_id|>,A,A,1
Joe Biden,What was one key practical effect of the vaccination-and-testing inbound rule for travelers from around the world?,1,12,C<|eot_id|>,C,C,1
Donald Trump,Which option is NOT a Trump vacation site?,1,12,A<|eot_id|>,A,C,0
Joe Biden,Biden's proposal for paid family and medical leave suggested how many weeks of leave?,1,12,B<|eot_id|>,B,B,1
Donald Trump,Which location is linked with many of Trump's golf outings during the presidency?,1,12,A)<|eot_id|>,A,A,1
Joe Biden,Which policy mandated mask-wearing on federal property and for federal employees?,1,12,C<|eot_id|>,C,C,1
Barack Obama,The 2011 G8 summit with Obama was hosted by which country?,1,12,A)<|eot_id|>,A,C,0
Donald Trump,The 2018 airstrikes were conducted which date?,1,12,A<|eot_id|>,A,A,1
Barack Obama,"Which policy change, commonly associated with Obama’s health reform, required health plans to cover mental health and substance use disorders on par with other benefits when providing coverage?",1,12,C)<|eot_id|>,C,C,1
Donald Trump,How many of Mary Anne's children were sons?,1,12,C<|eot_id|>,C,C,1
Joe Biden,The Biden EPA established a requirement for utilities to inventory which aging infrastructure component?,1,12,B<|eot_id|>,B,B,1
Barack Obama,Where did Barack Obama deliver his 2008 victory speech?,1,12,D)<|eot_id|>,D,D,1
Joe Biden,Which subject areas did Biden study in his UD undergraduate program?,1,12,A)<|eot_id|>,A,A,1
Donald Trump,What is the name of the $2.2 trillion coronavirus relief package signed into law by President Trump in March 2020?,1,12,B)<|eot_id|>,B,B,1
Barack Obama,Which event occurred first in their story?,1,12,A<|eot_id|>,A,A,1
Barack Obama,What policy did Obama push to curb corporate inversions?,1,12,B<|eot_id|>,B,B,1
Joe Biden,Which state in the Great Plains did Biden lose in 2020 that borders Minnesota and Iowa?,1,12,A)<|eot_id|>,A,A,1
Barack Obama,What organization did Obama launch in 2013 to mobilize volunteers?,1,12,A)<|eot_id|>,A,A,1
Joe Biden,"In the Keating Five affair, how many senators, including Biden, faced scrutiny?",1,12,A) Five<|eot_id|>,A,A,1
Barack Obama,"To fund investments, Obama's budget proposals emphasized reforming the tax code and closing corporate loopholes.",1,12,B<|eot_id|>,B,B,1
Barack Obama,The Advanced Manufacturing Partnership (AMP) was a collaboration among which groups?,1,12,D<|eot_id|>,D,D,1
Joe Biden,"Before the White House, Jill Biden's career is best described as which of the following?",1,12,C<|eot_id|>,C,C,1
Donald Trump,Which Trump family member joined the Trump Organization as a real estate developer before becoming a White House advisor?,1,12,D<|eot_id|>,D,D,1
Donald Trump,Which policy phrase did Trump publicly oppose during the 2020 protests?,1,12,A<|eot_id|>,A,A,1
Donald Trump,Which provision is designed to deter base erosion and shifting profits to low-tax jurisdictions?,1,12,B<|eot_id|>,B,B,1
Donald Trump,Which private elementary school did Donald Trump attend?,1,12,C)<|eot_id|>,C,C,1
Barack Obama,Which notable gaffe from Obama's 2008 campaign is often cited when discussing controversial statements?,1,12,D<|eot_id|>,D,D,1
Joe Biden,What is a key Buy American requirement for IIJA projects?,1,12,A<|eot_id|>,A,A,1
Joe Biden,Which phrase is shorthand for Biden's promise to repair infrastructure and create jobs?,1,12,C<|eot_id|>,C,C,1
Barack Obama,"At the University of Chicago Medical Center, what title did Michelle Obama hold during her pre-White House career?",1,12,A<|eot_id|>,A,A,1
Barack Obama,Oscar López Rivera was associated with which Puerto Rican nationalist group?,1,12,D<|eot_id|>,D,D,1
Donald Trump,Which statement is true about executive privilege in the Trump era?,1,12,D<|eot_id|>,D,D,1
Joe Biden,Which treaty-related extension was signed by Biden and Putin in 2021?,1,12,A<|eot_id|>,A,A,1
Joe Biden,The 2022 midterm turnout as a share of the voting-eligible population was approximately?,1,12,B)<|eot_id|>,B,B,1
Donald Trump,"Who is the author of Think and Grow Rich, a book commonly linked to Trump's reading lists?",1,12,D<|eot_id|>,D,D,1
Barack Obama,"Under Obama, the U.S. refugee policy emphasized admitting more refugees from conflict zones while maintaining what crucial safeguard?",1,12,C<|eot_id|>,C,C,1
Joe Biden,"In the Biden administration, which type of document is most likely to be protected by executive privilege?",1,12,B<|eot_id|>,B,B,1
Donald Trump,Which department was responsible for implementing the Migrant Protection Protocols (Remain in Mexico) policy?,1,12,C<|eot_id|>,C,C,1
Joe Biden,Which of the following is true about unemployment rate in Biden's term through 2023?,1,12,A<|eot_id|>,A,A,1
Joe Biden,"Regarding healthcare, Biden's administration pledged to",1,12,B<|eot_id|>,B,B,1
Joe Biden,What is the formal acronym for the planned air-launched stand-off missile intended to replace the aging AGM-86 ALCM?,1,12,D)<|eot_id|>,D,D,1
Barack Obama,Which international agreement initiated under Obama later faced withdrawal by the U.S. in 2017?,1,12,C)<|eot_id|>,C,B,0
Joe Biden,Which federal agency administers the Environmental Justice Small Grants (EJSG) program?,1,12,A<|eot_id|>,A,A,1
Donald Trump,Which tool did President Trump primarily use to implement refugee restrictions?,1,12,B<|eot_id|>,B,B,1
Barack Obama,Which full 2008 slogan includes belief?,1,12,D<|eot_id|>,D,D,1
Joe Biden,Which topping is most frequently described as pairing with Biden's White House ice cream?,1,12,C)<|eot_id|>,C,D,0
Barack Obama,Punahou School is located in which U.S. state?,1,12,A<|eot_id|>,A,A,1
Donald Trump,Which president's records led to the enactment of the Presidential Records Act in 1978?,1,12,D)<|eot_id|>,D,D,1
Donald Trump,Trump had a running feud with which MSNBC host who co-hosts Morning Joe?,1,12,A)<|eot_id|>,A,D,0
Donald Trump,Which Canadian official played a key role in USMCA negotiations?,1,12,B<|eot_id|>,B,B,1
Joe Biden,Which plan aimed to improve climate resilience in communities affected by climate change?,1,12,B)<|eot_id|>,B,B,1
Joe Biden,Which policy area did Biden's administration emphasize to alleviate supply chain risks in semiconductors and related tech?,1,12,A<|eot_id|>,A,A,1
Donald Trump,Trump repeatedly claimed that which country would pay for the U.S.-Mexico border wall?,1,12,C<|eot_id|>,C,C,1
Barack Obama,The 2015 Paris attacks influenced U.S. refugee policy by prompting what action?,1,12,B<|eot_id|>,B,B,1
Joe Biden,"In what year did Biden publicly endorse same-sex marriage, making him one of the earliest top U.S. officials to do so?",1,12,C)<|eot_id|>,C,C,1
Barack Obama,"Q9: Between 2008 and 2012, which cycle had more donors for Obama's campaign?",1,12,A<|eot_id|>,A,A,1
Barack Obama,In what year did Obama announce his Netflix deal to produce content?,1,12,A) 2017<|eot_id|>,A,B,0
Donald Trump,The signing ceremony for the Abraham Accords took place at the White House in which city?,1,12,B<|eot_id|>,B,B,1
Barack Obama,"What is the term for the self-imposed emission targets used by countries under Paris, which Obama supported?",1,12,B<|eot_id|>,B,B,1
Donald Trump,"Did the Trump administration introduce major new nationwide environmental justice programs, according to critics?",1,12,B)<|eot_id|>,B,B,1
Joe Biden,One major sector targeted by Biden-era sanctions on Russia was its?,1,12,A<|eot_id|>,A,A,1
Joe Biden,What was a core goal of Biden's 2009-2010 financial reform stance regarding large banks?,1,12,C<|eot_id|>,C,C,1
Joe Biden,"Which House Speaker faced removal by a vote of his own conference in 2023, creating a shift in Biden-House relations?",1,12,D<|eot_id|>,D,D,1
Donald Trump,Which branch of government blocked or constrained the initial travel ban in court?,1,12,A<|eot_id|>,A,A,1
Donald Trump,Cohn's influence on Trump included exposure to which controversial practice common to Cohn's career?,1,12,B<|eot_id|>,B,B,1
Barack Obama,What was the name of the national volunteer network created by Barack Obama's supporters in 2009 to sustain grassroots organizing after his 2008 campaign?,1,12,D)<|eot_id|>,D,D,1
Donald Trump,"During the campaign, Trump called climate change a hoax invented by which country?",1,12,D<|eot_id|>,D,D,1
Barack Obama,Which overdose-reversal medication saw expanded access through federal and state initiatives during the Obama era?,1,12,A<|eot_id|>,A,A,1
Joe Biden,Which degree did Biden earn first?,1,12,A<|eot_id|>,A,A,1
Barack Obama,ARRA included funding for renewable energy and energy efficiency programs.,1,12,C<|eot_id|>,C,C,1
Donald Trump,Which executive order did Donald Trump sign to temporarily restrict entry of foreign nationals from several Muslim-majority countries?,1,12,A<|eot_id|>,A,A,1
